Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad firme disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad de acceso firme de demanda ocupada (MW);Capacidad de acceso firme admitida y no evaluada (MW);Posiciones ocupadas;Posiciones libres;Nudo 0*;Comentarios;Denominación del Punto de Conexión;Identificador del Punto de Conexión
R1-001;Guadalajara;Marchamalo;484252,336350341;4503014,81050043;3398;20;0;0;56,76;0;;;0;;CTRANSPO T1 ;0319497687
R1-001;Guadalajara;Marchamalo;484252,336350341;4503014,81050043;3398;20;0;0;40,84;0;;;0;;CTRANSPO T2 ;0319497689
R1-001;Guadalajara;Brihuega;501471,313466556;4510825,89931534;3239;132;0;0;0;0;;;0;;ALCARRIA    132.00;0025009025
R1-001;Guadalajara;Galápagos;466231,982055925;4505183,31622165;3656;20;0;0;12,4;0;;;0;;GALAPAGO T1 ;0319065072
R1-001;Guadalajara;Galápagos;466231,982055925;4505183,31622165;3656;20;0;0;9,28;0;;;0;;GALAPAGO T2 ;0319065074
R1-001;Guadalajara;Galápagos;466231,982055925;4505183,31622165;3656;132;0;0;0,15;0;;;0;;GALAPGOS    132.00;0025009092
R1-001;Guadalajara;Guadalajara;484750,875947456;4500889,59471594;3518;132;0;0;110,16;0;;;0;;GUADALAJ    132.00;0025004106
R1-001;Guadalajara;Guadalajara;484750,875947456;4500889,59471594;3518;66;0;0;3,17;0;;;0;;GUADALAJ   A1 66.000;0025047008
R1-001;Guadalajara;Guadalajara;484750,875947456;4500889,59471594;3518;66;0;0;0;0;;;0;;GUADALAJ   A2  66.000;0025047009
R1-001;Guadalajara;Guadalajara;484750,875947456;4500889,59471594;3518;20;0;0;68,44;0;;;0;;GUADALAJ T3 ;0319065085
R1-001;Guadalajara;Guadalajara;484750,875947456;4500889,59471594;3518;20;0;0;98,29;0;;;0;;GUADALAJ T4 ;0319065087
R1-001;Guadalajara;Galápagos;471273,971870134;4506467,74250519;3813;132;0;0;0;0;;;0;;TENEBRON    132.00;0025009056
R1-001;Guadalajara;Torija;497599,107563916;4511899,14082652;3290;132;0;0;9;0;;;0;;TORIJA      132.00;0025009167
R1-001;Guadalajara;Torija;497599,107563916;4511899,14082652;3290;20;0;0;45,69;0;;;0;;TORIJA T1   ;0319065223
R1-001;Guadalajara;Torija;497599,107563916;4511899,14082652;3290;20;0;0;20,03;5;;;0;;TORIJA T2   ;0319065225
R1-001;Guadalajara;Villanueva de la Torre;476199,484796631;4491949,84219492;3373;20;0;0;44,75;0;;;0;;VILTORRE T1 ;0319112606
R1-001;Guadalajara;Villanueva de la Torre;476199,484796631;4491949,84219492;3373;132;0;0;0;0;;;0;;VNVATORR    132.00;0025009620
R1-001;Guadalajara;Alarilla;490452,493749073;4520317,58490484;4048;66;0;0;0;0;;;0;;ALARILLA    66.000;0025030318
R1-001;Guadalajara;Alarilla;490452,493749073;4520317,58490484;4048;20;0;0;4,94;0;;;0;;ALARILLA T1 ;0319065002
R1-001;Guadalajara;Fontanar;484383,621207333;4510039,50598911;4494;66;0;0;0,01;0;;;0;;FONTANAR A1   66.000;0025047230
R1-001;Guadalajara;Fontanar;484383,621207333;4510039,50598911;4494;20;0;0;7,32;0;;;0;;FONTANAR T1 ;0319065070
R1-001;Guadalajara;Fontanar;484383,621207333;4510039,50598911;4494;20;0;0;23,28;0;;;0;;FONTANAR T2 ;0319520416
R1-001;Guadalajara;Jadraque;506447,282919763;4531254,71458079;4147;66;0;0;0;0;;;0;;JADRAQUE A1   66.000;0025030485
R1-001;Guadalajara;Jadraque;506447,282919763;4531254,71458079;4147;20;0;0;4,18;0;;;0;;JADRAQUE T1 ;0319065103
R1-001;Guadalajara;Sigüenza;529863,642311232;4545304,77395447;4059;66;0;0;0;0;;;0;;SIGUENZA   A1  66.000;0025030624
R1-001;Guadalajara;Sigüenza;529863,642311232;4545304,77395447;4059;66;0;0;0;0;;;0;;SIGUENZA   A2  66.000;0025030690
R1-001;Guadalajara;Sigüenza;529863,642311232;4545304,77395447;4059;20;0;0;2,82;0;;;0;;SIGUENZA T1 ;0319065191
R1-001;Guadalajara;Sigüenza;529863,642311232;4545304,77395447;4059;20;0;0;29,85;0;;;0;;SIGUENZA T2 ;0319065193
R1-001;Guadalajara;Yunquera de Henares;484856,502100635;4514200,31937653;4195;66;0;0;0;0;;;0;;YUNQUERA A1   66.000;0025047240
R1-001;Guadalajara;Yunquera de Henares;484856,502100635;4514200,31937653;4195;20;0;0;5,51;0;;;0;;YUNQUERA T1 ;0319065253
R1-001;Gipuzkoa;Aduna;578200,82252327;4784123,29413677;3066;132;0;0;3,45;0;;;1;;ADUNA /A    132.00;0033002016
R1-001;Gipuzkoa;Aduna;578200,82252327;4784123,29413677;3066;132;0;0;0;0;;;1;;ADUNA /B    132.00;0033002019
R1-001;Gipuzkoa;Aduna;578200,82252327;4784123,29413677;3066;13,2;0;0;5,92;0;;;0;;ADUNA T3    ;0120073775
R1-001;Gipuzkoa;Aduna;578200,82252327;4784123,29413677;3066;30;0;0;17,56;0;;;0;;ST ADUNA    30.000;0025410000
R1-001;Gipuzkoa;Altzo;573607,32963673;4773444,15032117;3019;132;0;0;0;0;;;0;;ALZO /A     132.00;0033002037
R1-001;Gipuzkoa;Altzo;573607,32963673;4773444,15032117;3019;132;0;0;0;0;;;0;;ALZO /B     132.00;0033002038
R1-001;Gipuzkoa;Altzo;573607,32963673;4773444,15032117;3019;30;0;0;54,78;0;;;0;;ST ALZO     30.000;0025360000
R1-001;Gipuzkoa;Oiartzun;593824,441243383;4795369,836429;3093;132;3,52;0;16,1;0;;;0;;ARKALE      132.00;0033002048
R1-001;Gipuzkoa;Azpeitia;560715,870089029;4784740,98707807;3107;132;0;0;22;0;;;1;;AZPEITIA    132.00;0033002059
R1-001;Gipuzkoa;Bergara;546909,58318414;4775834,90117267;3010;30;0;0;75,49;0;;;0;;ST BERGARA  30.000;0025330000
R1-001;Gipuzkoa;Bergara;546909,58318414;4775834,90117267;3010;132;0;0;0;0;;;1;;VERGAR/A    132.00;0033002439
R1-001;Gipuzkoa;Bergara;546909,58318414;4775834,90117267;3010;132;0;0;0;0;;;1;;VERGAR/B    132.00;0033002440
R1-001;Gipuzkoa;Elgoibar;547635,651212259;4784156,43631091;3037;132;0;0;0;0;;;1;;ELGOIB/A    132.00;0033002187
R1-001;Gipuzkoa;Elgoibar;547635,651212259;4784156,43631091;3037;132;0;0;0;0;;;1;;ELGOIB/B    132.00;0033002188
R1-001;Gipuzkoa;Elgoibar;547635,651212259;4784156,43631091;3037;30;0;0;35,39;0;;;0;;ST ELGOIBAR 30.000;0025350000
R1-001;Gipuzkoa;Donostia/San Sebastián;583032,651328789;4794642,85416972;3023;132;0;0;0;0;;;1;;ERROND/A    132.00;0033002191
R1-001;Gipuzkoa;Donostia/San Sebastián;583032,651328789;4794642,85416972;3023;132;0;0;0;0;;;1;;ERROND/B    132.00;0033002194
R1-001;Gipuzkoa;Donostia/San Sebastián;583032,651328789;4794642,85416972;3023;13,2;0;0;17,04;0;;;0;;ERRONDO T1  ;0120073782
R1-001;Gipuzkoa;Donostia/San Sebastián;583032,651328789;4794642,85416972;3023;13,2;0;0;24,67;0;;;0;;ERRONDO T2  ;0120073781
R1-001;Gipuzkoa;Hernani;583810,324089354;4790153,46015543;3009;132;0;0;77,7;0;;;1;;HERNANI     132.00;0033002243
R1-001;Gipuzkoa;Hernani;583810,324089354;4790153,46015543;3009;30;0;0;71,64;0;;;1;;ST HERNANI  30.000;0025420000
R1-001;Gipuzkoa;Irun;596319,786700963;4799015,38286421;3035;132;0;0;0;0;;;0;;IRUN        132.00;0033002246
R1-001;Gipuzkoa;Irun;596319,786700963;4799015,38286421;3035;13,2;0;0;10,44;0;;;0;;IRUN T4     ;0120073751
R1-001;Gipuzkoa;Irun;596319,786700963;4799015,38286421;3035;30;0;0;0;0;;;0;;IRUN T4     30.000;0025450102
R1-001;Gipuzkoa;Irun;596319,786700963;4799015,38286421;3035;13,2;0;0;24,14;0;;;0;;IRUN T5     ;0120074303
R1-001;Gipuzkoa;Irun;596319,786700963;4799015,38286421;3035;30;0;0;0;0;;;0;;IRUN T5     30.000;0025450202
R1-001;Gipuzkoa;Irun;596319,786700963;4799015,38286421;3035;30;0;0;33,71;0;;;0;;ST IRUN     30.000;0025450000
R1-001;Gipuzkoa;Zestoa;560364,366185135;4785027,06773156;3062;132;0;0;0;0;;;1;;LASAO/A     132.00;0033002262
R1-001;Gipuzkoa;Zestoa;560364,366185135;4785027,06773156;3062;132;0;0;0;0;;;1;;LASAO/B     132.00;0033002263
R1-001;Gipuzkoa;Zestoa;560364,366185135;4785027,06773156;3062;30;0;0;39,16;0;;;0;;ST LASAO    30.000;0025370000
R1-001;Gipuzkoa;Donostia/San Sebastián;584975,050850971;4795102,68221553;3088;132;0;0;0;0;;;1;;MARTUT/A    132.00;0033002312
R1-001;Gipuzkoa;Donostia/San Sebastián;584975,050850971;4795102,68221553;3088;132;0;0;0;0;;;1;;MARTUT/B    132.00;0033002315
R1-001;Gipuzkoa;Donostia/San Sebastián;584975,050850971;4795102,68221553;3088;13,2;0;0;20,09;0;;;0;;MARTUTEN T3 ;0120074202
R1-001;Gipuzkoa;Donostia/San Sebastián;584975,050850971;4795102,68221553;3088;30;0;0;3;0;;;0;;MARTUTEN T3 30.000;0025430001
R1-001;Gipuzkoa;Donostia/San Sebastián;584975,050850971;4795102,68221553;3088;30;0;0;15,48;0;;;0;;ST MARTUTENE30.000;0025430000
R1-001;Gipuzkoa;Arrasate/Mondragón;543284,471486864;4769321,8305791;3051;132;0;0;0;0;;;1;;MONDRA/A    132.00;0033002324
R1-001;Gipuzkoa;Arrasate/Mondragón;543284,471486864;4769321,8305791;3051;132;0;0;0;0;;;1;;MONDRA/B    132.00;0033002327
R1-001;Gipuzkoa;Arrasate/Mondragón;543284,471486864;4769321,8305791;3051;132;0;0;0;0;;;1;;MONDRA/C    132.00;0033009178
R1-001;Gipuzkoa;Arrasate/Mondragón;543284,471486864;4769321,8305791;3051;30;0;0;68,04;0;;;0;;ST MONDR-1-330.000;0025310000
R1-001;Gipuzkoa;Oiartzun;590506,725369144;4796173,9758288;3065;132;0;0;33;0;;;1;;OYARZU/A    132.00;0033002346
R1-001;Gipuzkoa;Oiartzun;590506,725369144;4796173,9758288;3065;132;0;0;0;0;;;1;;OYARZU/B    132.00;0033002345
R1-001;Gipuzkoa;Oiartzun;590506,725369144;4796173,9758288;3065;30;0;0;16,42;0;;;0;;ST OYARZUN  30.000;0025440000
R1-001;Gipuzkoa;Ormaiztegi;561695,373435286;4765840,40037953;3002;132;0;0;27,3;0;;;0;;ORMAIZTE    132.00;0033002339
R1-001;Gipuzkoa;Ormaiztegi;561695,373435286;4765840,40037953;3002;13,2;0;0;7,45;0;;;0;;ORMAIZTE T3 ;0120073780
R1-001;Gipuzkoa;Ormaiztegi;561695,373435286;4765840,40037953;3002;30;0;0;0;0;;;0;;ORMAIZTE T3 30.000;0025340401
R1-001;Gipuzkoa;Ormaiztegi;561695,373435286;4765840,40037953;3002;13,2;0;0;1,04;0;;;0;;ORMAIZTE T4 ;0120073793
R1-001;Gipuzkoa;Ormaiztegi;561695,373435286;4765840,40037953;3002;30;0;0;0;0;;;0;;ORMAIZTE T4 30.000;0025340801
R1-001;Gipuzkoa;Ormaiztegi;561695,373435286;4765840,40037953;3002;30;0;0;47,19;0;;;0;;ST ORMAIZTEG30.000;0025340000
R1-001;Gipuzkoa;Usurbil;579733,338575524;4792161,57338339;3039;30;0;0;36,76;0;;;0;;ST USURBIL  30.000;0025380000
R1-001;Gipuzkoa;Usurbil;579733,338575524;4792161,57338339;3039;132;0;0;0;0;;;1;;USURBI/A    132.00;0033002427
R1-001;Gipuzkoa;Usurbil;579733,338575524;4792161,57338339;3039;132;0;0;0;0;;;1;;USURBI/B    132.00;0033002428
R1-001;Gipuzkoa;Donostia/San Sebastián;578165,679009905;4789874,43073562;3155;30;0;0;43,56;0;;;0;;ST ZUBIETA A30.000;0025460000
R1-001;Gipuzkoa;Donostia/San Sebastián;578165,679009905;4789874,43073562;3155;132;0;0;0;0;;;1;;ZUBIETA     132.00;0033002476
R1-001;Gipuzkoa;Alegia;573520,593863479;4771988,24043177;4590;13,2;0;0;2,16;0;;;0;;ALEGIA T1   ;0120074221
R1-001;Gipuzkoa;Alegia;573520,593863479;4771988,24043177;4590;30;0;0;0;0;;;0;;ALEGIA T1   30.000;0025360910
R1-001;Gipuzkoa;Donostia/San Sebastián;586932,787026763;4796491,83194537;4604;13,2;0;0;10,09;0;;;0;;ALTZA T1    ;0120073685
R1-001;Gipuzkoa;Donostia/San Sebastián;586932,787026763;4796491,83194537;4604;30;0;0;0;0;;;0;;ALTZA T1    30.000;0025440122
R1-001;Gipuzkoa;Donostia/San Sebastián;586932,787026763;4796491,83194537;4604;13,2;0;0;4,69;0;;;0;;ALTZA T2    ;0120073684
R1-001;Gipuzkoa;Donostia/San Sebastián;586932,787026763;4796491,83194537;4604;30;0;0;0,51;0;;;0;;ALTZA T2    30.000;0025440237
R1-001;Gipuzkoa;Eskoriatza;539422,683942841;4763579,53055295;4595;13,2;0;0;2,44;0;;;0;;ARETXAVA T1 ;0120073655
R1-001;Gipuzkoa;Eskoriatza;539422,683942841;4763579,53055295;4595;30;0;0;0;0;;;0;;ARETXAVA T1 30.000;0025310624
R1-001;Gipuzkoa;Eskoriatza;539422,683942841;4763579,53055295;4595;13,2;0;0;1,86;0;;;0;;ARETXAVA T2 ;0120073656
R1-001;Gipuzkoa;Eskoriatza;539422,683942841;4763579,53055295;4595;30;0;0;0;0;;;0;;ARETXAVA T2 30.000;0025310527
R1-001;Gipuzkoa;Azpeitia;560506,531222286;4780066,06006627;4574;13,2;0;0;5,37;0;;;0;;LANDETA T1  ;0120073657
R1-001;Gipuzkoa;Azpeitia;560506,531222286;4780066,06006627;4574;30;0;0;0;0;;;0;;LANDETA T1  30.000;0025350735
R1-001;Gipuzkoa;Azpeitia;560506,531222286;4780066,06006627;4574;13,2;0;0;1,61;0;;;0;;LANDETA T2  ;0120073658
R1-001;Gipuzkoa;Azpeitia;560506,531222286;4780066,06006627;4574;30;0;0;0;0;;;0;;LANDETA T2  30.000;0025350765
R1-001;Gipuzkoa;Bidania-Goiatz;568556,900083075;4776620,01952015;4582;13,2;0;0;1,21;0;;;0;;BIDEGOIA T1 ;0120073695
R1-001;Gipuzkoa;Bidania-Goiatz;568556,900083075;4776620,01952015;4582;30;0;0;0;0;;;0;;BIDEGOIA T1 30.000;0025360120
R1-001;Gipuzkoa;Deba;551590,346894097;4793303,49868699;4581;13,2;0;0;3,16;0;;;0;;DEBA T1     ;0120073679
R1-001;Gipuzkoa;Deba;551590,346894097;4793303,49868699;4581;30;0;0;0;0;;;0;;DEBA T1     30.000;0025350660
