Gestor de Red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación
R1-299;Zaragoza;Muela, La;659418,75;4608008,885;15112412;15;0;0;0,8;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CENTROVIA
R1-299;Zaragoza;Belchite;687529,6547;4583333,218;15303758;132;0;0;0;0;;;FUENDETODOS 220;0;0;;02 - Aragón;CLARIANA
R1-299;Zaragoza;Belchite;687529,6547;4583333,218;15303758;45;0;0;0;0;;;FUENDETODOS 220;0;0;;02 - Aragón;CLARIANA
R1-299;Zaragoza;Zaragoza;677904,9578;4615271,883;1750011;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;COGULLADA
R1-299;Zaragoza;Zaragoza;677904,9578;4615271,883;1750011;10;0;0;0,3;0;;;LOS LEONES 220;0;0;;02 - Aragón;COGULLADA
R1-299;Zaragoza;Zaragoza;676180,2438;4612543,431;11007603;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;COR_INGLES
R1-299;Zaragoza;Zaragoza;670914,858;4612116,289;1750021;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;CR_MADRID
R1-299;Zaragoza;Zaragoza;670914,858;4612116,289;1750021;15;0;0;4,7;0;;;PLAZA 220;0;0;;02 - Aragón;CR_MADRID
R1-299;Zaragoza;Zaragoza;671811,5157;4607198,02;15021801;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CUARTE
R1-299;Zaragoza;Zaragoza;671811,5157;4607198,02;15021801;15;0;0;0,3;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CUARTE
R1-299;Zaragoza;Zaragoza;682374,1083;4608685,244;11005915;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;D_CARTUJA
R1-299;Zaragoza;Daroca;634940,3245;4553554,355;1250051;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;DAROCA
R1-299;Zaragoza;Daroca;634940,3245;4553554,355;1250051;15;0;0;3,4;0;;;CALAMOCHA 220;0;0;;02 - Aragón;DAROCA
R1-299;Zaragoza;Zaragoza;672400,642;4609339,776;15106679;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ECOCIUDAD
R1-299;Zaragoza;Zaragoza;672400,642;4609339,776;15106679;15;0;0;6,6;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ECOCIUDAD
R1-299;Zaragoza;Ejea de los Caballeros;653105,9686;4663542,778;1250038;66;0;0;0;0;;;MAGALLON 220;0;0;;02 - Aragón;EJEA
R1-299;Zaragoza;Ejea de los Caballeros;653105,9686;4663542,778;1250038;13;0;0;25,1;0;;;MAGALLON 220;0;0;;02 - Aragón;EJEA
R1-299;Zaragoza;Burgo de Ebro, El;689260,7903;4603759,744;1250057;45;0;0;11;0;;;MONTETORRERO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;02 - Aragón;EL_BURGO
R1-299;Zaragoza;Burgo de Ebro, El;689260,7903;4603759,744;1250057;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;EL_BURGO
R1-299;Zaragoza;Frasno, El;624740,0856;4587532,991;1250053;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;EL_FRASNO
R1-299;Zaragoza;Frasno, El;624740,0856;4587532,991;1250053;15;0;0;0,1;0;;;CALAMOCHA 220;0;0;;02 - Aragón;EL_FRASNO
R1-299;Zaragoza;Zaragoza;675556,9604;4614142,913;1750010;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;ELEV_AGUAS
R1-299;Zaragoza;Zaragoza;675556,9604;4614142,913;1750010;10;0;0;0,1;0;;;LOS LEONES 220;0;0;;02 - Aragón;ELEV_AGUAS
R1-299;Zaragoza;Calatayud;616185,9839;4584217,568;11004432;45;0;0;3,2;0;;;CALAMOCHA 220;0;0;;02 - Aragón;EMBID
R1-299;Zaragoza;Pedrola;650759,3474;4623457,148;11007127;45;0;0;48;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;ENTRERRIOS
R1-299;Zaragoza;Escatrón;722562,0559;4574945,123;11003292;132;0;0;123,8;0;;;ESCATRON 220;0;0;;02 - Aragón;ESCATRON
R1-299;Zaragoza;Escatrón;722562,0559;4574945,123;11003292;110;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;ESCATRON
R1-299;Zaragoza;Escatrón;722562,0559;4574945,123;11003292;25;0;0;1,6;0;;;ESCATRON 220;0;0;;02 - Aragón;ESCATRON
R1-299;Zaragoza;Burgo de Ebro, El;693600,8001;4601646,683;11005820;45;0;0;56;0;;;ESPARTAL 220;0;0;;02 - Aragón;ESPARTAL
R1-299;Zaragoza;Burgo de Ebro, El;693600,8001;4601646,683;11005820;15;0;0;31;0;;;ESPARTAL 220;0;0;;02 - Aragón;ESPARTAL
R1-299;Zaragoza;Zaragoza;674847,1668;4615959,658;15159378;132;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;EXPO
R1-299;Zaragoza;Zaragoza;674847,1668;4615959,658;15159378;15;0;0;0,1;0;;;LOS LEONES 220;0;0;;02 - Aragón;EXPO
R1-299;Zaragoza;Zaragoza;668182,6542;4610245,198;1750020;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;F_MUESTRAS
R1-299;Zaragoza;Zaragoza;668182,6542;4610245,198;1750020;15;0;0;0,1;0;;;PLAZA 220;0;0;;02 - Aragón;F_MUESTRAS
R1-299;Zaragoza;Figueruelas;652621,4825;4625025,938;1250034;45;0;0;47,4;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;FIGUERUELA
R1-299;Zaragoza;Figueruelas;652621,4825;4625025,938;1250034;15;0;0;18,6;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;FIGUERUELA
R1-299;Zaragoza;Fuendetodos;669169,47;4578169,785;15017136;132;0;0;50;0;;;FUENDETODOS 220;0;0;;02 - Aragón;FUENDETODO
R1-299;Zaragoza;Fuentes de Ebro;697248,5506;4598136,15;1250045;45;0;0;36,4;0;;;ESPARTAL 220;0;0;;02 - Aragón;FUENTES
R1-299;Zaragoza;Fuentes de Ebro;697248,5506;4598136,15;1250045;10;0;0;7,5;0;;;ESPARTAL 220;0;0;;02 - Aragón;FUENTES
R1-299;Zaragoza;Zaragoza;679036,2171;4616196,782;1750004;45;0;0;44,4;0;;;LOS LEONES 220;0;0;;02 - Aragón;GALLEGO
R1-299;Zaragoza;Zaragoza;679036,2171;4616196,782;1750004;10;0;0;0,1;0;;;LOS LEONES 220;0;0;;02 - Aragón;GALLEGO
R1-299;Zaragoza;Gallur;639790,5664;4635744,184;1250035;66;0;0;0;0;;;MAGALLON 220;0;0;;02 - Aragón;GALLUR
R1-299;Zaragoza;Gallur;639790,5664;4635744,184;1250035;13;0;0;10,2;0;;;MAGALLON 220;0;0;;02 - Aragón;GALLUR
R1-299;Zaragoza;Gelsa;711857,9388;4589318,095;11006131;45;0;0;15,4;0;;;ESPARTAL 220;0;0;;02 - Aragón;GELSA
R1-299;Zaragoza;Gelsa;711857,9388;4589318,095;11006131;15;0;0;0;0;;;ESPARTAL 220;0;0;;02 - Aragón;GELSA
R1-299;Zaragoza;Zaragoza;683084,6255;4614722,968;1750026;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;GLORIA
R1-299;Zaragoza;Zaragoza;683084,6255;4614722,968;1750026;15;0;0;4,1;0;;;MONTETORRERO 220;0;0;;02 - Aragón;GLORIA
R1-299;Zaragoza;Zaragoza;683084,6255;4614722,968;1750026;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;GLORIA
R1-299;Zaragoza;Zaragoza;674969,7113;4611528,699;15107012;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;H_M_SERVET
R1-299;Zaragoza;Burgo de Ebro, El;693384,3829;4600802,504;15483516;45;0;0;0;0;;;ESPARTAL 220;0;0;;02 - Aragón;HIGUERAL
R1-299;Zaragoza;Zaragoza;677161,1146;4612903,448;1750017;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;HUERVA
R1-299;Zaragoza;Zaragoza;677161,1146;4612903,448;1750017;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;HUERVA
R1-299;Zaragoza;Zaragoza;676186,5286;4612774,651;11007554;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;IBERCAJA
R1-299;Zaragoza;Illueca;615262,1772;4598672,048;1250047;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ILLUECA
R1-299;Zaragoza;Illueca;615262,1772;4598672,048;1250047;15;0;0;10,1;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ILLUECA
R1-299;Zaragoza;Zaragoza;679923,1213;4615696,054;1750013;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;JARANDIN
R1-299;Zaragoza;Zaragoza;679923,1213;4615696,054;1750013;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;JARANDIN
R1-299;Zaragoza;Zaragoza;675266,43;4617981,334;1750007;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;JUSLIBOL
R1-299;Zaragoza;Zaragoza;675266,43;4617981,334;1750007;15;0;0;0,5;0;;;LOS LEONES 220;0;0;;02 - Aragón;JUSLIBOL
R1-299;Zaragoza;Almunia de Doña Godina, La;636994,3935;4594597,517;1250016;132;0;0;41,3;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_ALMUNIA
R1-299;Zaragoza;Almunia de Doña Godina, La;636994,3935;4594597,517;1250016;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_ALMUNIA
R1-299;Zaragoza;Almunia de Doña Godina, La;636994,3935;4594597,517;1250016;15;0;0;20,8;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_ALMUNIA
R1-299;Zaragoza;Joyosa, La;661819,1785;4622149,549;11058545;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;LA_JOYOSA
R1-299;Zaragoza;Joyosa, La;661819,1785;4622149,549;11058545;15;0;0;22,3;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;LA_JOYOSA
R1-299;Zaragoza;Boquiñeni;640231,6028;4632199,691;15147238;66;0;0;10;0;;;MAGALLON 220;0;0;;02 - Aragón;LA_LOTETA
R1-299;Zaragoza;Muela, La;659023,3951;4605646,448;1250009;45;0;0;6,6;0;;;PLAZA 220;0;0;;02 - Aragón;LA_MUELA
R1-299;Zaragoza;Muela, La;659023,3951;4605646,448;1250009;15;0;0;24,2;0;;;PLAZA 220;0;0;;02 - Aragón;LA_MUELA
R1-299;Zaragoza;Zaragoza;675539,7339;4608176,212;15159747;132;0;0;15;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_PAZ
R1-299;Zaragoza;Zaragoza;675539,7339;4608176,212;15159747;15;0;0;0,4;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_PAZ
R1-299;Zaragoza;Santa Eulalia de Gállego;684797,3181;4682142,812;11009320;132;0;0;0;0;;;ESQUEDAS 220;0;0;;02 - Aragón;LA_RALLA
R1-299;Zaragoza;Santa Eulalia de Gállego;684797,3181;4682142,812;11009320;45;0;0;0;0;;;SABIÑANIGO 220;0;0;;02 - Aragón;LA_RALLA
R1-299;Zaragoza;Sástago;716089,1543;4577604,949;1250050;45;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;LA_ZAIDA
R1-299;Zaragoza;Sástago;716089,1543;4577604,949;1250050;15;0;0;8;0;;;ESCATRON 220;0;0;;02 - Aragón;LA_ZAIDA
R1-299;Zaragoza;Tarazona;608464,5313;4635297,045;1250033;66;0;0;105,5;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;LANZAS_AGU
R1-299;Zaragoza;Lécera;692537,7157;4563246,624;114;45;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;LECERA
R1-299;Zaragoza;Lécera;692537,7157;4563246,624;114;15;0;0;3,7;0;;;ESCATRON 220;0;0;;02 - Aragón;LECERA
R1-299;Zaragoza;Zaragoza;667699,1488;4612675,857;11061117;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;LOGISTICA
R1-299;Zaragoza;Zaragoza;667699,1488;4612675,857;11061117;15;0;0;2,6;0;;;PLAZA 220;0;0;;02 - Aragón;LOGISTICA
R1-299;Zaragoza;Zaragoza;676978,4251;4617673,059;1750001;132;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;LOS_LEONES
R1-299;Zaragoza;Zaragoza;676978,4251;4617673,059;1750001;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;LOS_LEONES
R1-299;Zaragoza;Zaragoza;676978,4251;4617673,059;1750001;10;0;0;2,3;0;;;LOS LEONES 220;0;0;;02 - Aragón;LOS_LEONES
R1-299;Zaragoza;Muel;655361,1622;4595299,309;11003652;132;0;0;61,9;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LS_VIENTOS
R1-299;Zaragoza;Magallón;634584,6692;4633990,336;1250067;66;0;0;95,6;0;;;MAGALLON 220;0;0;;02 - Aragón;MAGALLON
R1-299;Zaragoza;Magallón;634584,6692;4633990,336;1250067;15;0;0;7,2;0;;;MAGALLON 220;0;0;;02 - Aragón;MAGALLON
R1-299;Zaragoza;Zaragoza;678623,0723;4614646,044;1750006;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALLORCA
R1-299;Zaragoza;Zaragoza;678623,0723;4614646,044;1750006;10;0;0;2,3;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALLORCA
R1-299;Zaragoza;Puebla de Alfindén, La;685967,8424;4612901,498;1750019;132;0;0;110;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALPICA
R1-299;Zaragoza;Puebla de Alfindén, La;685967,8424;4612901,498;1750019;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALPICA
R1-299;Zaragoza;Puebla de Alfindén, La;685967,8424;4612901,498;1750019;15;0;0;20,1;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALPICA
R1-299;Zaragoza;María de Huerva;666598,5031;4600030,02;1750032;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MARIA_HUER
R1-299;Zaragoza;María de Huerva;666598,5031;4600030,02;1750032;15;0;0;6,5;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MARIA_HUER
R1-299;Zaragoza;Marracos;684258,219;4659144,702;1250039;45;0;0;7,2;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;MARRACOS
R1-299;Zaragoza;Marracos;684258,219;4659144,702;1250039;15;0;0;5;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;MARRACOS
R1-299;Zaragoza;Calatayud;615194,9379;4579153,46;11025705;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MEDIAVEGA
R1-299;Zaragoza;Calatayud;615194,9379;4579153,46;11025705;15;0;0;3,8;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MEDIAVEGA
R1-299;Zaragoza;Mequinenza;774078,9366;4584890,721;12089347;66;0;0;21;0;;;MEQUINENZA 220;0;0;;02 - Aragón;MEQUINENZA
R1-299;Zaragoza;Mequinenza;774078,9366;4584890,721;12089347;25;0;0;8,1;0;;;MEQUINENZA 220;0;0;;02 - Aragón;MEQUINENZA
R1-299;Zaragoza;Zaragoza;676744,5477;4612472,331;1750018;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MIRAFLORES
R1-299;Zaragoza;Zaragoza;676744,5477;4612472,331;1750018;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MIRAFLORES
R1-299;Zaragoza;Zaragoza;676744,5477;4612472,331;1750018;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MIRAFLORES
R1-299;Zaragoza;Zaragoza;668802,9629;4617560,66;1750012;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;MONZALBARB
R1-299;Zaragoza;Zaragoza;668802,9629;4617560,66;1750012;15;0;0;0,7;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;MONZALBARB
R1-299;Zaragoza;Morata de Jalón;626332,9281;4592305,839;11069540;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MORATA
R1-299;Zaragoza;Morés;619528,0009;4593558,171;1250019;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MORES
R1-299;Zaragoza;Morés;619528,0009;4593558,171;1250019;15;0;0;0,9;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MORES
R1-299;Zaragoza;Muel;659373,8983;4592396,382;1250037;45;0;0;9;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MUEL
R1-299;Zaragoza;Muel;659373,8983;4592396,382;1250037;15;0;0;5,1;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MUEL
R1-299;Zaragoza;Novallas;608189,4516;4645400,929;11015474;66;0;0;16,2;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;NOVALLAS
R1-299;Zaragoza;Alfajarín;694048,9823;4607332,131;1250001;45;0;0;7;0;;;MONTETORRERO 220;0;0;;02 - Aragón;NUEZ
R1-299;Zaragoza;Alfajarín;694048,9823;4607332,131;1250001;15;0;0;0,8;0;;;MONTETORRERO 220;0;0;;02 - Aragón;NUEZ
R1-299;Zaragoza;Zaragoza;678541,4333;4612106,419;1750022;45;0;0;39,9;0;;;MONTETORRERO 220;0;0;;02 - Aragón;OLIVERA
R1-299;Zaragoza;Zaragoza;678541,4333;4612106,419;1750022;10;0;0;10,7;0;;;MONTETORRERO 220;0;0;;02 - Aragón;OLIVERA
R1-299;Zaragoza;Grisel;607284,7649;4637952,888;11024890;66;0;0;0;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;P.TARAZONA
R1-299;Zaragoza;Grisel;607284,7649;4637952,888;11024890;13;0;0;13,8;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;P.TARAZONA
R1-299;Zaragoza;Paracuellos de Jiloca;615367,9009;4574944,452;15444787;132;0;0;45;0;;;CALAMOCHA 220;0;0;;02 - Aragón;PARACUEL
R1-299;Zaragoza;Zaragoza;676027,3014;4612750,279;1750016;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PARAISO
R1-299;Zaragoza;Zaragoza;676027,3014;4612750,279;1750016;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PARAISO
R1-299;Zaragoza;Villamayor de Gállego;687830,1307;4621382,994;1750031;132;0;0;140;0;;;PEÑAFLOR 220;0;0;;02 - Aragón;PEÑAFLOR
R1-299;Zaragoza;Épila;644197,5596;4606031,551;1250022;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PI_EPILA
R1-299;Zaragoza;Épila;644197,5596;4606031,551;1250022;15;0;0;17;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PI_EPILA
R1-299;Zaragoza;Fuentes de Ebro;699979,0596;4597767,941;1250043;45;0;0;25,6;0;;;ESPARTAL 220;0;0;;02 - Aragón;PI_FUENTES
R1-299;Zaragoza;Fuentes de Ebro;699979,0596;4597767,941;1250043;15;0;0;6;0;;;ESPARTAL 220;0;0;;02 - Aragón;PI_FUENTES
R1-299;Zaragoza;Pina de Ebro;707620,0701;4596951,245;1250054;45;0;0;0;0;;;ESPARTAL 220;0;0;;02 - Aragón;PINA
R1-299;Zaragoza;Pina de Ebro;707620,0701;4596951,245;1250054;15;0;0;5;0;;;ESPARTAL 220;0;0;;02 - Aragón;PINA
R1-299;Zaragoza;Muel;658180,4442;4594126,68;15194150;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PITARCO
R1-299;Zaragoza;Muel;658180,4442;4594126,68;15194150;45;0;0;30,4;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PITARCO
R1-299;Zaragoza;Muel;658180,4442;4594126,68;15194150;15;0;0;25,3;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PITARCO
R1-299;Zaragoza;Plasencia de Jalón;646889,3202;4616713,521;11007070;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PLASENCIA
R1-299;Zaragoza;Zaragoza;666813,8603;4610632,166;11062506;132;0;0;231,7;0;;;PLAZA 220;0;0;;02 - Aragón;PLAZA
R1-299;Zaragoza;Zaragoza;666813,8603;4610632,166;11062506;45;0;0;35;0;;;PLAZA 220;0;0;;02 - Aragón;PLAZA
R1-299;Zaragoza;Zaragoza;666813,8603;4610632,166;11062506;15;0;0;52,8;0;;;PLAZA 220;0;0;;02 - Aragón;PLAZA
R1-299;Zaragoza;Muela, La;653561,8025;4606115,959;11007429;132;0;0;44,7;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PORTILLADA
R1-299;Zaragoza;Zaragoza;675217,3806;4613478,325;15187961;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PORTILLO
R1-299;Zaragoza;Zaragoza;675217,3806;4613478,325;15187961;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PORTILLO
R1-299;Zaragoza;Zaragoza;675217,3806;4613478,325;15187961;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PORTILLO
R1-299;Zaragoza;Pedrola;650577,685;4622074,825;1250040;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PRADILLO
R1-299;Zaragoza;Pedrola;650577,685;4622074,825;1250040;15;0;0;32,8;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PRADILLO
R1-299;Zaragoza;Zaragoza;683904,6616;4606568,608;1750025;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PRYDES
R1-299;Zaragoza;Zaragoza;683904,6616;4606568,608;1750025;10;0;0;0,1;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PRYDES
R1-299;Zaragoza;Zuera;690263,6896;4646936,015;1250024;45;0;0;0;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;PUILATOS
R1-299;Zaragoza;Zuera;690263,6896;4646936,015;1250024;15;0;0;5,1;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;PUILATOS
R1-299;Zaragoza;Quinto;710446,9156;4586897,255;1250056;45;0;0;7,9;0;;;ESPARTAL 220;0;0;;02 - Aragón;QUINTO
R1-299;Zaragoza;Quinto;710446,9156;4586897,255;1250056;15;0;0;4,8;0;;;ESPARTAL 220;0;0;;02 - Aragón;QUINTO
R1-299;Zaragoza;Bubierca;595808,5228;4574614,778;11001568;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;R.BUBIERCA
R1-299;Zaragoza;Luceni;645657,2517;4632016,121;11002139;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;R_LUCENI
R1-299;Zaragoza;Zaragoza;667433,85;4610088,314;11044799;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;REN.F.MUES
R1-299;Zaragoza;Zaragoza;674144,4704;4615124,608;15183106;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;RIOEBRO
R1-299;Zaragoza;Zaragoza;674144,4704;4615124,608;15183106;15;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;RIOEBRO
R1-299;Zaragoza;Zaragoza;674324,0379;4611546,935;1750023;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ROMAREDA
R1-299;Zaragoza;Zaragoza;674324,0379;4611546,935;1750023;10;0;0;0,7;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ROMAREDA
R1-299;Zaragoza;Sádaba;642581,415;4681283,154;1250010;66;0;0;5;0;;;MAGALLON 220;0;0;;02 - Aragón;SADABA
R1-299;Zaragoza;Sádaba;642581,415;4681283,154;1250010;13;0;0;16,4;0;;;MAGALLON 220;0;0;;02 - Aragón;SADABA
R1-299;Zaragoza;Zaragoza;676678,3826;4610868,025;1750027;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;SAGUNTO
R1-299;Zaragoza;Zaragoza;676678,3826;4610868,025;1750027;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;SAGUNTO
R1-299;Zaragoza;Zaragoza;677494,362;4615342,255;11009743;45;0;0;49,3;0;;;LOS LEONES 220;0;0;;02 - Aragón;SAICA_I
R1-299;Zaragoza;Zaragoza;680609,63;4604705,352;15109974;45;0;0;21;0;;;CARTUJOS 220;0;0;;02 - Aragón;SAN_BRUNO
R1-299;Zaragoza;Zaragoza;680609,63;4604705,352;15109974;15;0;0;11,5;0;;;CARTUJOS 220;0;0;;02 - Aragón;SAN_BRUNO
R1-299;Zaragoza;San Mateo de Gállego;684889,3251;4631746,97;1250004;45;0;0;0;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;SAN_MATEO
R1-299;Zaragoza;San Mateo de Gállego;684889,3251;4631746,97;1250004;15;0;0;21,2;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;SAN_MATEO
R1-299;Zaragoza;Sástago;720624,4936;4577324,125;12089368;110;0;0;33,3;0;;;ESCATRON 220;0;0;;02 - Aragón;SASTAGO
R1-299;Zaragoza;Sástago;720624,4936;4577324,125;12089368;30;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;SASTAGO
R1-299;Zaragoza;Azuara;675506,5113;4573968,283;15258321;132;0;0;0;0;;;FUENDETODOS 220;0;0;;02 - Aragón;SEC.AZUARA
R1-299;Zaragoza;Zaragoza;685071,5412;4613765,5;11010096;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;SEC_CABLEN
R1-299;Zaragoza;Épila;650014,4701;4601769,531;11003800;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;SEC_EPILA
R1-299;Zaragoza;Tarazona;605161,4911;4639443,184;1250015;66;0;0;0;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;TARAZONA
R1-299;Zaragoza;Tarazona;605161,4911;4639443,184;1250015;13;0;0;14,3;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;TARAZONA
R1-299;Zaragoza;Tauste;644941,3082;4643639,714;1250063;66;0;0;10,2;0;;;MAGALLON 220;0;0;;02 - Aragón;TAUSTE
R1-299;Zaragoza;Tauste;644941,3082;4643639,714;1250063;13;0;0;12,9;0;;;MAGALLON 220;0;0;;02 - Aragón;TAUSTE
R1-299;Zaragoza;Zaragoza;678874,0861;4607361,187;1750029;132;0;0;324,8;0;;;MONTETORRERO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;02 - Aragón;TORRERO
R1-299;Zaragoza;Zaragoza;678874,0861;4607361,187;1750029;45;0;0;0;0;;;MONTETORRERO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;02 - Aragón;TORRERO
R1-299;Zaragoza;Zaragoza;678874,0861;4607361,187;1750029;10;0;0;21,4;0;;;MONTETORRERO 220;0;0;;02 - Aragón;TORRERO
R1-299;Zaragoza;Trasmoz;607890,3982;4631273,602;1250005;45;0;0;0;0;;;MONCAYO 220;0;0;;02 - Aragón;TRASMOZ
