Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
R1-299;11;11035;266893,12;3993945,58;532494210;66;0;0;42;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;PESUR;Cádiz;Tarifa
R1-299;11;11033;283223,76;4014171,94;59022818;66;0;0;97,27;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;PINARREY;Cádiz;San Roque
R1-299;11;11027;209365,64;4056270,38;58011995;66;0;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;PLATERO;Cádiz;Puerto de Santa María, El
R1-299;11;11027;209365,64;4056270,38;58011995;15;0;0;0,1;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;PLATERO;Cádiz;Puerto de Santa María, El
R1-299;11;11028;217400,79;4046092,55;54032755;132;0;0;181,05;36,68;;;PUERTO REAL 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PTO_REAL;Cádiz;Puerto Real
R1-299;11;11028;217400,79;4046092,55;54032755;66;0;0;189,92;15,63;;;PUERTO REAL 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PTO_REAL;Cádiz;Puerto Real
R1-299;11;11028;217400,79;4046092,55;54032755;20;0;0;29,19;11,37;;;PUERTO REAL 220;0;0;;01 - Andalucía;PTO_REAL;Cádiz;Puerto Real
R1-299;11;11027;204986,2;4063405,77;531751863;66;38,11;0;104,88;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;PTO_SMAR;Cádiz;Puerto de Santa María, El
R1-299;11;11032;201789,95;4072251,72;532459489;66;19,23;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;REMCAUDA;Cádiz;Sanlúcar de Barrameda
R1-299;11;11032;201789,95;4072251,72;532459489;15;12,7;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;REMCAUDA;Cádiz;Sanlúcar de Barrameda
R1-299;11;11030;196168,88;4064499,69;510015850;66;42,46;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;ROTA;Cádiz;Rota
R1-299;11;11030;196168,88;4064499,69;510015850;15;18,73;0;10,3;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;ROTA;Cádiz;Rota
R1-299;11;11032;202343,57;4074319,19;59010399;66;17,5;0;0;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;S_BARRAM;Cádiz;Sanlúcar de Barrameda
R1-299;11;11032;202343,57;4074319,19;59010399;15;17,5;0;16,24;0;;;PUERTO DE SANTA MARIA 220;0;0;;01 - Andalucía;S_BARRAM;Cádiz;Sanlúcar de Barrameda
R1-299;11;11020;217118,07;4064246,31;59017700;66;0;0;28,8;0;;;CARTUJA 220;0;0;;01 - Andalucía;S_DOMING;Cádiz;Jerez de la Frontera
R1-299;11;11020;217118,07;4064246,31;59017700;15;0;0;10,41;0;;;CARTUJA 220;0;0;;01 - Andalucía;S_DOMING;Cádiz;Jerez de la Frontera
R1-299;11;11031;214286,18;4041642,74;58012546;66;0;0;39,2;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;S_FERNAN;Cádiz;San Fernando
R1-299;11;11031;214286,18;4041642,74;58012546;20;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;S_FERNAN;Cádiz;San Fernando
R1-299;11;11033;281537,94;4010173,25;58011403;66;0;0;0;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;S_ROQUE;Cádiz;San Roque
R1-299;11;11033;281537,94;4010173,25;58011403;15;0;0;12,3;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;S_ROQUE;Cádiz;San Roque
R1-299;11;11027;214786,74;4055490,42;532857204;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;SALINAS;Cádiz;Puerto de Santa María, El
R1-299;11;11027;214786,74;4055490,42;532857204;15;0;0;0,06;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;SALINAS;Cádiz;Puerto de Santa María, El
R1-299;11;11033;292925,08;4019293,81;59009741;66;0;0;0;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;SOTOGRAN;Cádiz;San Roque
R1-299;11;11033;292925,08;4019293,81;59009741;20;0;0;0;0;;;PINAR DE REY 220;0;0;;01 - Andalucía;SOTOGRAN;Cádiz;San Roque
R1-299;11;11006;246485,74;4066493,87;531185508;66;0;0;0;0;;;CARTUJA 220;0;0;;01 - Andalucía;TABLELLI;Cádiz;Arcos de la Frontera
R1-299;11;11031;211530,69;4039149,28;533283763;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TIROJANE;Cádiz;San Fernando
R1-299;11;11031;211530,69;4039149,28;533283763;20;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TIROJANE;Cádiz;San Fernando
R1-299;11;11028;211521,19;4046351,91;58011683;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TROCADER;Cádiz;Puerto Real
R1-299;11;11028;211521,19;4046351,91;58011683;20;0;0;0,36;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;TROCADER;Cádiz;Puerto Real
R1-299;11;11009;280118,39;4063766,73;56015776;66;0;0;0;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;UBRIQUE;Cádiz;Benaocaz
R1-299;11;11009;280118,39;4063766,73;56015776;20;0;0;0,11;0;;;NUEVA CASARES 220;0;0;;01 - Andalucía;UBRIQUE;Cádiz;Benaocaz
R1-299;11;11027;212068,2;4054083,92;531433801;66;0;0;45;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALDELAG;Cádiz;Puerto de Santa María, El
R1-299;11;11027;212068,2;4054083,92;531433801;15;0;0;0,64;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALDELAG;Cádiz;Puerto de Santa María, El
R1-299;11;11027;213065,22;4057595,33;59010023;66;0;0;0;0;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALENCIA;Cádiz;Puerto de Santa María, El
R1-299;11;11027;213065,22;4057595,33;59010023;15;0;0;0,74;4,5;;;PUERTO REAL 220;0;0;;01 - Andalucía;VALENCIA;Cádiz;Puerto de Santa María, El
R1-299;11;11039;233043,84;4017255,45;59011485;66;3,08;0;0;0;;;EL ZUMAJO 220;0;0;;01 - Andalucía;VEJER;Cádiz;Vejer de la Frontera
R1-299;11;11039;233043,84;4017255,45;59011485;20;3,08;0;25,19;0;;;EL ZUMAJO 220;0;0;;01 - Andalucía;VEJER;Cádiz;Vejer de la Frontera
R1-299;11;11041;263154,21;4082162,56;59017116;66;0;0;0;0;;;CARTUJA 220;0;0;;01 - Andalucía;VILLMART;Cádiz;Villamartín
R1-299;11;11041;263154,21;4082162,56;59017116;20;0;0;9,12;0;;;CARTUJA 220;0;0;;01 - Andalucía;VILLMART;Cádiz;Villamartín
R1-299;11;11041;263154,21;4082162,56;59017116;15;0;0;3,3;0;;;CARTUJA 220;0;0;;01 - Andalucía;VILLMART;Cádiz;Villamartín
R1-299;11;11039;231569,84;4020934,3;533390991;66;31,54;0;19,96;0;;;EL ZUMAJO 220;0;0;;01 - Andalucía;ZUMAJOS;Cádiz;Vejer de la Frontera
R1-299;14;14043;373421,56;4208988,68;532206209;66;0;0;12,52;0;;;LANCHA 220;0;0;;01 - Andalucía;ARENOSO;Córdoba;Montoro
R1-299;14;14007;383797,49;4163847,59;56021261;132;0;0;20;0;;;ANDUJAR 220;0;0;;01 - Andalucía;BAENA;Córdoba;Baena
R1-299;14;14007;383797,49;4163847,59;56021261;25;0;0;6,23;0;;;ANDUJAR 220;0;0;;01 - Andalucía;BAENA;Córdoba;Baena
R1-299;14;14021;359687,61;4198998,88;510027665;66;0;0;9,89;45;;;LANCHA 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;CANSINOS;Córdoba;Córdoba
R1-299;14;14021;359687,61;4198998,88;510027665;20;0;0;10,62;40,17;;;LANCHA 220;0;0;Nudo a desaparecer a corto plazo.;01 - Andalucía;CANSINOS;Córdoba;Córdoba
R1-299;14;14016;384188,08;4237062,42;531522041;66;0;0;0;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;CARDENAS;Córdoba;Cardeña
R1-299;14;14017;330368,18;4172016,76;513002995;66;0;0;0;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;CARLOTA;Córdoba;Carlota, La
R1-299;14;14017;330368,18;4172016,76;513002995;15;0;0;11,48;1,5;;;LANCHA 220;0;0;;01 - Andalucía;CARLOTA;Córdoba;Carlota, La
R1-299;14;14018;368209,66;4203059,21;54041729;66;0;0;8,4;0;;;LANCHA 220;0;0;;01 - Andalucía;CARPIO;Córdoba;Carpio, El
R1-299;14;14018;368209,66;4203059,21;54041729;25;0;0;10,81;0;;;LANCHA 220;0;0;;01 - Andalucía;CARPIO;Córdoba;Carpio, El
R1-299;14;14021;340591,22;4191622,86;58029574;132;0;0;82;0;;;CASILLAS 220;0;0;;01 - Andalucía;CASILLAS;Córdoba;Córdoba
R1-299;14;14021;340591,22;4191622,86;58029574;66;0;0;78,04;0;;;CASILLAS 220;0;0;;01 - Andalucía;CASILLAS;Córdoba;Córdoba
R1-299;14;14021;340591,22;4191622,86;58029574;20;0;0;42,04;0;;;CASILLAS 220;0;0;;01 - Andalucía;CASILLAS;Córdoba;Córdoba
R1-299;14;14021;345418,93;4196433,11;54042212;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;CEPANSA;Córdoba;Córdoba
R1-299;14;14021;345418,93;4196433,11;54042212;20;0;0;0,22;0;;;LANCHA 220;0;0;;01 - Andalucía;CEPANSA;Córdoba;Córdoba
R1-299;14;14056;345132,72;4137353,48;59027039;66;0;0;15,3;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;CORDBILL;Córdoba;Puente Genil
R1-299;14;14056;345132,72;4137353,48;59027039;25;0;0;20,86;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;CORDBILL;Córdoba;Puente Genil
R1-299;14;14021;343496,79;4195684,96;58028875;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;CRUZJUAR;Córdoba;Córdoba
R1-299;14;14021;343496,79;4195684,96;58028875;20;0;0;0,12;0;;;LANCHA 220;0;0;;01 - Andalucía;CRUZJUAR;Córdoba;Córdoba
R1-299;14;14054;340210,91;4247023,96;532336305;132;0;0;39,16;0;;;PUERTOLLANO 220;0;0;;01 - Andalucía;DANIEL_T;Córdoba;Pozoblanco
R1-299;14;14013;367737,86;4148134,27;531826119;132;0;0;21;0;;;LANCHA 220;0;0;;01 - Andalucía;EGABRENS;Córdoba;Cabra
R1-299;14;14025;360803,72;4168194,5;531843572;132;0;0;61;0;;;LANCHA 220;0;0;;01 - Andalucía;ESPEJO;Córdoba;Espejo
R1-299;14;14025;360803,72;4168194,5;531843572;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;ESPEJO;Córdoba;Espejo
R1-299;14;14025;360803,72;4168194,5;531843572;25;0;0;23,78;0;;;LANCHA 220;0;0;;01 - Andalucía;ESPEJO;Córdoba;Espejo
R1-299;14;14056;347303,04;4135924,75;531264369;132;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;GENILCAB;Córdoba;Puente Genil
R1-299;14;14021;342192,84;4194684;531222444;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;GRANCAPI;Córdoba;Córdoba
R1-299;14;14021;342192,84;4194684;531222444;20;0;0;1,13;0;;;LANCHA 220;0;0;;01 - Andalucía;GRANCAPI;Córdoba;Córdoba
R1-299;14;14035;313947,39;4262081,22;510026340;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;HINOJOSA;Córdoba;Hinojosa del Duque
R1-299;14;14035;313947,39;4262081,22;510026340;20;0;0;11,31;1;;;LANCHA 220;0;0;;01 - Andalucía;HINOJOSA;Córdoba;Hinojosa del Duque
R1-299;14;14021;340350,82;4196005,49;531766533;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;HUERTFIG;Córdoba;Córdoba
R1-299;14;14021;340350,82;4196005,49;531766533;20;0;0;0,06;0;;;CASILLAS 220;0;0;;01 - Andalucía;HUERTFIG;Córdoba;Córdoba
R1-299;14;14038;352842,76;4129007,23;56021756;66;0;0;0;0;;;VILLANUEVA DEL REY 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;JAUJA;Córdoba;Lucena
R1-299;14;14038;352842,76;4129007,23;56021756;25;0;0;7,3;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;JAUJA;Córdoba;Lucena
R1-299;14;14021;349693,42;4197959,22;56019211;132;0;0;25;0;;;LANCHA 220;0;0;;01 - Andalucía;LANCHA;Córdoba;Córdoba
R1-299;14;14021;349693,42;4197959,22;56019211;66;0;0;55,12;43,4;;;LANCHA 220;0;0;;01 - Andalucía;LANCHA;Córdoba;Córdoba
R1-299;14;14021;349693,42;4197959,22;56019211;20;0;0;4,6;34,27;;;LANCHA 220;0;0;;01 - Andalucía;LANCHA;Córdoba;Córdoba
R1-299;14;14038;369121,72;4143132,13;532109908;132;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;LUCENA;Córdoba;Lucena
R1-299;14;14038;369121,72;4143132,13;532109908;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;LUCENA;Córdoba;Lucena
R1-299;14;14038;369121,72;4143132,13;532109908;25;0;0;11,13;0;;;LANCHA 220;0;0;;01 - Andalucía;LUCENA;Córdoba;Lucena
R1-299;14;14005;326137,37;4189358,41;532324976;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;MOCHOS;Córdoba;Almodóvar del Río
R1-299;14;14005;326137,37;4189358,41;532324976;15;0;0;19,68;0;;;CASILLAS 220;0;0;;01 - Andalucía;MOCHOS;Córdoba;Almodóvar del Río
R1-299;14;14042;351991,22;4163382,55;56021496;66;0;0;28,23;0;;;LANCHA 220;0;0;;01 - Andalucía;MONTILLA;Córdoba;Montilla
R1-299;14;14042;351991,22;4163382,55;56021496;25;0;0;18,74;4,91;;;LANCHA 220;0;0;;01 - Andalucía;MONTILLA;Córdoba;Montilla
R1-299;14;14042;351991,22;4163382,55;56021496;15;0;0;18,78;9,84;;;LANCHA 220;0;0;;01 - Andalucía;MONTILLA;Córdoba;Montilla
R1-299;14;14036;305820,92;4184779,65;531944837;132;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;MORATALL;Córdoba;Hornachuelos
R1-299;14;14021;340706,52;4193875,16;531188848;66;0;0;0;0;;;CASILLAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;OUTOKUMP;Córdoba;Córdoba
R1-299;14;14018;369479,51;4202940,05;532681748;132;0;0;100;0;;;LANCHA 220;0;0;;01 - Andalucía;PABELLON;Córdoba;Carpio, El
R1-299;14;14036;298476,74;4179514,64;513002906;66;0;0;0;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;PALMARIO;Córdoba;Hornachuelos
R1-299;14;14036;298476,74;4179514,64;513002906;15;0;0;10,51;0;;;SANTIPONCE 220;0;0;;01 - Andalucía;PALMARIO;Córdoba;Hornachuelos
R1-299;14;14038;365936,93;4139456,29;531439232;66;0;0;27,1;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;PALOMAS;Córdoba;Lucena
R1-299;14;14038;365936,93;4139456,29;531439232;25;0;0;2,51;0;;;LOS RAMOS 220;0;0;;01 - Andalucía;PALOMAS;Córdoba;Lucena
R1-299;14;14056;339482,64;4146576,25;531271494;132;0;0;27,08;0;;;LANCHA 220;0;0;;01 - Andalucía;PATAMULO;Córdoba;Puente Genil
R1-299;14;14052;300943,12;4240956,31;56018824;66;0;0;6,77;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PENARROY;Córdoba;Peñarroya-Pueblonuevo
R1-299;14;14052;300943,12;4240956,31;56018824;20;0;0;5,54;0;;;LANCHA 220;0;0;;01 - Andalucía;PENARROY;Córdoba;Peñarroya-Pueblonuevo
R1-299;14;14052;300943,12;4240956,31;56018824;15;0;0;3,59;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PENARROY;Córdoba;Peñarroya-Pueblonuevo
R1-299;14;14021;340907,27;4194780,15;532763293;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;PONIENTE;Córdoba;Córdoba
R1-299;14;14021;340907,27;4194780,15;532763293;20;0;0;0,16;0;;;CASILLAS 220;0;0;;01 - Andalucía;PONIENTE;Córdoba;Córdoba
R1-299;14;14053;315142,71;4186580,16;56019425;132;0;0;49,9;0;;;LANCHA 220;0;0;;01 - Andalucía;POSADAS;Córdoba;Posadas
R1-299;14;14053;315142,71;4186580,16;56019425;66;0;0;58,24;0;;;LANCHA 220;0;0;;01 - Andalucía;POSADAS;Córdoba;Posadas
R1-299;14;14053;315142,71;4186580,16;56019425;15;0;0;5,49;0;;;LANCHA 220;0;0;;01 - Andalucía;POSADAS;Córdoba;Posadas
R1-299;14;14055;394322,74;4143587,4;56021647;66;0;0;0;0;;;ATARFE 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;PRIEGO;Córdoba;Priego de Córdoba
R1-299;14;14055;394322,74;4143587,4;56021647;25;0;0;9,15;0;;;ATARFE 220;0;0;;01 - Andalucía;PRIEGO;Córdoba;Priego de Córdoba
R1-299;14;14002;349691,22;4146992,34;56021823;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;PROCERAN;Córdoba;Aguilar de la Frontera
R1-299;14;14002;349691,22;4146992,34;56021823;15;0;0;0,88;0;;;LANCHA 220;0;0;;01 - Andalucía;PROCERAN;Córdoba;Aguilar de la Frontera
R1-299;14;14026;330615,15;4219872,78;54041388;132;0;0;165,12;0;;;LANCHA 220;0;0;;01 - Andalucía;PTE_NUEV;Córdoba;Espiel
R1-299;14;14026;330615,15;4219872,78;54041388;66;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;PTE_NUEV;Córdoba;Espiel
R1-299;14;14026;330615,15;4219872,78;54041388;20;0;0;3,31;0;;;LANCHA 220;0;0;;01 - Andalucía;PTE_NUEV;Córdoba;Espiel
R1-299;14;14053;311442,64;4186057,4;56023709;132;0;0;19,97;0;;;LANCHA 220;0;0;;01 - Andalucía;RIVERO;Córdoba;Posadas
R1-299;14;14021;345686,55;4193981,44;531725534;66;0;0;0;42,95;;;LANCHA 220;0;0;;01 - Andalucía;SANTUARI;Córdoba;Córdoba
R1-299;14;14021;345686,55;4193981,44;531725534;20;0;0;45,55;0;;;LANCHA 220;0;0;;01 - Andalucía;SANTUARI;Córdoba;Córdoba
R1-299;14;14070;325102,93;4248888,18;510026424;66;0;0;0;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;SOLDADO;Córdoba;Villanueva del Duque
R1-299;14;14070;325102,93;4248888,18;510026424;20;0;0;1,1;0;;;LANCHA 220;0;0;;01 - Andalucía;SOLDADO;Córdoba;Villanueva del Duque
R1-299;14;14021;356902,46;4202148,5;531262244;66;0;0;4,24;45;;;LANCHA 220;0;0;;01 - Andalucía;SRAFAELN;Córdoba;Córdoba
R1-299;14;14021;343204,99;4191181,79;531873206;66;0;0;0;0;;;CASILLAS 220;0;0;;01 - Andalucía;TORRECIL;Córdoba;Córdoba
R1-299;14;14021;343204,99;4191181,79;531873206;20;0;0;43,59;0;;;CASILLAS 220;0;0;;01 - Andalucía;TORRECIL;Córdoba;Córdoba
R1-299;14;14048;360408,97;4122255,92;531264031;66;0;0;18,27;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;VETEJAR;Córdoba;Palenciana
R1-299;14;14048;360408,97;4122255,92;531264031;25;0;0;7,85;0;;;VILLANUEVA DEL REY 220;0;0;;01 - Andalucía;VETEJAR;Córdoba;Palenciana
R1-299;14;14066;384740,78;4205409,53;54041794;66;0;0;0;0;;;ANDUJAR 220;0;0;;01 - Andalucía;VILLARIO;Córdoba;Villa del Río
R1-299;14;14066;384740,78;4205409,53;54041794;25;0;0;7,29;0;;;ANDUJAR 220;0;0;;01 - Andalucía;VILLARIO;Córdoba;Villa del Río
R1-299;14;14067;359519,91;4202123,53;58035607;66;0;0;4,32;45;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VILLFRAN;Córdoba;Villafranca de Córdoba
R1-299;14;14021;331733,93;4190927,77;58029486;66;0;0;0;0;;;CASILLAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VIRRUBIA;Córdoba;Córdoba
R1-299;14;14021;331733,93;4190927,77;58029486;20;0;0;5,12;0;;;CASILLAS 220;0;0;;01 - Andalucía;VIRRUBIA;Córdoba;Córdoba
R1-299;14;14021;331733,93;4190927,77;58029486;15;0;0;11,88;0;;;CASILLAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VIRRUBIA;Córdoba;Córdoba
R1-299;14;14069;357096,52;4243421,74;54043159;66;0;0;3,5;0;;;LANCHA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;01 - Andalucía;VVACORDO;Córdoba;Villanueva de Córdoba
R1-299;14;14069;357096,52;4243421,74;54043159;20;0;0;0;0;;;LANCHA 220;0;0;;01 - Andalucía;VVACORDO;Córdoba;Villanueva de Córdoba
R1-299;18;18089;492078,67;4131615,81;532644854;66;0;0;9,9;0;;;LITORAL 400;0;0;;01 - Andalucía;ACCITANA;Granada;Guadix
R1-299;18;18089;492078,67;4131615,81;532644854;20;0;0;12,16;0;;;LITORAL 400;0;0;;01 - Andalucía;ACCITANA;Granada;Guadix
R1-299;18;18010;493947,67;4119509,3;532221500;66;0;0;0;0;;;BERJA 220;0;0;;01 - Andalucía;ALDEIRE;Granada;Aldeire
R1-299;18;18010;493947,67;4119509,3;532221500;20;0;0;7,14;0;;;BERJA 220;0;0;;01 - Andalucía;ALDEIRE;Granada;Aldeire
R1-299;18;18013;411800,18;4095185,28;54109945;66;0;0;0;0;;;CAPARACENA 220;0;0;;01 - Andalucía;ALHAMA;Granada;Alhama de Granada
R1-299;18;18013;411800,18;4095185,28;54109945;20;0;0;2,41;0;;;CAPARACENA 220;0;0;;01 - Andalucía;ALHAMA;Granada;Alhama de Granada
R1-299;18;18017;438159,01;4068870,49;54109107;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;ALMUNECA;Granada;Almuñécar
R1-299;18;18017;438159,01;4068870,49;54109107;20;0;0;2,18;0;;;ORGIVA 220;0;0;;01 - Andalucía;ALMUNECA;Granada;Almuñécar
R1-299;18;18022;438138,13;4120077,49;59106683;66;0;0;14,85;0;;;ATARFE 220;0;0;;01 - Andalucía;ATARFE;Granada;Atarfe
R1-299;18;18022;438138,13;4120077,49;59106683;20;0;0;65,2;0;;;ATARFE 220;0;0;;01 - Andalucía;ATARFE;Granada;Atarfe
R1-299;18;18023;521328,06;4149809,36;59106455;132;0;0;30;0;;;LITORAL 400;0;0;;01 - Andalucía;BAZA;Granada;Baza
R1-299;18;18023;521328,06;4149809,36;59106455;66;0;0;6,6;0;;;LITORAL 400;0;0;;01 - Andalucía;BAZA;Granada;Baza
R1-299;18;18023;521328,06;4149809,36;59106455;20;0;0;7,27;0;;;LITORAL 400;0;0;;01 - Andalucía;BAZA;Granada;Baza
R1-299;18;18087;447808,71;4113657,81;59107187;66;0;0;0;0;;;FARGUE 220;0;0;;01 - Andalucía;BOMBA;Granada;Granada
R1-299;18;18087;447808,71;4113657,81;59107187;20;0;0;1,36;0;;;FARGUE 220;0;0;;01 - Andalucía;BOMBA;Granada;Granada
R1-299;18;18087;444896,45;4114597;59106880;66;0;0;0;0;;;ATARFE 220;0;0;;01 - Andalucía;CAMINORO;Granada;Granada
R1-299;18;18087;444896,45;4114597;59106880;20;0;0;5,8;3,75;;;ATARFE 220;0;0;;01 - Andalucía;CAMINORO;Granada;Granada
R1-299;18;18021;445981,61;4111132,07;532033294;66;0;0;0;0;;;GABIAS 220;0;0;;01 - Andalucía;CAMPUS;Granada;Armilla
R1-299;18;18021;445981,61;4111132,07;532033294;20;0;0;1,56;0;;;GABIAS 220;0;0;;01 - Andalucía;CAMPUS;Granada;Armilla
R1-299;18;18157;457041,64;4112714,62;59105504;20;0;0;20,12;0;;;CAPARACENA 220;0;0;;01 - Andalucía;CANALES;Granada;Pinos Genil
R1-299;18;18022;435606,03;4124844,99;56054848;132;0;0;44,44;0;;;CAPARACENA 220;0;0;;01 - Andalucía;CAPARACE;Granada;Atarfe
R1-299;18;18140;451549,1;4065161,3;54109207;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;CELULOSA;Granada;Motril
R1-299;18;18140;451549,1;4065161,3;54109207;20;0;0;0,29;0;;;ORGIVA 220;0;0;;01 - Andalucía;CELULOSA;Granada;Motril
R1-299;18;18043;467138,92;4085266,76;59110561;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;CH.DUQUE;Granada;Carataunas
R1-299;18;18093;462976,52;4066109,53;532037208;66;0;0;30,6;0;;;ORGIVA 220;0;0;;01 - Andalucía;CONJURO;Granada;Gualchos
R1-299;18;18063;477094,02;4131556,98;531852198;66;0;0;20,48;0;;;CAPARACENA 220;0;0;;01 - Andalucía;DARRO;Granada;Darro
R1-299;18;18063;477094,02;4131556,98;531852198;20;0;0;7,78;0;;;CAPARACENA 220;0;0;;01 - Andalucía;DARRO;Granada;Darro
R1-299;18;18071;450518,48;4095960,98;531228799;66;0;0;0;0;;;ORGIVA 220;0;0;;01 - Andalucía;DURCAL;Granada;Dúrcal
R1-299;18;18071;450518,48;4095960,98;531228799;20;0;0;16,52;0;;;ORGIVA 220;0;0;;01 - Andalucía;DURCAL;Granada;Dúrcal
R1-299;18;18087;448858,17;4116820,49;59105173;132;0;0;0;0;;;CAPARACENA 220;0;0;;01 - Andalucía;FARGUE;Granada;Granada
R1-299;18;18087;448858,17;4116820,49;59105173;66;0;0;47,68;0;;;FARGUE 220 / CAPARACENA 220;0;0;;01 - Andalucía;FARGUE;Granada;Granada
R1-299;18;18087;448858,17;4116820,49;59105173;20;0;0;6,07;0;;;CAPARACENA 220;0;0;;01 - Andalucía;FARGUE;Granada;Granada
