ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ISLA,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,NUDO_INFO,CARRETERA_CRUCE,PRIORI_NORMA,PRIORI_AGENTE,PRIORI_SEMAFORO,PRIORI_VERT_STOP,PRIORI_VERT_CEDA,PRIORI_HORIZ_STOP,PRIORI_HORIZ_CEDA,PRIORI_MARCAS,PRIORI_PEA_NO_ELEV,PRIORI_PEA_ELEV,PRIORI_MARCA_CICLOS,PRIORI_CIRCUNSTANCIAL,PRIORI_OTRA,CONDICION_NIVEL_CIRCULA,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,CONDICION_VIENTO,VISIB_RESTRINGIDA_POR,ACERA,TRAZADO_PLANTA
55893,2024,9,5,11,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,18,998,998
55894,2024,9,3,23,28,28079,,3,2,No inventariada,,4,4,9,12,0,1,6,7,0,1,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55895,2024,9,1,7,28,28079,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,,,1,998,998
55896,2024,9,1,8,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,4,4,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,1,998,998
55897,2024,9,1,9,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,,,1,998,998
55898,2024,9,1,9,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,9,998,998
55899,2024,9,7,12,28,28079,,3,2,No inventariada,,4,4,9,1,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,998,998
55900,2024,9,1,12,28,28079,,1,1,M-40,23,1,1,3,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,1,,,1,998,1
55901,2024,9,1,10,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,,,1,998,998
55902,2024,9,1,8,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55903,2024,9,1,12,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55904,2024,9,1,10,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,,,1,998,998
55905,2024,9,1,15,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,998,998
55906,2024,9,1,15,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,998,998
55907,2024,9,6,16,28,28079,,3,2,No inventariada,,4,4,9,5,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,18,998,998
55908,2024,9,5,17,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,18,1,998
55909,2024,9,6,21,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,18,998,998
55910,2024,9,1,19,28,28079,,3,2,No inventariada,,4,4,9,5,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,,,1,998,998
55911,2024,9,1,19,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55912,2024,9,4,20,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55913,2024,9,1,18,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,998,998
55914,2024,9,1,17,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,1,998,998
55915,2024,9,7,12,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,11,998,998
55916,2024,9,7,13,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,4,4,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55917,2024,9,1,13,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55918,2024,9,1,8,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,1,,,9,998,998
55919,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,1,998,998
55920,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,18,998,998
55921,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,12,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55922,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,6,4,998
55923,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55924,2024,9,2,9,28,28079,,3,2,No inventariada,,4,4,9,16,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55925,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,6,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55926,2024,6,5,14,28,28079,,3,2,No inventariada,,4,4,9,15,0,0,5,5,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,,,1,998,998
55927,2024,9,2,10,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,4,998
55928,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,12,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55929,2024,9,5,12,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,1,1,,,1,998,998
55930,2024,9,2,9,28,28079,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55931,2024,9,2,12,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55932,2024,9,2,13,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,1,,,1,998,998
55933,2024,9,1,21,28,28079,,3,2,No inventariada,,4,4,9,8,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,4,998
55934,2024,9,2,14,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55935,2024,9,6,23,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55936,2024,9,2,15,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55937,2024,9,2,15,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,4,998
55938,2024,9,1,20,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55939,2024,9,2,16,28,28079,,3,2,No inventariada,,4,4,9,7,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,,,1,4,998
55940,2024,9,2,17,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,4,4,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,9,4,998
55941,2024,9,2,15,28,28079,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55942,2024,9,2,15,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,2,1,1,1,,,1,998,998
55943,2024,9,1,19,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,18,998,998
55944,2024,9,2,14,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,18,4,998
55945,2024,9,2,18,28,28079,,3,2,No inventariada,,4,4,9,5,0,0,3,3,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,1,998,998
55946,2024,9,2,18,28,28079,,3,2,No inventariada,,4,4,9,12,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,1,998,998
55947,2024,9,2,21,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,18,998,998
55948,2024,9,6,22,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55949,2024,9,2,23,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,4,1,,,1,998,998
55950,2024,9,2,12,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,998
55951,2024,9,2,12,28,28079,,3,2,No inventariada,,4,4,9,10,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,4,998
55952,2024,9,1,8,28,28079,,3,2,No inventariada,,4,4,9,2,0,1,1,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55953,2024,9,2,14,28,28079,,3,2,No inventariada,,4,4,9,12,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,3,998
55954,2024,9,3,10,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55955,2024,9,5,11,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,4,998
55956,2024,9,2,10,28,28079,,3,2,No inventariada,,4,4,9,5,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55957,2024,9,3,8,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55958,2024,9,3,9,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,998
55959,2024,9,3,12,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,9,4,998
55960,2024,9,2,14,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,6,1,1,1,,,1,4,998
55961,2024,9,2,20,28,28079,,3,2,No inventariada,,4,4,9,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55962,2024,9,2,19,28,28079,,3,2,No inventariada,,4,4,9,12,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,18,998,998
55963,2024,9,3,15,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55964,2024,9,3,15,28,28079,,3,2,No inventariada,,4,4,9,5,0,0,3,3,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55965,2024,9,3,17,28,28079,,3,2,No inventariada,,4,4,9,15,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,998,998
55966,2024,9,2,20,28,28079,,3,2,No inventariada,,4,4,9,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,4,998
55967,2024,9,3,17,28,28079,,3,2,No inventariada,,4,4,9,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,,,1,998,998
55968,2024,9,3,16,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55969,2024,9,3,19,28,28079,,3,2,No inventariada,,4,4,9,6,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55970,2024,9,3,17,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,,,1,998,998
55971,2024,9,3,19,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,1,998,998
55972,2024,9,3,20,28,28079,,3,2,No inventariada,,4,4,9,16,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,,,1,998,998
55973,2024,9,5,16,28,28079,,1,1,A-5,11,1,1,3,4,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,1,,,1,998,1
55974,2024,9,3,20,28,28079,,3,2,No inventariada,,4,4,9,16,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,18,998,998
55975,2024,9,2,5,28,28079,,3,2,No inventariada,,4,4,9,1,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,1,,,18,998,998
55976,2024,9,4,0,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,998,998
55977,2024,9,2,14,28,28079,,3,2,No inventariada,,4,4,9,2,0,0,4,4,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,,,2,998,998
55978,2024,9,2,8,28,28079,,3,2,No inventariada,,4,4,9,6,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,1,998,998
55979,2024,9,3,12,28,28079,,3,2,No inventariada,,4,4,9,12,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,,,1,998,998
55980,2024,9,4,9,28,28079,,3,2,No inventariada,,4,4,9,10,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,1,4,998
