Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;* La correspondencia de los códigos se encuentra descrito en la estructura del fichero.
2019S032490;09/10/2019;18:30;CALL. GRAN VIA;31;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;
2019S032490;09/10/2019;18:30;CALL. GRAN VIA;31;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07;
2019S032498;09/10/2019;18:30;PASEO. CASTELLANA;149;TETUÁN;Otro;Despejado;Ciclo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S032498;09/10/2019;18:30;PASEO. CASTELLANA;149;TETUÁN;Otro;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;
2019S032578;09/10/2019;17:50;CALL. ANTONIO LOPEZ;57;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Vehículo articulado;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S032564;09/10/2019;17:50;CALL. JOSE ABASCAL / CALL. MODESTO LAFUENTE;-;CHAMBERÍ;Alcance;;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S032564;09/10/2019;17:50;CALL. JOSE ABASCAL / CALL. MODESTO LAFUENTE;-;CHAMBERÍ;Alcance;;Turismo;Conductor;DESCONOCIDA;;;
2019S032554;09/10/2019;17:31;CALL. SANTA VIRGILIA;29;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032554;09/10/2019;17:31;CALL. SANTA VIRGILIA;29;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 40 A 44 AÑOS;Hombre;;
2019S032554;09/10/2019;17:31;CALL. SANTA VIRGILIA;29;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S033163;09/10/2019;17:30;CALL. ISABELITA USERA / CALL. FELIPE CASTRO;-;USERA;Colisión fronto-lateral;;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S033163;09/10/2019;17:30;CALL. ISABELITA USERA / CALL. FELIPE CASTRO;-;USERA;Colisión fronto-lateral;;Furgoneta;Conductor;DE 60 A 64 AÑOS;Hombre;14;
2019S033163;09/10/2019;17:30;CALL. ISABELITA USERA / CALL. FELIPE CASTRO;-;USERA;Colisión fronto-lateral;;Turismo;Conductor;DESCONOCIDA;;;
2019S033163;09/10/2019;17:30;CALL. ISABELITA USERA / CALL. FELIPE CASTRO;-;USERA;Colisión fronto-lateral;;Turismo;Conductor;DESCONOCIDA;;;
2019S032479;09/10/2019;17:00;CALL. FRIAS; 132A;BARAJAS;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S032479;09/10/2019;17:00;CALL. FRIAS; 132A;BARAJAS;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032502;09/10/2019;16:50;CALL. FERNAN GONZALEZ, 13 (SALIDA PARKING);-;SALAMANCA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;;
2019S032586;09/10/2019;16:50;CALL. ARIEL / CALL. MENDEZ ALVARO;-;ARGANZUELA;Otro;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Mujer;14;
2019S032586;09/10/2019;16:50;CALL. ARIEL / CALL. MENDEZ ALVARO;-;ARGANZUELA;Otro;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;
2019S032561;09/10/2019;16:45;CALL. FRANCISCO SILVELA;96;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;;
2019S032561;09/10/2019;16:45;CALL. FRANCISCO SILVELA;96;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;;
2019S032561;09/10/2019;16:45;CALL. FRANCISCO SILVELA;96;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;;
2019S032561;09/10/2019;16:45;CALL. FRANCISCO SILVELA;96;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;;
2019S032478;09/10/2019;16:25;PASEO. PRADO;18;CENTRO;Alcance;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;
2019S032478;09/10/2019;16:25;PASEO. PRADO;18;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;02;
2019S032478;09/10/2019;16:25;PASEO. PRADO;18;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Pasajero;DE 50 A 54 AÑOS;Mujer;02;
2019S032487;09/10/2019;16:20;TRVA. DOCTOR SANCHEZ;2;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;DESCONOCIDA;;;
2019S032487;09/10/2019;16:20;TRVA. DOCTOR SANCHEZ;2;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032558;09/10/2019;15:50;CALL. ARTE;25;CIUDAD LINEAL;Alcance;;Todo terreno;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S032558;09/10/2019;15:50;CALL. ARTE;25;CIUDAD LINEAL;Alcance;;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;
2019S032558;09/10/2019;15:50;CALL. ARTE;25;CIUDAD LINEAL;Alcance;;Turismo;Pasajero;DESCONOCIDA;Hombre;;
2019S032572;09/10/2019;15:30;CALL. CAMINO VIEJO DE LEGANES;150;CARABANCHEL;Colisión lateral;Despejado;;Conductor;DESCONOCIDA;;;
2019S032572;09/10/2019;15:30;CALL. CAMINO VIEJO DE LEGANES;150;CARABANCHEL;Colisión lateral;Despejado;Furgoneta;Conductor;DE 55 A 59 AÑOS;Hombre;;
2019S032559;09/10/2019;15:20;PASEO. FERNAN NUÑEZ;1;RETIRO;Caída;Despejado;Otros vehículos con motor;Conductor;DE 50 A 54 AÑOS;Mujer;06;
2019S032466;09/10/2019;15:10;PASEO. SANTA MARIA DE LA CABEZA;86;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07;
2019S032466;09/10/2019;15:10;PASEO. SANTA MARIA DE LA CABEZA;86;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S032465;09/10/2019;15:06;AVDA. CIUDAD DE BARCELONA;2;RETIRO;Alcance;;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S032465;09/10/2019;15:06;AVDA. CIUDAD DE BARCELONA;2;RETIRO;Alcance;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032458;09/10/2019;15:05;CALL. MARIA DE MOLINA / CALL. PRINCIPE DE VERGARA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;
2019S032458;09/10/2019;15:05;CALL. MARIA DE MOLINA / CALL. PRINCIPE DE VERGARA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032525;09/10/2019;14:30;AVDA. CIUDAD DE BARCELONA / CALL. ALFONSO XII;-;RETIRO;Otro;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;
2019S032525;09/10/2019;14:30;AVDA. CIUDAD DE BARCELONA / CALL. ALFONSO XII;-;RETIRO;Otro;Despejado;Autobús;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S032525;09/10/2019;14:30;AVDA. CIUDAD DE BARCELONA / CALL. ALFONSO XII;-;RETIRO;Otro;Despejado;Autobús;Pasajero;DE 55 A 59 AÑOS;Mujer;07;
2019S032456;09/10/2019;14:30;CMNO. LA MUÑOZA / AVDA. ARAGON;-;BARAJAS;Atropello a persona;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;
2019S032456;09/10/2019;14:30;CMNO. LA MUÑOZA / AVDA. ARAGON;-;BARAJAS;Atropello a persona;Despejado;Turismo;Peatón;DE 21 A 24 AÑOS;Hombre;02;
2019S032540;09/10/2019;14:05;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;-;CHAMBERÍ;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 60 A 64 AÑOS;Hombre;07;
2019S032540;09/10/2019;14:05;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;-;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;14;
2019S032530;09/10/2019;13:55;CALL. RAIMUNDO FERNANDEZ VILLAVERDE;39;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;
2019S032530;09/10/2019;13:55;CALL. RAIMUNDO FERNANDEZ VILLAVERDE;39;TETUÁN;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;06;
2019S032515;09/10/2019;13:35;CALL. BRAVO MURILLO;192;TETUÁN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S032515;09/10/2019;13:35;CALL. BRAVO MURILLO;192;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 55 A 59 AÑOS;Mujer;06;
2019S032480;09/10/2019;13:12;AUTOV. M-30, +01930E;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032480;09/10/2019;13:12;AUTOV. M-30, +01930E;-;MONCLOA-ARAVACA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032523;09/10/2019;13:09;TÚNEL CALLE 30 18 XC 46;-;LATINA;Alcance;Despejado;Todo terreno;Conductor;DE 50 A 54 AÑOS;Hombre;14;
2019S032523;09/10/2019;13:09;TÚNEL CALLE 30 18 XC 46;-;LATINA;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;02;
2019S032455;09/10/2019;12:50;CALL. MALDONADO / CALL. NUÑEZ DE BALBOA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;;
2019S032455;09/10/2019;12:50;CALL. MALDONADO / CALL. NUÑEZ DE BALBOA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;;
2019S032455;09/10/2019;12:50;CALL. MALDONADO / CALL. NUÑEZ DE BALBOA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;;
2019S032455;09/10/2019;12:50;CALL. MALDONADO / CALL. NUÑEZ DE BALBOA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;
2019S032513;09/10/2019;12:30;CALL. ARTURO SORIA;90;CIUDAD LINEAL;Alcance;Despejado;Motocicleta > 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S032513;09/10/2019;12:30;CALL. ARTURO SORIA;90;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S032521;09/10/2019;10:55;CALL. JOAQUIN COSTA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;-;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;14;
2019S032521;09/10/2019;10:55;CALL. JOAQUIN COSTA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;-;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;07;
2019S032446;09/10/2019;10:50;CALL. SANTA ENGRACIA;12;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;14;
2019S032446;09/10/2019;10:50;CALL. SANTA ENGRACIA;12;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 60 A 64 AÑOS;Hombre;06;
2019S032446;09/10/2019;10:50;CALL. SANTA ENGRACIA;12;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Pasajero;DE 30 A 34 AÑOS;Mujer;06;
2019S032517;09/10/2019;10:40;CTRA. COLMENAR VIEJO;0;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;;
2019S032517;09/10/2019;10:40;CTRA. COLMENAR VIEJO;0;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032441;09/10/2019;10:20;CALL. GRAN VIA / CALL. REYES;-;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;01;
2019S032869;09/10/2019;9:50;CALL. TRISTANA / AVDA. PABLO NERUDA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032869;09/10/2019;9:50;CALL. TRISTANA / AVDA. PABLO NERUDA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032444;09/10/2019;9:45;AVDA. GRAN VIA DEL ESTE;80;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032436;09/10/2019;9:15;CALL. VELAZQUEZ / CALL. ALCALA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;DE 40 A 44 AÑOS;Mujer;01;
2019S032436;09/10/2019;9:15;CALL. VELAZQUEZ / CALL. ALCALA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14;
2019S032436;09/10/2019;9:15;CALL. VELAZQUEZ / CALL. ALCALA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 45 A 49 AÑOS;Hombre;14;
2019S032475;09/10/2019;9:15;CALL. JARDIN DE LA DUQUESA / CALL. VILLABLANCA;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;02;
2019S032475;09/10/2019;9:15;CALL. JARDIN DE LA DUQUESA / CALL. VILLABLANCA;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;02;
2019S032518;09/10/2019;9:08;CALL. ISLAS BERMUDAS / AVDA. NUESTRA SEÑORA DE VALVANERA;-;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;07;
2019S032518;09/10/2019;9:08;CALL. ISLAS BERMUDAS / AVDA. NUESTRA SEÑORA DE VALVANERA;-;FUENCARRAL-EL PARDO;Caída;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14;
2019S032516;09/10/2019;9:05;CALL. BRONCE; 4A;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;
2019S032516;09/10/2019;9:05;CALL. BRONCE; 4A;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;;
2019S032522;09/10/2019;9:00;CALL. CAMARENA;72;LATINA;Colisión fronto-lateral;;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;
2019S032522;09/10/2019;9:00;CALL. CAMARENA;72;LATINA;Colisión fronto-lateral;;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032481;09/10/2019;9:00;AUTOV. M-30, +03100I;-;FUENCARRAL-EL PARDO;Otro;Despejado;Tractocamión;Conductor;DE 60 A 64 AÑOS;Hombre;14;
2019S032481;09/10/2019;9:00;AUTOV. M-30, +03100I;-;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14;
2019S032435;09/10/2019;8:50;CALL. EMILIO MUÑOZ / CALL. ZALDIVAR;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;07;
2019S032435;09/10/2019;8:50;CALL. EMILIO MUÑOZ / CALL. ZALDIVAR;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14;
2019S032435;09/10/2019;8:50;CALL. EMILIO MUÑOZ / CALL. ZALDIVAR;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Hombre;14;
2019S032437;09/10/2019;8:30;CALL. PICO CLAVERO;2;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Mujer;14;
2019S032437;09/10/2019;8:30;CALL. PICO CLAVERO;2;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Mujer;07;
2019S032520;09/10/2019;8:30;CALL. GALILEO;19;CHAMBERÍ;Otro;;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032520;09/10/2019;8:30;CALL. GALILEO;19;CHAMBERÍ;Otro;;Camión rígido;Conductor;DESCONOCIDA;Hombre;;
2019S032431;09/10/2019;8:15;CALL. AQUITANIA;26;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S032431;09/10/2019;8:15;CALL. AQUITANIA;26;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Pasajero;DE 6 A 9 AÑOS;Hombre;14;
2019S032431;09/10/2019;8:15;CALL. AQUITANIA;26;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Pasajero;DE 0 A 5 AÑOS;Mujer;07;
2019S032431;09/10/2019;8:15;CALL. AQUITANIA;26;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;
2019S032514;09/10/2019;8:10;CALL. CLARA DEL REY;17;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;14;
2019S032514;09/10/2019;8:10;CALL. CLARA DEL REY;17;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;DE 35 A 39 AÑOS;Hombre;14;
2019S032514;09/10/2019;8:10;CALL. CLARA DEL REY;17;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;07;
2019S032483;09/10/2019;8:10;AUTOV. M-30, +01100E CENTRAL;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;14;
2019S032483;09/10/2019;8:10;AUTOV. M-30, +01100E CENTRAL;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Camión rígido;Conductor;DE 40 A 44 AÑOS;Hombre;14;
2019S032429;09/10/2019;8:02;CALL. MARIA DE MOLINA;18;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;
2019S032429;09/10/2019;8:02;CALL. MARIA DE MOLINA;18;SALAMANCA;Colisión lateral;Despejado;Autobús;Conductor;DE 30 A 34 AÑOS;Hombre;;
2019S032482;09/10/2019;7:20;AUTOV. M-30, +03100I;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Tractocamión;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S032482;09/10/2019;7:20;AUTOV. M-30, +03100I;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;14;
2019S032482;09/10/2019;7:20;AUTOV. M-30, +03100I;-;FUENCARRAL-EL PARDO;Colisión múltiple;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;
2019S032508;09/10/2019;7:20;AVDA. VALDEMARIN;115;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;;
2019S032430;09/10/2019;6:35;AVDA. RAMON Y CAJAL;23;CHAMARTÍN;Otro;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;
2019S032454;09/10/2019;6:30;A-4 INCORPORACIÓN A M-30 CALZADA 2ª PK 11.800;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;02;
2019S032454;09/10/2019;6:30;A-4 INCORPORACIÓN A M-30 CALZADA 2ª PK 11.800;-;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;
2019S032601;09/10/2019;4:17;CALL. VIA CARPETANA;326;LATINA;Choque contra obstáculo fijo;Despejado;;Conductor;DESCONOCIDA;;;
2019S032601;09/10/2019;4:17;CALL. VIA CARPETANA;326;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032601;09/10/2019;4:17;CALL. VIA CARPETANA;326;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032601;09/10/2019;4:17;CALL. VIA CARPETANA;326;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032601;09/10/2019;4:17;CALL. VIA CARPETANA;326;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032601;09/10/2019;4:17;CALL. VIA CARPETANA;326;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032532;09/10/2019;1:50;CALL. SANTA ISABEL;11;CENTRO;Colisión múltiple;Despejado;Camión rígido;Conductor;DESCONOCIDA;;;
2019S032532;09/10/2019;1:50;CALL. SANTA ISABEL;11;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032532;09/10/2019;1:50;CALL. SANTA ISABEL;11;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032532;09/10/2019;1:50;CALL. SANTA ISABEL;11;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032532;09/10/2019;1:50;CALL. SANTA ISABEL;11;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;
2019S032421;09/10/2019;1:39;AVDA. DAROCA / CALL. FUENTE CARRANTONA;-;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;
2019S032419;09/10/2019;0:15;PLAZA. SAN JUAN DE LA CRUZ;4;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S032419;09/10/2019;0:15;PLAZA. SAN JUAN DE LA CRUZ;4;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S033171;10/10/2019;23:45;CALL. NICOLAS SANCHEZ / CALL. ORTIZ CAMPOS;-;USERA;Colisión frontal;;Turismo;Conductor;DESCONOCIDA;;;
2019S033171;10/10/2019;23:45;CALL. NICOLAS SANCHEZ / CALL. ORTIZ CAMPOS;-;USERA;Colisión frontal;;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;
2019S032658;10/10/2019;21:40;CALL. SANTA ENGRACIA;105;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;07;
2019S032658;10/10/2019;21:40;CALL. SANTA ENGRACIA;105;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14;
2019S032670;10/10/2019;21:35;AVDA. REINA VICTORIA;2;TETUÁN;Alcance;Despejado;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;;
2019S032670;10/10/2019;21:35;AVDA. REINA VICTORIA;2;TETUÁN;Alcance;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;
2019S032605;10/10/2019;21:35;CALL. COSTA RICA / PLAZA. REPUBLICA DOMINICANA;-;CHAMARTÍN;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;07;
2019S032605;10/10/2019;21:35;CALL. COSTA RICA / PLAZA. REPUBLICA DOMINICANA;-;CHAMARTÍN;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;DE 30 A 34 AÑOS;Hombre;03;
2019S032602;10/10/2019;21:30;AVDA. ALBUFERA / CALL. ARBOLEDA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 50 A 54 AÑOS;Hombre;02;
2019S032602;10/10/2019;21:30;AVDA. ALBUFERA / CALL. ARBOLEDA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;14;
2019S032655;10/10/2019;21:20;CALL. PUERTO RICO;13;CHAMARTÍN;Otro;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;
2019S032655;10/10/2019;21:20;CALL. PUERTO RICO;13;CHAMARTÍN;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S032663;10/10/2019;20:45;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;
2019S032663;10/10/2019;20:45;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión frontal;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;
2019S032604;10/10/2019;20:45;AVDA ASTURIAS CON CALLE CAÑAVERAL;-;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14;
2019S032604;10/10/2019;20:45;AVDA ASTURIAS CON CALLE CAÑAVERAL;-;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;06;
2019S032666;10/10/2019;20:40;AUTOV. A-6, +01500E;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;
2019S032666;10/10/2019;20:40;AUTOV. A-6, +01500E;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Mujer;07;
2019S032665;10/10/2019;20:35;CALL. SANTA ENGRACIA;167;CHAMBERÍ;Alcance;;Autobús;Conductor;DE 25 A 29 AÑOS;Hombre;;
2019S032665;10/10/2019;20:35;CALL. SANTA ENGRACIA;167;CHAMBERÍ;Alcance;;Turismo;Conductor;DESCONOCIDA;;;
2019S032644;10/10/2019;20:35;AVDA. MENENDEZ PELAYO;81;RETIRO;Alcance;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;14;
