substation_name,provincia,municipio,utm_x,utm_y,available_capacity_mw,voltage_kv,distributor_network,latitude,longitude
4268,Palencia,Magaz de Pisuerga,379011.24165362,4648504.48401138,0.0,13.2,i-DE,41.97925575049702,-4.4604147935701866
4268,Palencia,Magaz de Pisuerga,379011.24165362,4648504.48401138,0.0,45.0,i-DE,41.97925575049702,-4.4604147935701866
4268,Palencia,Magaz de Pisuerga,379011.24165362,4648504.48401138,0.0,13.2,i-DE,41.97925575049702,-4.4604147935701866
4268,Palencia,Magaz de Pisuerga,379011.24165362,4648504.48401138,0.0,45.0,i-DE,41.97925575049702,-4.4604147935701866
4726,Palencia,Palencia,371507.519031192,4653874.69877389,0.0,13.2,i-DE,42.02641792181169,-4.552133494307532
4726,Palencia,Palencia,371507.519031192,4653874.69877389,0.0,45.0,i-DE,42.02641792181169,-4.552133494307532
4726,Palencia,Palencia,371507.519031192,4653874.69877389,0.0,13.2,i-DE,42.02641792181169,-4.552133494307532
4726,Palencia,Palencia,371507.519031192,4653874.69877389,0.0,45.0,i-DE,42.02641792181169,-4.552133494307532
4704,Palencia,Saldaña,357622.967085205,4709206.0015355,2.4,20.0,i-DE,42.522128020302105,-4.733382631447824
4704,Palencia,Saldaña,357622.967085205,4709206.0015355,2.4,45.0,i-DE,42.522128020302105,-4.733382631447824
4705,Palencia,Santibáñez de la Peña,357866.255508577,4740498.98608258,2.4,20.0,i-DE,42.80385623372631,-4.73825377055003
4705,Palencia,Santibáñez de la Peña,357866.255508577,4740498.98608258,2.4,45.0,i-DE,42.80385623372631,-4.73825377055003
4739,Palencia,Venta de Baños,376859.711577813,4641547.34476624,0.0,45.0,i-DE,41.916282371224305,-4.484922144540795
4739,Palencia,Venta de Baños,376859.711577813,4641547.34476624,0.0,13.2,i-DE,41.916282371224305,-4.484922144540795
4954,Palencia,Villada,338554.198988878,4679261.05927205,0.0,13.2,i-DE,42.24885458146307,-4.957020171732387
4954,Palencia,Villada,338554.198988878,4679261.05927205,0.0,45.0,i-DE,42.24885458146307,-4.957020171732387
3197,Salamanca,Villares de la Reina,277954.307332564,4542198.90305784,0.0,13.2,i-DE,41.000759028983396,-5.640108382723018
3197,Salamanca,Villares de la Reina,277954.307332564,4542198.90305784,0.0,132.0,i-DE,41.000759028983396,-5.640108382723018
3286,Salamanca,Babilafuente,294746.920963843,4538130.45479078,0.0,132.0,i-DE,40.968541746432464,-5.439274908895066
3286,Salamanca,Babilafuente,294746.920963843,4538130.45479078,0.0,45.0,i-DE,40.968541746432464,-5.439274908895066
3108,Salamanca,Béjar,264224.678564626,4475119.36007946,0.0,132.0,i-DE,40.3933237895866,-5.777967584649756
3108,Salamanca,Béjar,264224.678564626,4475119.36007946,0.0,45.0,i-DE,40.3933237895866,-5.777967584649756
3108,Salamanca,Béjar,264224.678564626,4475119.36007946,0.0,45.0,i-DE,40.3933237895866,-5.777967584649756
3369,Salamanca,Guijuelo,273926.223753159,4490750.31793357,0.0,132.0,i-DE,40.53668023031,-5.669348163618577
3369,Salamanca,Guijuelo,273926.223753159,4490750.31793357,0.0,45.0,i-DE,40.53668023031,-5.669348163618577
3369,Salamanca,Guijuelo,273926.223753159,4490750.31793357,0.0,13.2,i-DE,40.53668023031,-5.669348163618577
3117,Salamanca,Aldeadávila de la Ribera,190920.551464235,4568484.18166181,0.0,13.2,i-DE,41.208732900418326,-6.686390815914479
3117,Salamanca,Aldeadávila de la Ribera,190920.551464235,4568484.18166181,0.0,45.0,i-DE,41.208732900418326,-6.686390815914479
3175,Salamanca,Pelayos,280197.960142787,4505066.76609242,0.0,132.0,i-DE,40.66720887094532,-5.600359962556521
3175,Salamanca,Pelayos,280197.960142787,4505066.76609242,0.0,45.0,i-DE,40.66720887094532,-5.600359962556521
3083,Salamanca,Saucelle,180010.053055225,4550568.51141851,0.0,45.0,i-DE,41.043469450119815,-6.806917633188911
3130,Salamanca,Salamanca,277631.540903787,4539595.36867074,0.0,132.0,i-DE,40.977242805303916,-5.643005815919576
3130,Salamanca,Salamanca,277631.540903787,4539595.36867074,0.0,13.2,i-DE,40.977242805303916,-5.643005815919576
3130,Salamanca,Salamanca,277631.540903787,4539595.36867074,0.0,13.2,i-DE,40.977242805303916,-5.643005815919576
7133,Salamanca,Pedrosillo de los Aires,278022.578332654,4506755.53371908,0.0,132.0,i-DE,40.68182426850547,-5.626666920717416
3189,Salamanca,Peñaranda de Bracamonte,314150.590745225,4532556.16732588,0.0,132.0,i-DE,40.92301167134431,-5.207177083496525
3189,Salamanca,Peñaranda de Bracamonte,314150.590745225,4532556.16732588,0.0,45.0,i-DE,40.92301167134431,-5.207177083496525
3038,Salamanca,Salamanca,274886.93442591,4538635.65770756,0.0,132.0,i-DE,40.967854668279784,-5.675244531143979
3038,Salamanca,Salamanca,274886.93442591,4538635.65770756,0.0,13.2,i-DE,40.967854668279784,-5.675244531143979
3038,Salamanca,Salamanca,274886.93442591,4538635.65770756,0.0,13.2,i-DE,40.967854668279784,-5.675244531143979
3096,Salamanca,Villamayor,273736.629000476,4541092.08292842,0.0,132.0,i-DE,40.98964047962142,-5.689798854639535
3096,Salamanca,Villamayor,273736.629000476,4541092.08292842,0.0,45.0,i-DE,40.98964047962142,-5.689798854639535
3096,Salamanca,Villamayor,273736.629000476,4541092.08292842,0.0,45.0,i-DE,40.98964047962142,-5.689798854639535
3096,Salamanca,Villamayor,273736.629000476,4541092.08292842,0.0,13.2,i-DE,40.98964047962142,-5.689798854639535
3061,Salamanca,Villarino de los Aires,207593.541288301,4572700.53591627,0.0,13.2,i-DE,41.25283379658696,-6.489912995454122
3061,Salamanca,Villarino de los Aires,207593.541288301,4572700.53591627,0.0,13.2,i-DE,41.25283379658696,-6.489912995454122
3061,Salamanca,Villarino de los Aires,207593.541288301,4572700.53591627,0.0,45.0,i-DE,41.25283379658696,-6.489912995454122
4826,Salamanca,Alba de Tormes,288090.75346821,4521431.67329526,0.0,13.2,i-DE,40.816557324110896,-5.512611136630227
4826,Salamanca,Alba de Tormes,288090.75346821,4521431.67329526,0.0,45.0,i-DE,40.816557324110896,-5.512611136630227
5158,Salamanca,Calvarrasa de Arriba,281534.61550752,4530847.42554662,0.0,13.2,i-DE,40.89957329780171,-5.593577738011441
5158,Salamanca,Calvarrasa de Arriba,281534.61550752,4530847.42554662,0.0,45.0,i-DE,40.89957329780171,-5.593577738011441
5158,Salamanca,Calvarrasa de Arriba,281534.61550752,4530847.42554662,0.0,13.2,i-DE,40.89957329780171,-5.593577738011441
5158,Salamanca,Calvarrasa de Arriba,281534.61550752,4530847.42554662,0.0,45.0,i-DE,40.89957329780171,-5.593577738011441
4821,Salamanca,Almenara de Tormes,263116.527953069,4549715.58366941,0.0,13.2,i-DE,41.064214855474134,-5.819217032642204
4821,Salamanca,Almenara de Tormes,263116.527953069,4549715.58366941,0.0,45.0,i-DE,41.064214855474134,-5.819217032642204
4831,Salamanca,Arabayona de Mógica,299231.142536101,4547423.25154593,0.0,13.2,i-DE,41.05329541592856,-5.38904908504559
4831,Salamanca,Arabayona de Mógica,299231.142536101,4547423.25154593,0.0,45.0,i-DE,41.05329541592856,-5.38904908504559
4820,Salamanca,Barruecopardo,191926.020217041,4553838.72590185,0.0,13.2,i-DE,41.07746069027808,-6.667070874532569
4820,Salamanca,Barruecopardo,191926.020217041,4553838.72590185,0.0,45.0,i-DE,41.07746069027808,-6.667070874532569
4811,Salamanca,Béjar,266270.717725278,4474594.30594235,0.0,13.2,i-DE,40.389175383903115,-5.753694516472602
4811,Salamanca,Béjar,266270.717725278,4474594.30594235,0.0,45.0,i-DE,40.389175383903115,-5.753694516472602
4811,Salamanca,Béjar,266270.717725278,4474594.30594235,0.0,13.2,i-DE,40.389175383903115,-5.753694516472602
4811,Salamanca,Béjar,266270.717725278,4474594.30594235,0.0,45.0,i-DE,40.389175383903115,-5.753694516472602
4815,Salamanca,Béjar,264160.638235877,4475090.20002182,0.0,13.2,i-DE,40.393043267727485,-5.778710489444068
4815,Salamanca,Béjar,264160.638235877,4475090.20002182,0.0,45.0,i-DE,40.393043267727485,-5.778710489444068
4808,Salamanca,Villaseco de los Reyes,241546.917653006,4556667.05314265,0.0,13.2,i-DE,41.12018127403104,-6.078504283644177
4808,Salamanca,Villaseco de los Reyes,241546.917653006,4556667.05314265,0.0,45.0,i-DE,41.12018127403104,-6.078504283644177
4832,Salamanca,Castellanos de Villiquera,274221.012432883,4549230.93875911,0.0,20.0,i-DE,41.06301037663568,-5.687024116536119
4832,Salamanca,Castellanos de Villiquera,274221.012432883,4549230.93875911,0.0,45.0,i-DE,41.06301037663568,-5.687024116536119
4813,Salamanca,Cespedosa de Tormes,281668.895837503,4491685.65823354,0.0,13.2,i-DE,40.54717342830936,-5.578339596133204
4813,Salamanca,Cespedosa de Tormes,281668.895837503,4491685.65823354,0.0,45.0,i-DE,40.54717342830936,-5.578339596133204
4816,Salamanca,Ciudad Rodrigo,202277.713516332,4500223.82915154,0.0,13.2,i-DE,40.59924392474312,-6.518465136642159
4816,Salamanca,Ciudad Rodrigo,202277.713516332,4500223.82915154,0.0,45.0,i-DE,40.59924392474312,-6.518465136642159
4816,Salamanca,Ciudad Rodrigo,202277.713516332,4500223.82915154,0.0,13.2,i-DE,40.59924392474312,-6.518465136642159
4816,Salamanca,Ciudad Rodrigo,202277.713516332,4500223.82915154,0.0,45.0,i-DE,40.59924392474312,-6.518465136642159
4825,Salamanca,Coca de Alba,300268.669967278,4527346.46008564,0.0,13.2,i-DE,40.87284842534728,-5.370235669889491
4825,Salamanca,Coca de Alba,300268.669967278,4527346.46008564,0.0,45.0,i-DE,40.87284842534728,-5.370235669889491
4817,Salamanca,Espeja,186489.648498507,4499833.96004025,0.0,20.0,i-DE,40.58990876363377,-6.704492529023968
4817,Salamanca,Espeja,186489.648498507,4499833.96004025,0.0,45.0,i-DE,40.58990876363377,-6.704492529023968
4830,Salamanca,La Fuente de San Esteban,226565.535942826,4520322.57436453,0.0,13.2,i-DE,40.788402205262,-6.240643819403844
4830,Salamanca,La Fuente de San Esteban,226565.535942826,4520322.57436453,0.0,45.0,i-DE,40.788402205262,-6.240643819403844
4940,Salamanca,El Bodón,195542.259612832,4483361.07330575,0.0,20.0,i-DE,40.44517632159444,-6.589809209529924
4940,Salamanca,El Bodón,195542.259612832,4483361.07330575,0.0,45.0,i-DE,40.44517632159444,-6.589809209529924
4822,Salamanca,Pedrosillo el Ralo,285802.902369108,4548385.68829889,0.0,13.2,i-DE,41.058534520960244,-5.549026607488509
4822,Salamanca,Pedrosillo el Ralo,285802.902369108,4548385.68829889,0.0,45.0,i-DE,41.058534520960244,-5.549026607488509
4812,Salamanca,Guijuelo,275616.754381711,4492936.92497837,0.0,13.2,i-DE,40.55681742510786,-5.650183794948864
4812,Salamanca,Guijuelo,275616.754381711,4492936.92497837,0.0,45.0,i-DE,40.55681742510786,-5.650183794948864
4812,Salamanca,Guijuelo,275616.754381711,4492936.92497837,0.0,13.2,i-DE,40.55681742510786,-5.650183794948864
4812,Salamanca,Guijuelo,275616.754381711,4492936.92497837,0.0,45.0,i-DE,40.55681742510786,-5.650183794948864
4098,Salamanca,Huerta,293518.438837231,4538558.64548012,0.0,13.2,i-DE,40.97208573663432,-5.454004594854407
4098,Salamanca,Huerta,293518.438837231,4538558.64548012,0.0,45.0,i-DE,40.97208573663432,-5.454004594854407
4939,Salamanca,Narros de Matalayegua,255094.449464997,4505818.58552867,0.0,13.2,i-DE,40.6669062459064,-5.897296445865489
4939,Salamanca,Narros de Matalayegua,255094.449464997,4505818.58552867,0.0,45.0,i-DE,40.6669062459064,-5.897296445865489
4828,Salamanca,Galindo y Perahuy,263968.184973354,4534878.67748383,0.0,13.2,i-DE,40.930968464027266,-5.8034268362594945
4828,Salamanca,Galindo y Perahuy,263968.184973354,4534878.67748383,0.0,45.0,i-DE,40.930968464027266,-5.8034268362594945
4819,Salamanca,Lumbrales,187089.850349351,4537290.73982912,0.0,20.0,i-DE,40.92686218218813,-6.716145043908786
4819,Salamanca,Lumbrales,187089.850349351,4537290.73982912,0.0,45.0,i-DE,40.92686218218813,-6.716145043908786
5003,Salamanca,Doñinos de Salamanca,270193.09431203,4538935.66522362,0.0,13.2,i-DE,40.96924674877929,-5.731077653669528
5003,Salamanca,Doñinos de Salamanca,270193.09431203,4538935.66522362,0.0,45.0,i-DE,40.96924674877929,-5.731077653669528
4814,Salamanca,Mogarraz,242014.551783606,4487946.22192891,0.0,13.2,i-DE,40.502139785094634,-6.044526061104012
4814,Salamanca,Mogarraz,242014.551783606,4487946.22192891,0.0,45.0,i-DE,40.502139785094634,-6.044526061104012
4809,Salamanca,Salamanca,276008.051060888,4536019.91766938,0.0,13.2,i-DE,40.94462504087302,-5.660988898282319
4809,Salamanca,Salamanca,276008.051060888,4536019.91766938,0.0,45.0,i-DE,40.94462504087302,-5.660988898282319
4809,Salamanca,Salamanca,276008.051060888,4536019.91766938,0.0,13.2,i-DE,40.94462504087302,-5.660988898282319
4809,Salamanca,Salamanca,276008.051060888,4536019.91766938,0.0,45.0,i-DE,40.94462504087302,-5.660988898282319
4941,Salamanca,Nava de Béjar,273193.103010341,4485221.92598956,0.0,13.2,i-DE,40.48672916145853,-5.676015606080019
4941,Salamanca,Nava de Béjar,273193.103010341,4485221.92598956,0.0,45.0,i-DE,40.48672916145853,-5.676015606080019
4824,Salamanca,Peñaranda de Bracamonte,313740.610401969,4530001.28492438,0.0,13.2,i-DE,40.899920232134406,-5.211275883393024
4824,Salamanca,Peñaranda de Bracamonte,313740.610401969,4530001.28492438,0.0,45.0,i-DE,40.899920232134406,-5.211275883393024
4824,Salamanca,Peñaranda de Bracamonte,313740.610401969,4530001.28492438,0.0,13.2,i-DE,40.899920232134406,-5.211275883393024
4824,Salamanca,Peñaranda de Bracamonte,313740.610401969,4530001.28492438,0.0,45.0,i-DE,40.899920232134406,-5.211275883393024
4810,Salamanca,Salamanca,277162.994853312,4537652.19106436,0.0,13.2,i-DE,40.959629069220625,-5.647869547299777
4810,Salamanca,Salamanca,277162.994853312,4537652.19106436,0.0,45.0,i-DE,40.959629069220625,-5.647869547299777
4810,Salamanca,Salamanca,277162.994853312,4537652.19106436,0.0,13.2,i-DE,40.959629069220625,-5.647869547299777
4810,Salamanca,Salamanca,277162.994853312,4537652.19106436,0.0,45.0,i-DE,40.959629069220625,-5.647869547299777
4829,Salamanca,Robliza de Cojos,249005.50664297,4529111.30240995,0.0,13.2,i-DE,40.87462859275602,-5.978590208053995
4829,Salamanca,Robliza de Cojos,249005.50664297,4529111.30240995,0.0,45.0,i-DE,40.87462859275602,-5.978590208053995
4827,Salamanca,Sieteiglesias de Tormes,283351.30022791,4514058.25512532,0.0,13.2,i-DE,40.74896302966881,-5.566196762847888
4827,Salamanca,Sieteiglesias de Tormes,283351.30022791,4514058.25512532,0.0,45.0,i-DE,40.74896302966881,-5.566196762847888
4818,Salamanca,Vitigudino,209619.487421682,4545704.98769669,0.0,13.2,i-DE,41.010831092677826,-6.453009212751793
4818,Salamanca,Vitigudino,209619.487421682,4545704.98769669,0.0,45.0,i-DE,41.010831092677826,-6.453009212751793
4823,Salamanca,Zorita de la Frontera,315262.544040348,4542274.90296317,0.0,13.2,i-DE,41.010748413596914,-5.196881538149593
4823,Salamanca,Zorita de la Frontera,315262.544040348,4542274.90296317,0.0,45.0,i-DE,41.010748413596914,-5.196881538149593
4559,Cantabria,Castro-Urdiales,482667.243501663,4801566.05990627,0.0,13.2,i-DE,43.366756941891595,-3.2139268106638332
4559,Cantabria,Castro-Urdiales,482667.243501663,4801566.05990627,0.0,30.0,i-DE,43.366756941891595,-3.2139268106638332
4559,Cantabria,Castro-Urdiales,482667.243501663,4801566.05990627,0.0,13.2,i-DE,43.366756941891595,-3.2139268106638332
4559,Cantabria,Castro-Urdiales,482667.243501663,4801566.05990627,0.0,30.0,i-DE,43.366756941891595,-3.2139268106638332
4561,Cantabria,Guriezo,474721.276782807,4797608.006596,0.0,13.2,i-DE,43.33089153622313,-3.311814951889887
4561,Cantabria,Guriezo,474721.276782807,4797608.006596,0.0,30.0,i-DE,43.33089153622313,-3.311814951889887
4562,Cantabria,Castro-Urdiales,482146.495796457,4802301.20258408,0.0,13.2,i-DE,43.37336428695133,-3.2203779764432854
4562,Cantabria,Castro-Urdiales,482146.495796457,4802301.20258408,0.0,30.0,i-DE,43.37336428695133,-3.2203779764432854
4562,Cantabria,Castro-Urdiales,482146.495796457,4802301.20258408,0.0,13.2,i-DE,43.37336428695133,-3.2203779764432854
4562,Cantabria,Castro-Urdiales,482146.495796457,4802301.20258408,0.0,30.0,i-DE,43.37336428695133,-3.2203779764432854
4560,Cantabria,Castro-Urdiales,485748.498882371,4800292.03041982,0.0,13.2,i-DE,43.35534978282376,-3.1758639592824283
4560,Cantabria,Castro-Urdiales,485748.498882371,4800292.03041982,0.0,30.0,i-DE,43.35534978282376,-3.1758639592824283
3007,Segovia,Otero de Herreros,398011.400588744,4517565.85500103,0.0,45.0,i-DE,40.80276619976269,-4.209073875462907
4796,Segovia,Villacastín,379395.912116931,4505263.28204945,0.0,15.0,i-DE,40.68944810886948,-4.427328801317199
4796,Segovia,Villacastín,379395.912116931,4505263.28204945,0.0,45.0,i-DE,40.68944810886948,-4.427328801317199
3135,Soria,Coscurita,541462.922610799,4587561.39640069,0.0,132.0,i-DE,41.438553718604766,-2.5036861866645745
3159,Soria,Burgo de Osma-Ciudad de Osma,495431.190187607,4604547.96824673,0.0,132.0,i-DE,41.59261655504953,-3.0548188657712076
3159,Soria,Burgo de Osma-Ciudad de Osma,495431.190187607,4604547.96824673,0.0,45.0,i-DE,41.59261655504953,-3.0548188657712076
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,132.0,i-DE,41.77440032802181,-2.496122230487265
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,45.0,i-DE,41.77440032802181,-2.496122230487265
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,45.0,i-DE,41.77440032802181,-2.496122230487265
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,45.0,i-DE,41.77440032802181,-2.496122230487265
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,13.2,i-DE,41.77440032802181,-2.496122230487265
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,13.2,i-DE,41.77440032802181,-2.496122230487265
3027,Soria,Golmayo,541877.091204934,4624851.32128568,0.0,13.2,i-DE,41.77440032802181,-2.496122230487265
3362,Soria,Villaciervos,531045.193909651,4622024.19946664,0.0,132.0,i-DE,41.74943454009771,-2.6265993986751757
4256,Soria,Soria,548240.566338152,4623381.85309808,0.0,13.2,i-DE,41.76080415179053,-2.4196778058149766
4256,Soria,Soria,548240.566338152,4623381.85309808,0.0,45.0,i-DE,41.76080415179053,-2.4196778058149766
4256,Soria,Soria,548240.566338152,4623381.85309808,0.0,13.2,i-DE,41.76080415179053,-2.4196778058149766
4256,Soria,Soria,548240.566338152,4623381.85309808,0.0,45.0,i-DE,41.76080415179053,-2.4196778058149766
4789,Soria,Berlanga de Duero,511630.111261078,4591458.35713565,0.0,13.2,i-DE,41.474641908713714,-2.8607094404017492
4789,Soria,Berlanga de Duero,511630.111261078,4591458.35713565,0.0,45.0,i-DE,41.474641908713714,-2.8607094404017492
4786,Soria,Burgo de Osma-Ciudad de Osma,495418.98982108,4603897.38823304,0.0,13.2,i-DE,41.58675650984852,-3.0549602814722645
4786,Soria,Burgo de Osma-Ciudad de Osma,495418.98982108,4603897.38823304,0.0,45.0,i-DE,41.58675650984852,-3.0549602814722645
4792,Soria,Covaleda,508979.04875871,4643433.32994298,0.0,13.2,i-DE,41.942820272217894,-2.891677384103622
4792,Soria,Covaleda,508979.04875871,4643433.32994298,0.0,45.0,i-DE,41.942820272217894,-2.891677384103622
4793,Soria,Duruelo de la Sierra,506509.684947669,4644381.44941514,0.0,13.2,i-DE,41.95138398030334,-2.9214571031961123
4793,Soria,Duruelo de la Sierra,506509.684947669,4644381.44941514,0.0,45.0,i-DE,41.95138398030334,-2.9214571031961123
4423,Soria,Garray,541753.339864136,4630230.50913008,0.0,13.2,i-DE,41.82285524343279,-2.497232646093212
4423,Soria,Garray,541753.339864136,4630230.50913008,0.0,13.2,i-DE,41.82285524343279,-2.497232646093212
4423,Soria,Garray,541753.339864136,4630230.50913008,0.0,45.0,i-DE,41.82285524343279,-2.497232646093212
4423,Soria,Garray,541753.339864136,4630230.50913008,0.0,45.0,i-DE,41.82285524343279,-2.497232646093212
4192,Soria,Golmayo,536127.208133782,4622595.03423293,0.0,13.2,i-DE,41.7543610396909,-2.5654416299804437
4192,Soria,Golmayo,536127.208133782,4622595.03423293,0.0,45.0,i-DE,41.7543610396909,-2.5654416299804437
5021,Soria,Burgo de Osma-Ciudad de Osma,492870.479279065,4600501.51300774,0.0,20.0,i-DE,41.55615005350874,-3.085495453895645
5021,Soria,Burgo de Osma-Ciudad de Osma,492870.479279065,4600501.51300774,0.0,45.0,i-DE,41.55615005350874,-3.085495453895645
5021,Soria,Burgo de Osma-Ciudad de Osma,492870.479279065,4600501.51300774,0.0,20.0,i-DE,41.55615005350874,-3.085495453895645
5021,Soria,Burgo de Osma-Ciudad de Osma,492870.479279065,4600501.51300774,0.0,45.0,i-DE,41.55615005350874,-3.085495453895645
4788,Soria,Langa de Duero,467434.255463017,4606190.12323646,0.0,13.2,i-DE,41.60675669917938,-3.390825040196166
4788,Soria,Langa de Duero,467434.255463017,4606190.12323646,0.0,45.0,i-DE,41.60675669917938,-3.390825040196166
4790,Soria,Molinos de Duero,517826.029358376,4636875.57062396,0.0,13.2,i-DE,41.88360593783606,-2.785146746181295
4790,Soria,Molinos de Duero,517826.029358376,4636875.57062396,0.0,45.0,i-DE,41.88360593783606,-2.785146746181295
4794,Soria,Navaleno,499888.612008514,4631592.30112215,0.0,13.2,i-DE,41.83622109010489,-3.001341544828675
4794,Soria,Navaleno,499888.612008514,4631592.30112215,0.0,45.0,i-DE,41.83622109010489,-3.001341544828675
4787,Soria,San Esteban de Gormaz,482346.141600233,4602736.38755257,0.0,13.2,i-DE,41.57611712434721,-3.2117658539011966
4787,Soria,San Esteban de Gormaz,482346.141600233,4602736.38755257,0.0,45.0,i-DE,41.57611712434721,-3.2117658539011966
4795,Soria,San Leonardo de Yagüe,494087.962162192,4629949.52615994,0.0,13.2,i-DE,41.82140266890357,-3.071187518586451
4795,Soria,San Leonardo de Yagüe,494087.962162192,4629949.52615994,0.0,45.0,i-DE,41.82140266890357,-3.071187518586451
4785,Soria,Soria,546000.186733417,4624718.14511418,0.0,13.2,i-DE,41.772972580116175,-2.4465243469795026
4785,Soria,Soria,546000.186733417,4624718.14511418,0.0,45.0,i-DE,41.772972580116175,-2.4465243469795026
4785,Soria,Soria,546000.186733417,4624718.14511418,0.0,13.2,i-DE,41.772972580116175,-2.4465243469795026
4785,Soria,Soria,546000.186733417,4624718.14511418,0.0,45.0,i-DE,41.772972580116175,-2.4465243469795026
4791,Soria,Vinuesa,519369.013681291,4639098.04760625,0.0,13.2,i-DE,41.90358695743018,-2.766476732089331
4791,Soria,Vinuesa,519369.013681291,4639098.04760625,0.0,45.0,i-DE,41.90358695743018,-2.766476732089331
5015,Teruel,Olba,699965.884925214,4444778.85836262,0.0,66.0,i-DE,40.129570325236664,-0.6530438300626025
3747,Toledo,Albarreal de Tajo,391965.161978236,4416742.79013338,0.0,132.0,i-DE,39.89387616707885,-4.263669711370153
3629,Toledo,Bargas,407174.355699436,4418555.26381129,0.0,132.0,i-DE,39.91200543653358,-4.0860600740984605
3629,Toledo,Bargas,407174.355699436,4418555.26381129,0.0,20.0,i-DE,39.91200543653358,-4.0860600740984605
3629,Toledo,Bargas,407174.355699436,4418555.26381129,0.0,20.0,i-DE,39.91200543653358,-4.0860600740984605
3805,Toledo,Villaseca de la Sagra,426695.480835553,4421652.72349916,0.0,132.0,i-DE,39.94182429405225,-3.8580385678443507
3284,Toledo,Talavera de la Reina,347308.258365686,4425356.35439646,0.91,20.0,i-DE,39.964579706942814,-4.787828841265032
3124,Toledo,Toledo,417422.491584989,4412395.60434914,0.0,132.0,i-DE,39.85757586842092,-3.9653952918528685
3124,Toledo,Toledo,417422.491584989,4412395.60434914,0.0,20.0,i-DE,39.85757586842092,-3.9653952918528685
3642,Toledo,Los Navalmorales,359318.125407233,4399431.53225474,0.0,132.0,i-DE,39.73317574987417,-4.641692760097783
3642,Toledo,Los Navalmorales,359318.125407233,4399431.53225474,0.0,20.0,i-DE,39.73317574987417,-4.641692760097783
3642,Toledo,Los Navalmorales,359318.125407233,4399431.53225474,0.0,20.0,i-DE,39.73317574987417,-4.641692760097783
3650,Toledo,La Puebla de Montalbán,382831.064443724,4415155.27759792,0.0,20.0,i-DE,39.87836358532463,-4.3701976702106045
3650,Toledo,La Puebla de Montalbán,382831.064443724,4415155.27759792,0.0,20.0,i-DE,39.87836358532463,-4.3701976702106045
3650,Toledo,La Puebla de Montalbán,382831.064443724,4415155.27759792,0.0,132.0,i-DE,39.87836358532463,-4.3701976702106045
3413,Toledo,Toledo,422014.301580949,4416041.59224977,0.0,132.0,i-DE,39.89085636275586,-3.912155087378952
3561,Toledo,Pepino,344474.057603029,4429673.09321257,0.0,45.0,i-DE,40.002936626755655,-4.82203076568797
3561,Toledo,Pepino,344474.057603029,4429673.09321257,0.0,45.0,i-DE,40.002936626755655,-4.82203076568797
3561,Toledo,Pepino,344474.057603029,4429673.09321257,0.0,20.0,i-DE,40.002936626755655,-4.82203076568797
3561,Toledo,Pepino,344474.057603029,4429673.09321257,0.0,20.0,i-DE,40.002936626755655,-4.82203076568797
3561,Toledo,Pepino,344474.057603029,4429673.09321257,0.0,20.0,i-DE,40.002936626755655,-4.82203076568797
3540,Toledo,Toledo,415466.703052322,4414862.64072729,0.0,132.0,i-DE,39.87960804055505,-3.988575794322448
3540,Toledo,Toledo,415466.703052322,4414862.64072729,0.0,45.0,i-DE,39.87960804055505,-3.988575794322448
3540,Toledo,Toledo,415466.703052322,4414862.64072729,0.0,20.0,i-DE,39.87960804055505,-3.988575794322448
3540,Toledo,Toledo,415466.703052322,4414862.64072729,0.0,20.0,i-DE,39.87960804055505,-3.988575794322448
3540,Toledo,Toledo,415466.703052322,4414862.64072729,0.0,20.0,i-DE,39.87960804055505,-3.988575794322448
3628,Toledo,Torrijos,391664.770920306,4428457.45267867,0.0,45.0,i-DE,39.99935969583052,-4.2691312108574575
3628,Toledo,Torrijos,391664.770920306,4428457.45267867,0.0,20.0,i-DE,39.99935969583052,-4.2691312108574575
3628,Toledo,Torrijos,391664.770920306,4428457.45267867,0.0,20.0,i-DE,39.99935969583052,-4.2691312108574575
3249,Toledo,Villaluenga de la Sagra,423728.632965624,4431259.60830152,0.0,132.0,i-DE,40.028107921496385,-3.893889280729544
3249,Toledo,Villaluenga de la Sagra,423728.632965624,4431259.60830152,0.0,20.0,i-DE,40.028107921496385,-3.893889280729544
4198,Toledo,Ajofrín,416201.976372026,4399802.61680983,0.0,45.0,i-DE,39.74400859816956,-3.978053486970151
4128,Toledo,Alcolea de Tajo,321186.974396267,4405608.67220101,0.0,20.0,i-DE,39.78165275206117,-5.0880973051211456
4128,Toledo,Alcolea de Tajo,321186.974396267,4405608.67220101,0.0,45.0,i-DE,39.78165275206117,-5.0880973051211456
5001,Toledo,Burguillos de Toledo,414001.863290374,4407119.85858763,0.0,45.0,i-DE,39.80970871848053,-4.0046866672812085
5001,Toledo,Burguillos de Toledo,414001.863290374,4407119.85858763,0.0,20.0,i-DE,39.80970871848053,-4.0046866672812085
5023,Toledo,Calzada de Oropesa,301257.07511329,4418591.49993422,0.0,20.0,i-DE,39.89411308641944,-5.324598050461768
