substation_name,provincia,municipio,latitude,longitude,available_capacity_mw,distributor_network,voltage_kv,grid_status,is_friction
MARAGALL,Barcelona,8019,41.41687417674286,2.179923914768194,33.41,Endesa,25.0,Sufficient,False
MARBELLA,Málaga,29069,36.517920802217745,-4.894136573183587,0.0,Endesa,66.0,Congested,True
MARCEN,Huesca,22136,41.881992075330594,-0.2854231676866146,0.0,Endesa,132.0,Congested,True
MARCHENA,Sevilla,41060,37.32282363574591,-5.433196693561813,0.0,Endesa,66.0,Congested,True
MARIA_HUER,Zaragoza,50163,41.53459007121851,-1.0029049263499952,0.0,Endesa,45.0,Congested,True
MARISMAS,Sevilla,41020,37.072014620141566,-6.0359350756166545,0.0,Endesa,66.0,Congested,True
MARMOLEJ,Jaén,23059,38.05962142002006,-4.187621972580171,0.0,Endesa,66.0,Congested,True
MARQUESA,Cádiz,11028,36.480002077975016,-6.072067056724834,2.53,Endesa,66.0,Moderate,True
MARRACOS,Zaragoza,50902,42.06276551158513,-0.7730012119994619,0.0,Endesa,45.0,Congested,True
MARRATXI,"Balears, Illes",7036,39.6116771114534,-3.273651787316917,0.0,Endesa,15.0,Congested,True
MARTIN_RIO,Teruel,44144,40.84250318089424,-0.8996764931858019,0.0,Endesa,45.0,Congested,True
MARTORELL,Barcelona,8114,41.47597925218511,1.9072013122158036,0.0,Endesa,110.0,Congested,True
MARTOS,Jaén,23060,37.72793337929196,-3.975807947906513,0.0,Endesa,132.0,Congested,True
MARYSOL,Málaga,29901,36.61295758729472,-4.525735927680028,29.09,Endesa,66.0,Sufficient,False
MATA,Barcelona,8019,41.37407381097915,2.1720922533126235,170.02,Endesa,110.0,Sufficient,False
MATAGORD,Cádiz,11028,36.51530815001341,-6.233893689020034,0.0,Endesa,66.0,Congested,True
MATALASC,Huelva,21005,37.0130755910632,-6.561961292213595,0.0,Endesa,66.0,Congested,True
MATAPORQUERA,Cantabria,Valdeolea,42.87935134033605,-4.159724992868396,2.0,Viesgo,132.0,Moderate,True
MATARO,Barcelona,8121,41.550140518175155,2.4534082220925453,253.57,Endesa,110.0,Sufficient,False
MAZAGON,Huelva,21050,37.14131970181619,-6.813335281833075,0.0,Endesa,66.0,Congested,True
MAZUELAS,Palencia,Aguilar de Campoo,42.78587453079445,-4.281778521312978,2.0,Viesgo,132.0,Moderate,True
MAZUELOS,Jaén,23002,37.44742510204011,-3.8798641799199305,0.0,Endesa,66.0,Congested,True
MECOBUSA,Cantabria,Corrales de Buelna (Los),43.25627743279765,-4.058998222028157,0.0,Viesgo,55.0,Congested,True
MEDIAVEGA,Zaragoza,50067,41.355648713725984,-1.62287526059597,0.0,Endesa,45.0,Congested,True
MEDINA_S,Cádiz,11023,36.4676226911045,-5.9271652053859025,2.51,Endesa,66.0,Moderate,True
MELGAR,Burgos,Melgar de Fernamental,42.40286917692332,-4.230315486487789,0.0,Viesgo,30.0,Congested,True
MENACHA,Cádiz,11004,36.16158585367521,-5.467120621219862,0.0,Endesa,66.0,Congested,True
MENGIBAR,Jaén,23061,37.98525135460804,-3.7920168494540385,0.0,Endesa,132.0,Congested,True
MEQUINENZA,Zaragoza,50165,41.36888011699921,0.277016064846072,0.0,Endesa,66.0,Congested,True
MERCADAL,"Balears, Illes",7037,39.97716870994541,-1.9042733280061723,45.11,Endesa,15.0,Sufficient,False
MERCADONA,Barcelona,8001,41.507787454067255,1.8922681435549875,0.0,Endesa,110.0,Congested,True
MERCANCI,Cádiz,11033,36.235192227688266,-5.429243397885727,0.0,Endesa,66.0,Congested,True
MERIDA,Badajoz,6083,38.89657800658187,-6.341645512977746,0.0,Endesa,132.0,Congested,True
MERUELO,Cantabria,Meruelo,43.431026116511624,-3.6076204280009816,0.67,Viesgo,55.0,Congested,True
MIJAS,Málaga,29070,36.5282824846855,-4.641297963167893,0.0,Endesa,66.0,Congested,True
MILLOR,"Balears, Illes",7051,39.58351842852765,-2.6366425733225123,35.64,Endesa,15.0,Sufficient,False
MIRAFLOR,Málaga,29067,36.72757265098402,-4.359278321051368,19.01,Endesa,66.0,Sufficient,False
MIRAFLORES,Zaragoza,50297,41.64440901832236,-0.8776907077662794,0.0,Endesa,132.0,Congested,True
MOCHOS,Córdoba,14005,37.83509962732231,-4.975758417935953,0.0,Endesa,66.0,Congested,True
MOGENT,Barcelona,8115,41.53638601754077,2.239536810644702,279.02,Endesa,110.0,Sufficient,False
MOGUER,Huelva,21050,37.266237950816524,-6.851315363929687,0.0,Endesa,66.0,Congested,True
MOJA,Barcelona,8145,41.33049756948115,1.6970648807563948,96.5,Endesa,110.0,Sufficient,False
MOJACAR,Almería,4064,37.15403308469455,-1.8353239302294435,0.0,Endesa,132.0,Congested,True
MOLEONA,Huelva,21007,37.87931621265181,-6.5306399721220485,0.0,Endesa,66.0,Congested,True
MOLI,Barcelona,8150,42.07401220092935,2.231595608633579,6.47,Endesa,45.0,Sufficient,False
MOLINES,"Balears, Illes",7040,39.567790015772175,-3.325373199830992,48.68,Endesa,15.0,Sufficient,False
MOLINOS,Almería,4013,36.86294570865759,-2.4375349025259427,0.0,Endesa,132.0,Congested,True
MOLI_MAYOR,Teruel,44013,41.05336447381511,-0.1356034295301741,0.0,Endesa,45.0,Congested,True
MOLLERUSSA,Lleida,25137,41.63244003433177,0.8890465444291968,0.0,Endesa,110.0,Congested,True
MOLLINA,Málaga,29072,37.112573789171094,-4.667310285961959,0.0,Endesa,66.0,Congested,True
MONCAYO,Soria,42134,41.746484777717505,-1.92385102948981,0.0,Endesa,45.0,Congested,True
MONCLOVA,Sevilla,41042,37.55477116092697,-5.330614341205874,0.0,Endesa,66.0,Congested,True
MONDONEDO,Lugo,Mondoñedo,43.43183263273651,-7.366828370240259,68.0,Viesgo,132.0,Sufficient,False
MONEGROS,Huesca,22077,41.50126227616869,0.0088854267875159,0.0,Endesa,110.0,Congested,True
MONISTROL,Barcelona,8127,41.61896659468105,1.8508386779644996,0.0,Endesa,110.0,Congested,True
MONREAL,Teruel,44153,40.77937453298171,-1.343586641721983,0.0,Endesa,45.0,Congested,True
MONREPOS,Huesca,22072,42.34557257924156,-0.3930088039934995,0.0,Endesa,45.0,Congested,True
MONTANYANA,Lleida,25196,42.1222525946529,0.704800355078681,0.0,Endesa,132.0,Congested,True
MONTBLANC,Tarragona,43086,41.39589277120645,1.1344977366675566,3.31,Endesa,25.0,Moderate,True
MONTEALT,Cádiz,11020,36.70731106339008,-6.1379483474603465,0.0,Endesa,66.0,Congested,True
MONTECAS,Cádiz,11020,36.709490174137194,-6.0385220349897555,0.0,Endesa,66.0,Congested,True
MONTES,Málaga,29067,36.74548490182303,-4.388839916928994,50.41,Endesa,66.0,Sufficient,False
MONTILLA,Córdoba,14042,37.60563364194649,-4.676798845509021,0.0,Endesa,66.0,Congested,True
MONTMELO,Barcelona,8135,41.55168794765594,2.2546200390673716,161.84,Endesa,132.0,Sufficient,False
MONTROIG,Lleida,25911,41.74652598401691,1.1904160773214865,0.0,Endesa,110.0,Congested,True
MONTSIA,Tarragona,43156,40.62178024056485,0.3702162602767748,0.0,Endesa,110.0,Congested,True
MONZALBARB,Zaragoza,50297,41.69193262231602,-0.9715548993829796,0.0,Endesa,45.0,Congested,True
MONZON,Huesca,22158,41.93330247285476,0.1750287251856883,0.0,Endesa,132.0,Congested,True
MORATA,Zaragoza,50175,41.47240856266596,-1.4870198597649464,0.0,Endesa,45.0,Congested,True
MORATALL,Córdoba,14036,37.78976275159853,-5.205256048590219,0.0,Endesa,132.0,Congested,True
MOREDA,Asturias,Aller,43.166402893565305,-5.736330313280453,1.56,Viesgo,30.0,Moderate,True
MORERA,Sevilla,41095,37.20475170393671,-5.803608830749972,0.0,Endesa,66.0,Congested,True
MORES,Zaragoza,50177,41.48472834639171,-1.5682432702190423,0.0,Endesa,45.0,Congested,True
MORON,Sevilla,41065,37.132762826125905,-5.457596910461999,0.0,Endesa,66.0,Congested,True
MOTORS,Barcelona,8019,41.34538354101946,2.130295291825662,52.9,Endesa,25.0,Sufficient,False
MOTRIL,Granada,18140,36.7322177236468,-3.541857625854302,0.0,Endesa,132.0,Congested,True
MUEL,Zaragoza,50181,41.46733984515291,-1.0914818414091263,0.0,Endesa,45.0,Congested,True
MV_KANSA,Sevilla,41091,37.39591761617759,-5.959357798258115,0.0,Endesa,20.0,Congested,True
M_CUDEYO,Cantabria,Entrambasaguas,43.3980040908189,-3.7426326156360874,0.53,Viesgo,55.0,Congested,True
NARANJOS,Almería,4024,36.93273448037106,-2.4727632472578422,0.0,Endesa,132.0,Congested,True
NAVALCABAL,Soria,42149,41.680856569987995,-2.5258053874110975,0.0,Endesa,45.0,Congested,True
NENERNOV,Huelva,21010,37.24608817668784,-7.41033312041677,5.05,Endesa,66.0,Sufficient,False
NERJA,Málaga,29075,36.764300253231625,-3.875641156095012,28.7,Endesa,132.0,Sufficient,False
NERVION,Sevilla,41091,37.37640696281267,-5.960036411932545,0.0,Endesa,66.0,Congested,True
NEVERO,Badajoz,6015,38.88914983810564,-6.992031007081846,0.0,Endesa,66.0,Congested,True
NIEBLA,Huelva,21053,37.3578405179349,-6.667190559081986,0.0,Endesa,66.0,Congested,True
NOVALLAS,Zaragoza,50190,41.953171467768165,-1.69461101773541,0.0,Endesa,66.0,Congested,True
NUEVANDA,Málaga,29069,36.4983657443368,-4.970158119885569,0.0,Endesa,66.0,Congested,True
NUEVCHOR,Málaga,29012,36.914993958009426,-4.771228320698397,0.0,Endesa,66.0,Congested,True
NUEVROND,Málaga,29084,36.74692263647541,-5.139042161334681,10.5,Endesa,66.0,Sufficient,False
NUEZ,Zaragoza,50017,41.594125190735745,-0.6717262127255464,0.0,Endesa,45.0,Congested,True
NUREDDUNA,"Balears, Illes",7040,39.57235651511061,-3.3416658087745863,48.3,Endesa,15.0,Sufficient,False
N_CORRAL,Huelva,21002,37.290217511305634,-6.988807179149099,7.49,Endesa,66.0,Sufficient,False
N_MONTAÑA,Cantabria,Camargo,43.43738771348152,-3.84250090381858,1.22,Viesgo,55.0,Moderate,True
ODIEL,Huelva,21041,37.32098925595916,-6.942321374487209,10.79,Endesa,66.0,Sufficient,False
OJEDO,Cantabria,Cillorigo de Liébana,43.16482918417332,-4.608929107027174,0.06,Viesgo,30.0,Congested,True
OLIANA,Lleida,25165,42.092164973850345,1.29393656183496,0.0,Endesa,110.0,Congested,True
OLIVARES,Jaén,23050,37.7991695688096,-3.8012548984770023,0.0,Endesa,132.0,Congested,True
OLIVENZA,Badajoz,6095,38.69229756215714,-7.100782616681911,0.0,Endesa,66.0,Congested,True
OLIVERA,Zaragoza,50297,41.64071518645578,-0.8562378501197688,0.0,Endesa,45.0,Congested,True
OLOT,Girona,17114,42.19051571409645,2.4910713041056227,92.56,Endesa,132.0,Sufficient,False
OLVEGA,Soria,42134,41.782752357341664,-1.9990623195411796,0.0,Endesa,45.0,Congested,True
OLVERA,Cádiz,11024,36.93290254930593,-5.238190764118333,0.0,Endesa,66.0,Congested,True
OMS,"Balears, Illes",7040,39.53751100779901,-3.2658266674368353,1.42,Endesa,15.0,Moderate,True
ONCALA,Soria,42135,41.96316257604417,-2.2468276367141344,0.0,Endesa,30.0,Congested,True
ONUBA,Huelva,21041,37.300026138572136,-6.925235452452688,11.56,Endesa,66.0,Sufficient,False
ORELLANA,Badajoz,6097,38.98558988954094,-5.539551565283582,0.0,Endesa,132.0,Congested,True
ORGIVA,Granada,18147,36.89484652274965,-3.4211474847507426,0.0,Endesa,132.0,Congested,True
OROMANA,Sevilla,41004,37.32389810702535,-5.8751444085380315,0.0,Endesa,132.0,Congested,True
OSARIO,Sevilla,41091,37.39432342361351,-5.982806015454575,0.0,Endesa,66.0,Congested,True
OSONA,Barcelona,8298,41.93547017578938,2.2491487278704456,0.0,Endesa,110.0,Congested,True
OSORNO,Palencia,Osorno la Mayor,42.40988091074237,-4.367424839172612,0.12,Viesgo,132.0,Congested,True
OSUNA,Sevilla,41068,37.2303964012776,-5.1156898899374115,0.0,Endesa,66.0,Congested,True
OTURA,Granada,18149,37.08612019691649,-3.6190885184518784,0.0,Endesa,66.0,Congested,True
OUTOKUMP,Córdoba,14021,37.87845006281171,-4.81127114781729,0.0,Endesa,66.0,Congested,True
OXIGENO,Cádiz,11033,36.20473596788429,-5.412986727307139,0.0,Endesa,66.0,Congested,True
P.ESTANY,Girona,17123,42.04457773751083,2.8220956430282738,0.0,Endesa,110.0,Congested,True
P.NOVA,"Balears, Illes",7011,39.514805822657294,-3.4665388068876015,90.32,Endesa,15.0,Sufficient,False
P.TARAZONA,Zaragoza,50122,41.886229222076096,-1.7068790245602146,0.0,Endesa,66.0,Congested,True
PABELLON,Córdoba,14018,37.96470333428362,-4.485858366396844,0.0,Endesa,132.0,Congested,True
PALACIOS,Sevilla,41069,37.11757158479256,-5.882757241120127,0.0,Endesa,132.0,Congested,True
PALAU,Barcelona,8156,41.567909663573104,2.18581420158354,60.9,Endesa,25.0,Sufficient,False
PALILLOS,Sevilla,41004,37.37518308287872,-5.8710780206821065,0.0,Endesa,66.0,Congested,True
PALMACON,Huelva,21054,37.38032258290287,-6.550555228583264,0.0,Endesa,66.0,Congested,True
PALMALTA,Sevilla,41091,37.34013916797205,-5.984616497290184,0.0,Endesa,66.0,Congested,True
PALMARIO,Córdoba,14036,37.740755511434905,-5.287141107170311,0.0,Endesa,66.0,Congested,True
PALMERA,Sevilla,41091,37.35607447747375,-5.968291609842285,0.0,Endesa,66.0,Congested,True
PALOMARE,Sevilla,41070,37.31290643275627,-6.048952349389315,19.57,Endesa,66.0,Sufficient,False
PALOMAS,Córdoba,14038,37.3921849410234,-4.514499198240141,0.0,Endesa,66.0,Congested,True
PAMPANEI,Granada,18151,36.94173011030813,-3.362373879058737,0.0,Endesa,66.0,Congested,True
PARACUEL,Zaragoza,50201,41.3177214113548,-1.6216076007541318,0.0,Endesa,132.0,Congested,True
PARAISO,Málaga,29051,36.46473203145509,-5.061659103533111,0.0,Endesa,66.0,Congested,True
PAREDONE,Málaga,29012,36.86102654647623,-4.719138706355022,0.0,Endesa,66.0,Congested,True
PARQ_AER,Sevilla,41081,37.43817469226337,-5.85631268409405,0.0,Endesa,132.0,Congested,True
PARQ_SUR,Badajoz,6083,38.84289084403163,-6.3614307227967855,0.0,Endesa,66.0,Congested,True
PATAMULO,Córdoba,14056,37.452126148793745,-4.81477331272535,0.0,Endesa,132.0,Congested,True
PEAN,Teruel,44025,40.99303037531384,-0.396411311149634,0.0,Endesa,132.0,Congested,True
PEDROMAR,Jaén,23009,37.91048540257351,-3.4126897139868695,0.0,Endesa,132.0,Congested,True
PENAGOS,Cantabria,Penagos,43.34715872998099,-3.824621080338161,0.0,Viesgo,55.0,Congested,True
PENARROY,Córdoba,14052,38.29462635565796,-5.276228765260686,0.0,Endesa,66.0,Congested,True
PENEDES,Barcelona,8305,41.36443601582448,1.708260314804479,10.07,Endesa,25.0,Sufficient,False
PENITENTS,Barcelona,8019,41.42230882688162,2.1378049348657915,106.54,Endesa,110.0,Sufficient,False
PERAFORT,Tarragona,43103,41.19451448596568,1.248477470419288,75.96,Endesa,66.0,Sufficient,False
PERALTA,Huesca,22174,41.941416368049275,-0.0680761686085865,0.0,Endesa,45.0,Congested,True
PERARRUA,Huesca,22117,42.22922846242131,0.3573499190756715,0.0,Endesa,110.0,Congested,True
PERCHEL,Málaga,29067,36.719069398434485,-4.428188296950305,75.04,Endesa,66.0,Sufficient,False
PERELLO,Tarragona,43104,40.896545459531545,0.6813556269610592,0.0,Endesa,110.0,Congested,True
PERTUSA,Huesca,22178,42.00581561893492,-0.1122015021519425,0.0,Endesa,45.0,Congested,True
PESUR,Cádiz,11035,36.06217914820515,-5.5881697676075355,0.0,Endesa,66.0,Congested,True
PETRA,Granada,18188,37.23315770880605,-4.016772670096709,0.0,Endesa,132.0,Congested,True
PEÑA BEJO,Cantabria,Tudanca,43.14930238147514,-4.378097250597044,0.91,Viesgo,55.0,Congested,True
PEÑAFLOR,Zaragoza,50903,41.72207237704718,-0.7418703480334942,0.0,Endesa,132.0,Congested,True
PI.ANDORRA,Teruel,44025,40.98569661782038,-0.4494706624744385,0.0,Endesa,45.0,Congested,True
PICAFORT,"Balears, Illes",7055,39.74741525280306,-2.8439896100722,5.36,Endesa,15.0,Sufficient,False
PICO GALLO,Asturias,Tineo,43.38946014725217,-6.395436255387689,35.0,Viesgo,132.0,Sufficient,False
PIEROLA,Barcelona,8162,41.523130144436,1.8296585114212292,0.0,Endesa,110.0,Congested,True
PILAS,Sevilla,41075,37.2945911786787,-6.308228025655038,0.0,Endesa,66.0,Congested,True
PINA,Zaragoza,50208,41.49729737745803,-0.5126231338734185,0.0,Endesa,45.0,Congested,True
PINARREY,Cádiz,11033,36.2481494607003,-5.412579495161303,0.0,Endesa,66.0,Congested,True
PINTADO,Sevilla,41032,37.916249297102375,-5.9306587719784645,0.0,Endesa,132.0,Congested,True
PIPACES,Almería,4066,36.915143764651695,-2.160294717836191,0.0,Endesa,132.0,Congested,True
PITARCO,Zaragoza,50181,41.48315316476896,-1.1053123784815726,0.0,Endesa,132.0,Congested,True
PI_EPILA,Zaragoza,50099,41.59297273611809,-1.2698677123117792,0.0,Endesa,45.0,Congested,True
PI_FUENTES,Zaragoza,50115,41.50659004400178,-0.6038162314895492,0.0,Endesa,45.0,Congested,True
PLASENCIA,Zaragoza,50211,41.68865158474936,-1.2349625561280662,0.0,Endesa,45.0,Congested,True
PLATEA,Teruel,44216,40.37597527699956,-1.160066848456821,0.0,Endesa,132.0,Congested,True
PLATERO,Cádiz,11027,36.607683853006975,-6.249305804466627,0.0,Endesa,66.0,Congested,True
PLAYA_SE,Almería,4079,36.72612214737763,-2.6405456321068663,0.0,Endesa,66.0,Congested,True
PLAZA,Zaragoza,50297,41.629983864538296,-0.9973770750956248,0.0,Endesa,132.0,Congested,True
PLFRAGA,Huesca,22112,41.53386234097363,0.3963415388943496,0.0,Endesa,110.0,Congested,True
PLHUS,Huesca,22125,42.10287468447452,-0.4549488249185146,0.0,Endesa,132.0,Congested,True
PMARTINE,Granada,18152,37.50339072911988,-3.2349500679130623,0.0,Endesa,66.0,Congested,True
POBLA,"Balears, Illes",7044,39.763403056189624,-2.9682965938215875,0.0,Endesa,110.0,Congested,True
POLA_LENA,Asturias,Lena,43.14512103383508,-5.824726831183285,1.56,Viesgo,30.0,Moderate,True
POLIENTES,Cantabria,Valderredible,42.80456344404091,-3.948290570127147,0.31,Viesgo,30.0,Congested,True
POLIGON,"Balears, Illes",7040,39.60848991218371,-3.3407966906731508,50.5,Endesa,15.0,Sufficient,False
POLIGONO,Málaga,29067,36.69464191075711,-4.466399968848574,79.66,Endesa,66.0,Sufficient,False
POLIGONO DE BAIÑA,Asturias,Mieres,43.27468740852625,-5.8247012197142976,1.99,Viesgo,132.0,Moderate,True
POLLENSA,"Balears, Illes",7042,39.8844447611061,-2.9437408426850373,20.24,Endesa,15.0,Sufficient,False
POLO,Sevilla,41004,37.35665986363545,-5.86437962844594,0.0,Endesa,66.0,Congested,True
PONIENTE,Córdoba,14021,37.88663782603854,-4.809189033404294,0.0,Endesa,66.0,Congested,True
PONT,Lleida,25173,42.40337041633419,0.7389309227105909,0.0,Endesa,132.0,Congested,True
PONTS,Lleida,25042,41.92781954705228,1.197055465783016,0.0,Endesa,110.0,Congested,True
PORTILLADA,Zaragoza,50182,41.59198731823682,-1.1575448709355116,0.0,Endesa,132.0,Congested,True
PORTILLO,Almería,4035,37.26383022673781,-1.7963856273868617,0.0,Endesa,132.0,Congested,True
PORTO,Zamora,49162,42.1528973871191,-6.910235490302561,0.0,Endesa,50.0,Congested,True
PORZUN,Asturias,Vegadeo,43.462030530248406,-7.0219008848494,11.0,Viesgo,132.0,Sufficient,False
POSADAS,Córdoba,14053,37.807913828949026,-5.099916405840442,0.0,Endesa,132.0,Congested,True
PRADELL,Tarragona,43115,41.14219480081286,0.8882690193654231,32.38,Endesa,110.0,Sufficient,False
PRADILLO,Zaragoza,50204,41.73622832320047,-1.1893092855634533,0.0,Endesa,45.0,Congested,True
PRADO,Badajoz,6083,38.91480703655572,-6.387124482301,0.0,Endesa,66.0,Congested,True
PRADOLLA,Granada,18134,37.09449735730301,-3.4014656348391896,0.0,Endesa,66.0,Congested,True
PRAT,"Balears, Illes",7026,38.91725242778878,-4.56902988051779,123.38,Endesa,110.0,Sufficient,False
PRESUR,Huelva,21016,37.952944133831295,-6.353367323418699,0.0,Endesa,66.0,Congested,True
PRIEGO,Córdoba,14055,37.43308604853506,-4.194490437036844,0.0,Endesa,66.0,Congested,True
PROCERAN,Córdoba,14002,37.457590778974385,-4.699490273337787,0.0,Endesa,66.0,Congested,True
PROSERPI,Badajoz,6083,38.93659727965144,-6.346930154501426,0.0,Endesa,66.0,Congested,True
PRYDES,Zaragoza,50297,41.58965299168051,-0.7935865699307475,0.0,Endesa,45.0,Congested,True
PTA_MADR,Jaén,23005,38.04341224961653,-4.041582631474772,0.0,Endesa,66.0,Congested,True
PTE_ESUR,Huelva,21010,37.25736707786251,-7.410792796375785,5.04,Endesa,66.0,Sufficient,False
PTE_NUEV,Córdoba,14026,38.11081019212601,-4.932094016800902,0.0,Endesa,132.0,Congested,True
PTE_OBIS,Jaén,23009,37.937791577293325,-3.5307303997773665,0.0,Endesa,132.0,Congested,True
PTOLLANO,Ciudad Real,13071,38.648884887796505,-4.123283845885603,0.0,Endesa,132.0,Congested,True
PTO_PENA,Badajoz,6127,39.143035019278535,-5.183037735518312,0.0,Endesa,132.0,Congested,True
PTO_REAL,Cádiz,11028,36.518484215470146,-6.155865373059894,0.0,Endesa,132.0,Congested,True
PTO_SECO,Málaga,29015,37.05000771222624,-4.709931182645482,0.0,Endesa,66.0,Congested,True
PTO_SMAR,Cádiz,11027,36.670557827294466,-6.300936805475945,38.11,Endesa,66.0,Sufficient,False
PT_SANTANDER,Cantabria,Santander,43.45008186493701,-3.878653479109633,2.17,Viesgo,55.0,Moderate,True
PUEBLA,Badajoz,6008,38.363105757996934,-6.455071896383504,0.0,Endesa,66.0,Congested,True
PUEBLA_VAL,Teruel,44192,40.218233516947215,-0.9242987288707176,0.0,Endesa,132.0,Congested,True
PUENTE_G,Jaén,23071,38.360926757961906,-2.852293878893876,0.0,Endesa,132.0,Congested,True
PUERTO,Cantabria,Santander,43.44057944708737,-3.832955955303744,2.2,Viesgo,55.0,Moderate,True
PUEYO,Huesca,22170,42.728720186071726,-0.3056477870422078,0.0,Endesa,66.0,Congested,True
PUIGPELAT,Tarragona,43119,41.28336583637539,1.2911742299405535,0.0,Endesa,25.0,Congested,True
PUILATOS,Zaragoza,50298,41.95146368809806,-0.7044283061383293,0.0,Endesa,45.0,Congested,True
PULIANAS,Granada,18165,37.21700993349973,-3.61042657318483,0.0,Endesa,66.0,Congested,True
PZ_ALCON,Jaén,23070,37.69381619620659,-2.9526736892189325,0.0,Endesa,132.0,Congested,True
P_ESCANDON,Teruel,44192,40.288889276632446,-0.9805302417731224,0.0,Endesa,132.0,Congested,True
QUESADA,Jaén,23073,37.863154551813594,-3.085820371876419,0.0,Endesa,132.0,Congested,True
QUINTO,Zaragoza,50222,41.406086219098896,-0.4822903481241967,0.0,Endesa,45.0,Congested,True
QUINTOS,Sevilla,41091,37.3501683807796,-5.95196681990591,0.0,Endesa,66.0,Congested,True
R.BUBIERCA,Zaragoza,50058,41.317313571825544,-1.8553018031465969,0.0,Endesa,45.0,Congested,True
R.CALDES,Barcelona,8167,41.54879495728754,2.172782122366108,90.97,Endesa,110.0,Sufficient,False
RAFAL,"Balears, Illes",7040,39.59137599242862,-3.3673582150175148,67.7,Endesa,15.0,Sufficient,False
RAIMAT,Lleida,25120,41.684695213368784,0.475441655069435,0.0,Endesa,66.0,Congested,True
RAMALES,Cantabria,Ramales de la Victoria,43.26160378390822,-3.4688069771802628,0.85,Viesgo,55.0,Congested,True
RAMOS,Málaga,29067,36.729086778194144,-4.472367061470242,170.54,Endesa,132.0,Sufficient,False
RASTRO,Sevilla,41091,37.384102631766744,-5.984870864120655,0.0,Endesa,66.0,Congested,True
REINOSA,Cantabria,Reinosa,42.98812977043955,-4.142533605597044,0.0,Viesgo,132.0,Congested,True
REMCAUDA,Cádiz,11032,36.749171036023235,-6.340092896557408,19.23,Endesa,66.0,Sufficient,False
REMEDIOS,Sevilla,41091,37.37862506508883,-6.013805008175111,0.0,Endesa,66.0,Congested,True
REN.F.MUES,Zaragoza,50297,41.62495831855779,-0.9900905294698326,0.0,Endesa,45.0,Congested,True
RENEDO,Cantabria,Piélagos,43.35937144821187,-3.956452485403511,0.53,Viesgo,55.0,Congested,True
REOCIN,Cantabria,Reocín,43.33558196924087,-4.0992841052655296,3.37,Viesgo,55.0,Moderate,True
REPILADO,Huelva,21043,37.928877755471696,-6.77473242195127,0.0,Endesa,66.0,Congested,True
REPSOL,Tarragona,43109,41.17568392316179,1.22847002226235,75.16,Endesa,66.0,Sufficient,False
REUS,Tarragona,43123,41.1679031186239,1.1064946262343949,72.57,Endesa,110.0,Sufficient,False
RIALB,Lleida,25222,41.93980125740137,1.1954189132977686,0.0,Endesa,110.0,Congested,True
RIAÑO,Cantabria,Santillana del Mar,43.3681255485032,-4.052803601903364,0.53,Viesgo,55.0,Congested,True
RIBADEO,Lugo,Ribadeo,43.535338017261985,-7.073352474147607,19.0,Viesgo,132.0,Sufficient,False
RIBARROJA,Tarragona,43125,41.24230532203988,0.4310061600341911,2.44,Endesa,25.0,Moderate,True
RINCONAD,Sevilla,41081,37.472974114689826,-5.950170873240253,0.0,Endesa,132.0,Congested,True
RINCO_V,Málaga,29082,36.721043915115445,-4.247579573519368,24.02,Endesa,132.0,Sufficient,False
RIOCAYA,Badajoz,6015,38.917091333516794,-7.003591204264671,0.0,Endesa,66.0,Congested,True
RIOEBRO,Zaragoza,50297,41.668854795671024,-0.9081190107337312,0.0,Endesa,45.0,Congested,True
RIONARCE,Badajoz,6085,37.96699594369266,-6.180701938359711,0.0,Endesa,66.0,Congested,True
RIPOLL,Girona,17147,42.21181103078665,2.202901548113941,63.94,Endesa,132.0,Sufficient,False
RIVERO,Córdoba,14053,37.80244880008452,-5.14178518243624,0.0,Endesa,132.0,Congested,True
ROBRES,Huesca,22197,41.839363229854634,-0.4629349634153425,0.0,Endesa,132.0,Congested,True
ROCA,Barcelona,8181,41.58750657962512,2.320090552078725,225.87,Endesa,132.0,Sufficient,False
ROCIO,Huelva,21005,37.14422689135571,-6.493461808828363,0.0,Endesa,66.0,Congested,True
RODAANDA,Sevilla,41082,37.20967220703635,-4.774218417301109,0.0,Endesa,66.0,Congested,True
ROMAREDA,Zaragoza,50297,41.63661214873176,-0.9070065210793584,0.0,Endesa,45.0,Congested,True
ROMERAL,Sevilla,41024,37.507363460083674,-5.65377589126249,0.0,Endesa,66.0,Congested,True
ROMERALE,Huelva,21041,37.26755297469334,-6.918630286085577,0.0,Endesa,66.0,Congested,True
RONCAL,Navarra,31210,42.79411618914589,-0.9594893701408176,0.0,Endesa,45.0,Congested,True
RONDA,Málaga,29084,36.74261866205507,-5.170590367668337,10.45,Endesa,66.0,Sufficient,False
ROTA,Cádiz,11030,36.67762797561624,-6.399873107730447,42.46,Endesa,66.0,Sufficient,False
ROURELL,Barcelona,8307,41.25294971152066,1.722126106744281,202.53,Endesa,110.0,Sufficient,False
ROZADIO,Cantabria,Rionansa,43.222669914368346,-4.386250230796604,0.0,Viesgo,55.0,Congested,True
RUBI,Barcelona,8184,41.47341031196782,2.009925811066631,73.31,Endesa,66.0,Sufficient,False
RUTPLATA,Sevilla,41049,37.55245799625495,-6.0872404947933205,0.0,Endesa,132.0,Congested,True
R_LUCENI,Zaragoza,50147,41.82664465747993,-1.246012228041976,0.0,Endesa,45.0,Congested,True
