segment_id,Carretera,road_prefix,PK_inicio,PK_fin,length_km,imd_total,imd_ligeros,imd_pesados,n_stations,is_tent,max_spacing_km,cod_prov
1159,N-432A,N,20.16,25.22,6.3001962890625,1525.5,1281.25,244.25,4.0,False,120,06
1160,N-432A,N,40.58,45.86,6.6028623046875,3090.0,2594.5,495.5,4.0,False,120,06
1161,N-432A,N,153.66,156.27,2.7921435546875,1475.25,1337.25,138.0,4.0,False,120,06
1162,N-435A,N,32.68,35.26,2.870605712890625,446.625,,,,False,120,06
1163,N-435A,N,104.33,116.985,19.56728125,833.25,632.25,201.0,4.0,False,120,21
1164,N-435A,N,128.2,129.59,1.385580810546875,60.0,46.5,13.5,4.0,False,120,21
1165,N-435A,N,173.84,177.04,3.218431640625,26.25,20.25,6.0,4.0,False,120,21
1166,N-435A,N,203.9,220.123,17.0825625,4620.0,3893.1428571428573,726.8571428571429,7.0,False,120,21
1167,N-437,N,2.66,6.74,3.657040283203125,12376.25,11976.5,399.75,4.0,False,120,14
1168,N-442,N,4.78,7.1,2.3935283203125,19326.25,16947.25,2379.0,4.0,False,120,21
1169,N-442,N,7.1,17.87,10.67875390625,7608.25,6839.875,768.375,8.0,False,120,21
1170,N-444,N,0.0,4.27,4.54239404296875,4469.25,4295.5,173.75,4.0,False,120,21
1171,N-445,N,0.0,3.12,3.240008056640625,6184.75,5944.0,240.75,4.0,False,120,21
1172,N-446,N,0.0,1.87,2.1601162109375,4320.75,4152.75,168.0,4.0,False,120,21
1173,N-4A,N,81.952,83.243,1.5462440185546875,1142.25,879.25,263.0,4.0,False,120,45
1174,N-4A,N,243.1,257.72,13.5551494140625,65.75,61.75,4.0,4.0,False,120,23
1175,N-4A,N,503.32,506.9,3.56383251953125,2898.75,2674.75,224.0,4.0,False,120,41
1176,N-5,N,184.025,186.22,2.850794189453125,1752.25,,,,False,120,10
1177,N-5,N,193.596,231.828,37.9693671875,517.4,474.8,42.6,5.0,False,120,10
1178,N-5,N,254.152,254.818,0.6308082885742188,1752.25,,,,False,120,10
1179,N-5,N,254.818,259.334,4.46518505859375,1752.25,,,,False,120,10
1180,N-5,N,287.6,289.4,2.083146484375,1752.25,1460.25,292.0,4.0,False,120,10
1181,N-5,N,330.975,338.55,8.50835546875,3954.75,3491.0,463.75,4.0,False,120,06
1182,N-525,N,233.08,237.0,3.895453857421875,24915.5,23698.125,1217.375,8.0,False,120,32
1183,N-525,N,237.0,238.75,1.7386217041015626,4850.534375,,,,False,120,32
1184,N-6,N,574.9,576.2,1.266862060546875,3624.59375,,,,False,120,15
1185,N-6,N,576.2,582.16,5.9772431640625,17908.375,16493.875,1414.5,8.0,False,120,15
1186,N-6,N,582.16,583.4,1.2553394775390625,3624.59375,,,,False,120,15
1187,N-6,N,583.4,586.22,2.8300029296875,3624.59375,,,,False,120,15
1188,N-601,N,108.49,176.05,67.9917578125,4499.083333333333,3405.222222222222,1093.861111111111,36.0,False,120,47
1189,N-601,N,176.05,186.13,10.6172265625,34249.75,31952.75,2297.0,8.0,False,120,47
1190,N-601,N,195.6,195.71,0.11266880035400391,4499.083333333333,,,,False,120,47
1191,N-601,N,195.71,201.7,6.136060546875,517.75,459.0,58.75,4.0,False,120,47
1192,N-601,N,202.2,322.2,122.9254140625,3396.818181818182,2843.568181818182,553.25,44.0,False,120,47
1193,N-601,N,322.2,325.2,3.0731005859375,20170.25,19272.75,897.5,8.0,False,120,24
1194,N-603,N,62.42,90.966,28.525109375,5306.55,4687.15,619.4,20.0,False,120,40
1195,N-610,N,7.17,59.75,53.431078125,2497.035714285714,1565.7142857142858,931.3214285714286,28.0,False,120,34
1196,N-610,N,60.98,99.09,38.2150546875,1880.0625,947.6875,932.375,16.0,False,120,49
1197,N-610A,N,1.645,6.25,5.49888232421875,1753.0,1648.25,104.75,4.0,False,120,34
1198,N-611,N,13.66,135.35,121.7411953125,895.2173913043479,802.2608695652174,92.95652173913044,46.0,False,120,34
1199,N-611,N,135.665,137.1,1.5373077392578125,652.0,588.3333333333334,63.666666666666664,3.0,False,120,39
1200,N-611,N,139.62,172.2,32.878734375,1030.0,893.25,136.75,16.0,False,120,39
1201,N-611,N,176.2,180.0,4.4702548828125,3260.5,2680.5,580.0,4.0,False,120,39
1202,N-611,N,187.1,208.632,21.944220703125,8474.392857142857,8089.178571428572,385.2142857142857,28.0,False,120,39
1203,N-611A,N,111.97,116.3,4.39005126953125,530.5,499.75,30.75,4.0,False,120,34
1204,N-611A,N,129.025,129.425,0.35726150512695315,155.33333333333334,149.0,6.333333333333333,3.0,False,120,39
1205,N-611A,N,131.65,131.95,0.30910348510742186,25.666666666666668,24.0,1.6666666666666667,3.0,False,120,39
1206,N-620,N,42.13,44.72,2.6557890625,631.5,442.25,189.25,4.0,False,120,34
1207,N-620,N,76.413,87.0,11.364224609375,4575.416666666667,4023.8333333333335,551.5833333333334,12.0,False,120,34
1208,N-620,N,156.65,233.0,76.6697734375,1406.575,1292.05,114.525,40.0,False,120,49
1209,N-620,N,242.83,306.36,64.0260625,580.25,476.375,103.875,16.0,False,120,37
1210,N-620,N,308.77,322.35,13.72026953125,363.5,326.75,36.75,4.0,False,120,37
1211,N-620,N,329.17,350.53,22.61183984375,3489.5,3275.375,214.125,8.0,False,120,37
1212,N-620A,N,6.5,12.38,5.65856689453125,1618.25,1153.5,464.75,4.0,False,120,09
1213,N-620A,N,20.7,22.56,1.8249290771484374,2103.75,1772.0,331.75,4.0,False,120,09
1214,N-620A,N,24.5,25.64,1.2440006103515624,281.25,237.75,43.5,4.0,False,120,09
1215,N-620A,N,30.0,33.16,3.270181396484375,1089.75,993.75,96.0,4.0,False,120,09
1216,N-629,N,64.54,86.9,22.99984375,7152.541666666667,6731.291666666667,421.25,24.0,False,120,39
1217,N-629A,N,72.74,73.525,1.179251953125,882.0,808.6666666666666,73.33333333333333,3.0,False,120,39
1218,N-630,N,29.45,31.3,1.903957275390625,11331.0,10369.25,961.75,4.0,False,120,33
1219,N-630,N,33.87,48.09,14.557982421875,4113.25,3647.0,466.25,4.0,False,120,33
1220,N-630,N,67.21,143.0,76.6393671875,4171.035714285715,3851.9285714285716,319.10714285714283,28.0,False,120,24
1221,N-630,N,152.971,204.1,51.46450390625,2753.4761904761904,2360.7619047619046,392.7142857142857,21.0,False,120,24
1222,N-630,N,204.12,211.477,7.5118359375,3311.125,2827.5,483.625,8.0,False,120,49
1223,N-630,N,211.477,213.11,1.1158011474609375,3101.1111111111113,,,,False,120,49
1224,N-630,N,219.294,272.471,54.64746875,631.9411764705883,567.7647058823529,64.17647058823529,17.0,False,120,49
1225,N-630,N,283.34,336.02,53.9552890625,1347.6785714285713,1246.857142857143,100.82142857142857,28.0,False,120,37
1226,N-630,N,337.9,339.3,1.61652685546875,7292.25,7094.5,197.75,4.0,False,120,37
1227,N-630,N,339.3,339.75,0.43372219848632815,3101.1111111111113,,,,False,120,37
1228,N-630,N,339.75,340.55,0.7711402587890624,3101.1111111111113,,,,False,120,37
1229,N-630,N,340.55,342.31,1.73033154296875,21511.25,20897.5,613.75,4.0,False,120,37
1230,N-630,N,342.31,387.9,45.35075390625,3242.5,3084.5625,157.9375,16.0,False,120,37
1231,N-630,N,423.236,436.75,13.340572265625,828.875,729.75,99.125,8.0,False,120,10
1232,N-630,N,438.775,474.5,33.7119296875,3520.95,3207.0,313.95,20.0,False,120,10
1233,N-630,N,474.5,475.768,1.28256396484375,9565.5,8950.0,615.5,4.0,False,120,10
1234,N-630,N,475.768,546.398,70.768765625,1286.8333333333333,1174.6666666666667,112.16666666666667,24.0,False,120,10
1235,N-630,N,546.398,556.5,9.6092392578125,16316.916666666666,15622.25,694.6666666666666,12.0,False,120,10
1236,N-630,N,556.5,618.46,61.95101171875,796.3333333333334,744.8333333333334,51.5,24.0,False,120,10
1237,N-630,N,625.2,647.4,22.296408203125,2377.0833333333335,2126.5833333333335,250.5,12.0,False,120,06
1238,N-630,N,652.89,689.5,35.86033203125,2959.722222222222,2768.5,191.22222222222223,18.0,False,120,06
1239,N-630,N,698.72,744.31,45.853515625,804.9583333333334,721.9583333333334,83.0,24.0,False,120,06
1240,N-630,N,745.8,768.075,22.14646875,311.125,293.625,17.5,8.0,False,120,21
1241,N-630,N,769.615,788.65,19.4628671875,541.6923076923077,505.46153846153845,36.23076923076923,13.0,False,120,41
1242,N-630,N,790.56,805.73,15.8925009765625,1601.25,1491.1875,110.0625,16.0,False,120,41
1243,N-630,N,808.6,809.25,0.6591557006835937,3101.1111111111113,,,,False,120,41
1244,N-630,N,809.25,810.25,1.5476180419921874,12888.5,12171.75,716.75,4.0,False,120,41
1245,N-630,N,813.2,817.3,3.3173046875,44139.75,43239.0,900.75,8.0,False,120,41
1246,N-630A,N,142.51,142.9,0.39676751708984376,14299.0,13305.5,993.5,4.0,False,120,24
1247,N-630A,N,306.14,308.024,1.84201708984375,227.75,223.75,4.0,4.0,False,120,49
1248,N-630A,N,390.9,393.032,2.370357666015625,3960.25,3755.5,204.75,4.0,False,120,37
1249,N-630A,N,397.976,399.817,1.8524366455078125,135.75,129.0,6.75,4.0,False,120,37
1250,N-630A,N,403.605,414.0,11.2879072265625,11529.0,11252.0,277.0,1.0,False,120,37
1251,N-630A,N,415.0,423.34,8.3500673828125,891.0,873.5,17.5,4.0,False,120,37
1252,N-630A,N,471.35,472.395,1.0122913818359376,2425.625,,,,False,120,10
1253,N-631,N,0.0,56.68,56.65188671875,2173.85,1940.85,233.0,20.0,False,120,49
1254,N-632,N,0.0,13.615,13.59893359375,3575.5714285714284,3393.8571428571427,181.71428571428572,7.0,False,120,33
1255,N-632,N,31.208,65.0,33.9226171875,429.3125,377.4375,51.875,16.0,False,120,33
1256,N-632,N,95.61,124.8,28.785130859375,7756.05,7497.05,259.0,20.0,False,120,33
1257,N-632,N,144.83,149.082,4.20972509765625,3575.5714285714284,,,,False,120,33
1258,N-632A,N,96.75,98.26,1.485755126953125,196.75,,,,True,60,33
1259,N-632A,N,98.26,100.7,2.426084716796875,196.75,,,,False,120,33
1260,N-632A,N,124.812,131.0,6.27388427734375,196.75,,,,False,120,33
1261,N-632A,N,135.05,156.09,21.28287890625,196.75,187.75,9.0,8.0,False,120,33
1262,N-634A,N,688.755,690.56,2.11282080078125,716.5,528.25,188.25,4.0,False,120,15
1263,N-634R,N,382.21,383.94,2.17900390625,2182.5,2048.25,134.25,4.0,False,120,33
1264,N-635,N,7.19,12.04,4.835267578125,5339.0,4739.5,599.5,4.0,False,120,39
1265,N-636,N,0.0,0.37,0.5810477905273438,5675.75,5441.5,234.25,4.0,True,60,39
1266,N-636,N,0.37,0.415,0.06768565368652343,5675.75,,,,False,120,39
1267,N-636,N,26.613,31.943,4.31898193359375,5675.75,,,,False,120,20
1268,N-636,N,31.943,46.363,16.926353515625,5675.75,,,,False,120,48
1269,N-640,N,0.17,88.12,85.9230390625,4477.944444444444,4086.222222222222,391.72222222222223,36.0,False,120,27
1270,N-640,N,88.12,89.5,1.2914813232421876,10810.25,10439.75,370.5,4.0,False,120,27
1271,N-640,N,89.5,92.12,2.631299560546875,9742.375,,,,False,120,27
1272,N-640,N,92.12,92.54,0.3470404968261719,12295.5,11892.75,402.75,4.0,False,120,27
1273,N-640,N,92.54,93.03,0.40482736206054687,15128.0,14659.666666666666,468.3333333333333,3.0,False,120,27
1274,N-640,N,121.92,164.7,43.04141796875,3272.15,2834.1,438.05,20.0,False,120,27
1275,N-640,N,182.915,224.88,40.897203125,5412.416666666667,5020.25,392.1666666666667,12.0,False,120,36
1276,N-640,N,225.07,239.6,14.0067734375,9742.375,8596.125,1146.25,8.0,False,120,36
1277,N-640A,N,233.4,238.7,5.479935546875,10800.75,9772.75,1028.0,4.0,False,120,36
1278,N-641,N,0.0,1.868,1.68463916015625,5740.9375,,,,True,60,33
1279,N-641,N,1.868,2.51,0.6633656005859375,5740.9375,,,,True,60,33
1280,N-642,N,0.0,10.87,10.9335654296875,2229.0,2060.625,168.375,8.0,False,120,27
1281,N-642,N,26.95,55.0,28.142228515625,8363.875,7837.5625,526.3125,16.0,True,60,27
1282,N-643,N,0.0,2.04,2.276635498046875,1479.5,1401.5,78.0,4.0,False,120,33
1283,N-651,N,0.0,27.69,27.674208984375,10287.833333333334,9891.25,396.5833333333333,12.0,False,120,15
1284,N-651,N,27.69,28.46,0.7772020874023438,9950.791666666668,,,,False,120,15
1285,N-651,N,28.46,30.64,2.133196533203125,9613.75,9289.0,324.75,4.0,False,120,15
1286,AP-8,AP,0.0,6.75,6.72743994140625,5740.9375,,,,True,60,20
1287,AP-8,AP,6.75,22.25,15.4481953125,5740.9375,,,,True,60,20
1288,AP-8,AP,22.25,70.95,48.537234375,5740.9375,,,,True,60,20
1289,AP-8,AP,70.95,74.85,3.88696533203125,5740.9375,,,,True,60,20
1290,AP-8,AP,74.85,106.04,31.085755859375,5740.9375,,,,True,60,48
1291,AP-8,AP,115.09,122.5,7.68539111328125,5740.9375,,,,True,60,48
1292,AP-8,AP,122.5,129.5,7.26015380859375,5740.9375,,,,True,60,48
1293,N-624,N,0.0,1.88,2.8060625,5740.9375,,,,True,60,01
1294,N-638,N,0.0,2.35,2.38975341796875,5740.9375,,,,True,60,20
