site_id,name,latitude,longitude,address,municipality,province,postcode,n_connectors,max_power_kw
FQ7IN3FIJEUA9B0U9KCT,"Repsol ES, Auto-Servi Romero",39.56358,-1.212855,"Cr N-3, 262",Utiel,Valencia/València,46300,3,50.0
8RVL41SADQFIZLYFBBR9,"Repsol ES, Coop. Las Marismas",36.928555,-6.084896,"Cl Avenida De Andalucia, S.N.",Lebrija,Sevilla,41740,3,50.0
FUYBDSCXPJVXFVGVDKN7,"Mercadona, Escaño, Madrid",40.30759,-3.727089,"C/ Escaño, 35",Getafe,Madrid,28901,4,22.17
FYOTB4T0MP0SVW1BLZ1E,"Repsol ES, Gasmor E Hijos S.L",38.04123,-1.481901,"Cr C-415, 23",Mula,Murcia,30170,3,50.0
EY3R0NZ4QEVQUJH5D5EZ,"Repsol ES, Aljobar S.L 2",41.638054,-4.746664,"Av De Salamanca, 68 A",Valladolid,Valladolid,47014,3,50.0
ACYMRFRUWSDINI2ADPSH,"Mercadona, Av. Aragón,Teruel",40.33155,-1.105558,"Avda. De Aragón, 31",Teruel,Teruel,44002,2,22.17
8TL3V2YE3JYJOHGE7HRO,"Repsol ES, CRED Ronda De Cordoba",37.89315,-4.809633,"Av. De Turruñuelos, S/N",Córdoba,Córdoba,14011,3,50.0
KWDVBKOGUTZNEV0KKZHW,"Repsol ES, JC Gestion 2015",37.62023,-0.988334,"Cl Prolong. C/ Juan Fernandez, 4",Cartagena,Murcia,30300,3,50.0
7JBH6GAWI7XJNQVCQWSO,"Mercadona, Yoyo Santana, Tenerife",28.48158,-16.39683,"C/ Yoyo Santana, S/N",Tacoronte,Santa Cruz de Tenerife,38350,4,22.17
Y54N8S7D1BND04QUKV4U,"Repsol ES, CRED Almansa",38.87484,-1.100252,"Av. Ayora, 20",Almansa,Albacete,2640,3,50.0
6AIRDLXCFQPTFBIWJXI1,"Repsol ES, CRED La Princesa",40.32434,-3.847271,"Cl Camino De Leganes,55",Alcorcón,Madrid,28922,3,50.0
H0F8I1HC4RHE3FYOBM0S,"Repsol ES, La Carolina",38.27228,-3.610011,"Cr N-4, 269","Carolina, La",Jaén,23200,3,50.0
BU2LPGFES86BHJ39HQRB,"Repsol ES, CRED Llíria",39.635918,-0.590102,"Cl Llano Del Arco, 123",Llíria,Valencia/València,46160,3,50.0
TDXEIRH1C8PEFIKPO6RA,"Repsol ES, O Rei Das Tartas",43.379726,-7.426508,"A-8 Salida 552 Autovia A-8 (Lu-P-0105, P.K. 0,150)",Abadín,Lugo,27738,3,50.0
C8WNAQ4JZ1UYSCTFCKQK,"Repsol ES, Cap Desarrollo De Invers. y Proy.",40.94145,-4.105706,"Cl Los Doradores, 6",Segovia,Segovia,40004,3,50.0
Z3CI7TEIO6JTMIXIRZ4U,"Mercadona, Puerto Santa Maria, Alicante",38.646046,0.04581,"Puerto De Santa María, S/N",Calp,Alicante/Alacant,3710,4,22.17
YBBYN8SE3JVBPWDOETYZ,"Repsol ES, CRED La Manga",37.67355,-0.730917,"C. Polígono Z-1, 5A",Cartagena,Murcia,30380,3,50.0
IRBEAGYYAYMHU1R9PUQD,"Mercadona, Av de la Constitución, Toledo",39.965733,-4.81433,"Avda. De La Constitución, 30",Oropesa,Toledo,45600,4,22.17
G8NFUJ2DFLXKZ1QDYXSA,"Repsol ES, CRED Bañolas",42.124496,2.762567,"Cl Libertad, 161",Banyoles,Girona,17820,3,50.0
OTHBCFCUMILXGWW1ZKQ9,"Repsol ES, Edificaciones Tifan",40.474277,-3.848516,"Cl Cr.Majadahonda-El Plantio, 66",Majadahonda,Madrid,28221,3,50.0
FCCH1BM73QR2OHCW0AGL,"Mercadona, Dolores Ibárruri, Valencia",39.4797,-0.424249,"C/ Dolores Ibárruri, S/N",Mislata,Valencia/València,46920,4,22.17
INWPX50WI06UOQ42U8KD,"Mercadona, Blasco Ibáñez, Valencia",39.413258,-0.398896,"C/ Blasco Ibáñez, 108",Albal,Valencia/València,46470,2,22.17
ZX1TT6FSIJVRVHGKGE3W,"Repsol ES, CRED Igay M.I.",42.741688,-2.913164,"Au Ap-68 P.K. 63,50 I",Erriberagoitia/Ribera Alta,Araba/Álava,1213,2,180.0
WTPCXI7JZ6QI4T1QZKW1,"Mercadona, Avda. Sevilla, Sevilla",37.51734,-5.985908,"Avda. De Sevilla, 12",Alcalá del Río,Sevilla,41200,4,22.17
7MMEMYIL0P9GAPTXJDUO,"Mercadona, Caja de Ahorros, Alicante",38.369278,-0.442353,"C/ Caja De Ahorros, S/N",Alicante/Alacant,Alicante/Alacant,3016,6,22.17
OYMAUD8Y3C2UOYYXE3FO,"Mercadona, Passeig Espanya, Barcelona",41.57851,1.603554,"Passeig Espanya, S/N",Santa Margarida de Montbui,Barcelona,8710,6,22.17
RGTSLHZH1ECCGHIZFWX5,"Mercadona, Escritor Josep Mascarell, Valencia",38.88811,-0.20852,"C/ Escritor Josep Mascarell I Gosp, S/N",Vilallonga/Villalonga,Valencia/València,46720,2,22.17
WDZAVPG52OJ4QKR7U3EG,"Mercadona, Avda. Antonio Almela, Valencia",39.198395,-0.503851,"Avda. Antonio Almela, 5","Alcúdia, l'",Valencia/València,46250,2,22.17
8EGBWGQN60BEWUIFWCWD,"Repsol ES, Estación De Servicio El Bruch S.A",41.19533,1.202777,"Cl Avenida La Pau, S.N.","Morell, El",Tarragona,43760,3,50.0
XZ7RKDSQZ3YAOW97BVA0,"Repsol ES, Can Carreres",41.476982,1.921486,"Cl Pau Claris, 13",Martorell,Barcelona,8760,3,50.0
TLWXRLKLKNWG8JMM7XYW,"Repsol ES, Servicios Alcudia S.A",39.716633,2.915533,"Av. Jaume I, 143, D",Inca,"Balears, Illes",7300,3,50.0
9WBVDK6IQSUBQRBE31EX,"Mercadona, Tamarindo, Cáceres",39.890347,-5.527859,"C/ Tamarindo, 6",Navalmoral de la Mata,Cáceres,10300,8,22.17
WERQ0TTKL0ZQOTX1BDDV,"Mercadona, Villayerno, Burgos",42.368496,-3.656039,"C/ Villayerno, 1",Burgos,Burgos,9007,6,22.17
X4HPBV1X6NXDPZI9KIWQ,"Repsol ES, Mavel S.L.",40.308704,-3.777462,"C. Del Arroyo Del Soto, 2",Leganés,Madrid,28914,3,50.0
JENRVS8FIYYAQ57U5EMC,"Repsol ES, CRED Palol De Revardit",42.048206,2.819475,Cr C-66 P.K. 36,Palol de Revardit,Girona,17843,3,50.0
2PKNSH8QZFUVJQKKCYVM,"Repsol ES, Bresoil S.L",38.47412,-0.804631,"Cr C-3213, 15,7",Elda,Alicante/Alacant,3600,3,50.0
T36J7GLRCOTA5MD2ATM2,"Repsol ES, Gesefel Rubí",41.48134,2.031021,"Cr C-1413 ,P.K. 9,8",Rubí,Barcelona,8191,3,50.0
GUVPTCTIGRQTPV68EGOF,"Repsol, Maier, Gernika",43.303413,-2.673983,Polígono Industrial Arabieta S/N,Ajangiz,Bizkaia,48320,4,7.36
6AXQVGHISKQ5TB746TWG,"Repsol ES, CRED Villalba Estación",40.62599,-4.004366,"C/ Rafael Alberti, 22 (Antigua C/ Real)",Collado Villalba,Madrid,28400,3,50.0
NQDFSZXUTYD1SEQTJXXF,"Repsol ES, Valle De Úrbel",42.366688,-3.843328,"A-231, Pk 152",Pedrosa de Río Úrbel,Burgos,9131,5,150.0
BDYF02ELPZCPB0OHP2U7,"Repsol ES, Lence Torres",42.98814,-7.535613,"Cr N-6, 498",Lugo,Lugo,27160,3,50.0
O23WXSFSLNW5TAM3FUYS,"Mercadona, Claverol, Barcelona",41.385788,2.010151,"C/ Claverol 24, - Ctra. De Torrelles, 14 - 20",Sant Vicenç dels Horts,Barcelona,8620,4,22.17
9W8SPYLW8VLTTHACVLQM,"Repsol ES, Es Jamac Gestion Avila",40.657917,-4.69179,"Cl Avenida Madrid, 4 D",Ávila,Ávila,5001,3,50.0
CMWX3KTI00YFKPRZWFJT,"Repsol ES, Herbaxal S.L.",39.423454,-0.388099,"Cl Avenida Albufera, 11",Alfafar,Valencia/València,46910,3,50.0
GYVZ7OO6BUGUQJZBEFUY,"Mercadona, Carrer dels Ferrers, Valencia",39.353767,-0.611259,"Carrer Dels Ferrers, 2,",Montserrat,Valencia/València,46192,6,22.17
CFL37B54ZPHLIW9UHAAD,"Mercadona, Jauregi Bailara, Gipuzkoa",43.278305,-1.987254,"Jauregi Bailara, S/N",Hernani,Gipuzkoa,20120,4,22.17
JUHM2NH02XQXG87D7UNJ,"Mercadona, Las rosas, Madrid",40.42664,-3.608053,"C/ Butron, 31",Madrid,Madrid,28022,4,22.17
U4SYLCPEYXN4UNFWMTSL,"Repsol ES, Hersan S.L",36.594658,-4.528167,"Cl Av.Garcia Lorca-Arroyo Miel,17",Benalmádena,Málaga,29630,3,50.0
7VRUYXIFU16AP9FQT0ZR,"Mercadona, Mayor, Murcia",37.992752,-1.105244,"C/ Mayor, 57 - C/ Pol. Camposol",Murcia,Murcia,30006,4,22.17
IZINF9SWKQFAKEPEWAZP,"Repsol ES, Carburantes De Ponferrada S.L",42.64649,-6.876847,"Cr N-6 414,5",Trabadelo,León,24523,3,50.0
GB5PDSDRRDEIMJDS4HVC,"Mercadona, Chiva, Valencia",39.464546,-0.389609,"C/ Chiva, 14, Av. De Pérez Galdós, 41",València,Valencia/València,46018,2,22.17
WNYPAETZI4ZTFLHF6HDF,"Repsol ES, Rdguez Romero L.",37.95726,-2.434524,"Cr C-330, 76,4",Puebla de Don Fadrique,Granada,18820,3,50.0
FJN2NSYCQFHIMXTVJIBB,"Mercadona, Santísimo De La Fe, Valencia",39.50191,-0.44704,"C/ Santísimo Cristo De La Fé, 51, Carretera De Manises, 14",Paterna,Valencia/València,46980,4,22.17
LXA22W2H4IUGDWASKV17,"Repsol ES, CRED Dr. Esquerdo",40.409813,-3.669222,"Av Doctor Esquerdo, 153",Madrid,Madrid,28007,2,150.0
Z1XZ6A9EPC7KKMJSQRBF,"Mercadona, San Manuel, Málaga",36.499664,-4.791872,"C/ San Manuel, S/N (Urbanización Las Chapas)",Marbella,Málaga,29604,4,22.17
EEFPYC4AFTXOGJ2EMJQM,"Repsol ES, S. Isidro-Parador",36.798725,-2.601368,"Cr A-391, 3,8",Roquetas de Mar,Almería,4720,3,50.0
ERVWPIJRCWXTIYXNVXM3,"Repsol ES, Bargues, S.L",41.63844,0.874253,"Cr A-2, 484,5",Fondarella,Lleida,25244,3,50.0
07CQHJZ1FM7JBW3KQQMS,"Repsol ES, CRED Roquetas",36.81941,-2.59748,"Cr E-15 ,P.K. 429 (N-340 Salida)",Roquetas de Mar,Almería,4720,3,50.0
BJPOFZVKRWU3LJTOKAX7,"Mercadona, Ctra. de Galapagar, Madrid",40.563805,-4.013521,"Ctra. De Galapagar, 32",Colmenarejo,Madrid,28270,4,22.17
UYGIGK96L9Q7MIWZ6ZUR,"Mercadona, Av. Pza. de Toros, Madrid",40.499638,-4.070015,"Av. Pza. De Toros, 2",Valdemorillo,Madrid,28210,4,22.17
UQDRBBLAQM2UFMY8H5H2,"Mercadona,  Alicante",38.274216,-0.667331,"Avinguda D'alacant, 113,",Elche/Elx,Alicante/Alacant,3202,6,22.17
UQKDPZZ7RD4DTZGC7UKP,"Mercadona, Lerun, Gipuzkoa",43.222256,-2.406634,"Lerun Kalea, 1",Elgoibar,Gipuzkoa,20870,6,22.17
G0QD78MJUZ4QBLS5DXSK,"Mercadona, Del Parc, Barcelona",41.359264,2.076985,"Av. Del Parc, 46",Cornellà de Llobregat,Barcelona,8940,4,22.17
YSQ3AXBI87IKM7PB8QSP,"Repsol ES, Majaralgaba S.L.",37.460323,-6.027182,"Cr A-3131 P.K.1,9","Algaba, La",Sevilla,41980,3,50.0
HBX9SZXLK8Y1U5LVC6XO,"Mercadona, Sancho Panza, Madrid",40.317394,-3.706843,"Av. Sancho Panza, S/N",Getafe,Madrid,28906,6,22.17
JRVVT7BMFTM2TFRZZSO9,"Repsol ES, Oskar Racing Taldea S.L.",43.204536,-3.047535,"Cr Bi-636, 15,5",Güeñes,Bizkaia,48830,3,50.0
5F0CDS8DQTEHWLPXFJJE,"Repsol, Refinería Cartagena, P. Villa Contratistas",37.577496,-0.913479,"Valle De Escombreras S/N,",Cartagena,Murcia,30350,6,7.36
L3MDTW7BMKD0ORKYGVIK,"Mercadona, Mar Mediterraneo, Madrid",40.420963,-3.573044,"C/ Mar Mediterraneo, 4",Coslada,Madrid,28821,6,22.17
X6GDWU8CVXV5PODZ1J5I,"Mercadona, Trigo, Madrid",40.32665,-3.778437,"C/ Trigo, 2 - 4",Leganés,Madrid,28914,6,22.17
G3W4W38LMQPQQLRDTJTA,"Repsol ES, CRED Talavera De La Reina",39.963757,-4.800619,"Cr N-5A, 113,6",Oropesa,Toledo,45600,3,50.0
GN69FOC1IX6YIOPGKVQQ,"Refinería Cartagena, Parking Oficinas Generales",37.573177,-0.922659,Valle De Escombreras S/N,Cartagena,Murcia,30350,2,7.36
26RF7VQOO0SYZDXXDWXH,"Mercadona, Gloria Fuertes, Madrid",40.555683,-3.653806,"C/ Gloria Fuertes - C/ Bulevar Sierra De Albarracín, S/N",San Sebastián de los Reyes,Madrid,28701,4,22.17
7EKADHUHYUOFML4KMFGD,"Coruña, Parking Exterior Nostian",43.349277,-8.450611,"Lugar Bens, 1","Coruña, A","Coruña, A",15008,3,7.36
ISBCCM2XM2OLYMDFWD9F,"Repsol, Refinería Cartagena, Parking Formación",37.575275,-0.923421,Valle De Escombreras S/N,Cartagena,Murcia,30350,2,7.36
BWMDSZDURFSGIO2TAZQZ,"Repsol ES, CRED Villa Olímpica",41.3931,2.204243,"Av Del Litoral, 49",Barcelona,Barcelona,8005,3,50.0
4CNUI8NJEDTUK1OZAYYH,"Coruña, Parking Contratistas Nostian",43.350945,-8.452139,"Lugar Nostian, 4","Coruña, A","Coruña, A",15008,2,7.36
S88BSJTVA5XUK6RRZZI7,"Repsol ES, CRED Empalme",41.785793,0.830194,"Cr C-148  (A), 0,8","Sentiu de Sió, La",Lleida,25617,3,50.0
7ETYDJKLBNPFGMWXYN9M,"Repsol ES, CRED Ciudad Real",38.977356,-3.9362,"Pg P.I. Larache,Parc.93, S.N",Ciudad Real,Ciudad Real,13005,3,50.0
GNVX34FKLZ7YZMV3ZW7E,"Repsol ES, E.S. Utges, S.L.",41.614822,0.652746,"Carretera Ll-11, P.K. 9,00 Iz",Lleida,Lleida,25191,4,180.0
13EURE10PRFWPBQWSGFO,"Repsol ES, Teresa Callejon,S.L.",37.69999,-5.272639,"Cl Avenida Paz, S.N.",Palma del Río,Córdoba,14700,3,50.0
2RHZ85AI0CWCFSW3APOI,"Repsol ES, Gureak Zerbitzuguneak",43.152893,-2.068776,"Cr N-1, 437,2",Ibarra,Gipuzkoa,20400,3,50.0
9DHJI2VNSJU7LLATPVKI,"Repsol ES, Puertollano S.A",38.67897,-4.10922,Cl Asdrubal S.N,Puertollano,Ciudad Real,13500,3,50.0
JCNDAISF9RNXIMNI7SEZ,"Mercadona Polinya, Barcelona",41.55288,2.158236,"Ctra. De Sentmenat A Polinya, S/N",Polinyà,Barcelona,8213,4,7.4
C5X5IQHYZS2S52IDX5I2,"Repsol ES, CRED S.Asensio M.I.",42.513184,-2.752763,"Au Ap-68, 100",San Asensio,"Rioja, La",26340,2,120.0
F1TILJ2IEFS6HGH789K2,"Repsol ES, Fco Javier Poyatos Molina",41.114117,1.222814,"Pol. Ind. Francolí, Parc-1",Tarragona,Tarragona,43006,3,50.0
87SL0ISEU560NGKAZ8QC,Repsol Es. Carburantes Yagüe S.L,41.62732,-5.173078,"Cr N-6, 202,2",Mota del Marqués,Valladolid,47120,3,50.0
9D9AEP2KXY6III4BDUWF,"Repsol ES, CRED La Hispanidad",41.627514,-4.760207,"Avda. Salamanca, 80",Valladolid,Valladolid,47197,3,50.0
N6ID1QZ0YVBH2YXXC3TP,"Mercadona, Crta. C-811, Las Palmas",28.08647,-15.431584,"Ctra. C-811, 140","Palmas de Gran Canaria, Las","Palmas, Las",35015,6,22.17
SMMMZZ7NBLYG0ZLIRB5J,"Mercadona, Virgen de las montañas, Cadiz",36.853848,-5.633296,"C/ Virgen De Las Montañas, S/N - C/ Cno. De Grazalema",Villamartín,Cádiz,11650,4,22.17
5VAM98VIC2ICG1YSDCHS,"Repsol ES, Hamigo",41.661156,-4.717535,"Cl Avenida Palencia, 33",Valladolid,Valladolid,47010,3,50.0
1BZ4VBZ0TJF0BVBDLDWD,"Mercadona, Sanidad pública, Sevilla",37.48097,-5.959532,"C/ Sanidad Publica, S/N","Rinconada, La",Sevilla,41300,6,22.17
NZTQW4XBDZ7WIWA2AWHA,"Repsol ES, CRED Mercajerez",36.659622,-6.130227,"Av. Alcalde Cantos Ropero, 33",Jerez de la Frontera,Cádiz,11408,3,50.0
V7QAY7YJ843J0M9JTULZ,"Repsol, DC - Riolobos",39.91893,-6.302093,C/ Nueva,Riolobos,Cáceres,10693,2,22.17
G9FUMIIJP8KEYC7TEVBZ,"Repsol, DC - Gargüera de la Vera",40.05944,-5.927896,Avd. Victimas Del Terrorismo,Barrado,Cáceres,10696,2,22.17
GMTEHIXSL4UONC7WULFO,"Mercadona, San Juan de la Ribera, Valencia",39.42544,-0.422286,"C/ San Juan De La Ribera, 24",Paiporta,Valencia/València,46200,4,22.17
FL1PUNNH0FM6MSNNZDJ4,"Repsol, DC - Valdeobispo",40.08258,-6.250012,Avd. Extremadura,Valdeobispo,Cáceres,10672,2,22.17
MN8N7DKZUU5NMGYNESZP,"Mercadona, Kabiezes",43.323204,-3.033483,"Av. Antonio Alzaga, 7 - 13",Santurtzi,Bizkaia,48980,2,22.17
7EG3PY3P927NN61TRKYX,"Repsol, DC - Cabezabellosa",40.138565,-6.001245,C/ Fuente Nº 50,Cabezabellosa,Cáceres,10729,2,22.17
SPNJMBUEFIRKRWIYXTFU,"Repsol ES, CARABANCHEL AUTO S.L",40.382946,-3.696042,"Cl Antonio Lopez, 244",Madrid,Madrid,28026,3,50.0
HYNEZTFU4X2END0CVX3H,"Mercadona, Los Naranjos, Málaga",36.507614,-4.950527,Urb Los Naranjos - Parque Comercial,Marbella,Málaga,29660,6,22.17
SXUYEVXXZC2JJR8HJKXP,"Repsol, DC - Pradochano",40.00641,-6.21589,C. Pradochano-Alondra,Aldehuela de Jerte,Cáceres,10671,2,22.17
G42UIZB1GZBIUVH8TZTS,"Repsol ES, CRED Eskoriatza",43.01694,-2.535529,"Ap-1 P.K. 121,500 Mi",Eskoriatza,Gipuzkoa,20540,3,50.0
MXB7LVSFKP4HM4ZWRQNE,"Mercadona, Jumilla, Murcia",38.4727,-1.314734,"Av. De Murcia, 49",Alcantarilla,Murcia,30520,4,22.17
GXXUFRYBSPTR5TLDDLQK,"Repsol, DC - Mirabel",39.86802,-6.227921,Mirabel,Mirabel,Cáceres,10540,3,50.0
PUMPXWCHYM0ERKNGN4WE,"Repsol ES, Hidroc.Cacabelos,S.L",42.594803,-6.719962,"Cr N-6, 401",Cacabelos,León,24540,3,50.0
5CP9RQBRMRPRQOAALTVK,"Repsol, DC - Tornavacas",40.25634,-5.685693,Valle Del Jerte S/N,Tornavacas,Cáceres,10611,3,50.0
UD0KONWFHVXHSMERXJDK,"Repsol ES, La Piscina Peñarroya",38.30061,-5.275259,"Cr N-432, 192,2",Espiel,Córdoba,14200,3,50.0
L1INJ4M4EM9B9IVVSHXC,"Repsol, DC - Cañaveral",39.792778,-6.388707,San Cristóbal Nº4,Cañaveral,Cáceres,10820,2,22.17
TFBHMMDNTFPFGR3HU75C,"Repsol ES, Ampemar 2014 S.L",37.621983,-0.99869,"Cr N-301, 441,2",Cartagena,Murcia,30310,3,50.0
VO0ADJCZEMLNEATYABMJ,"Repsol, DC - Jarandilla de la Vera",40.129295,-5.6608,"Av. Joaquín Ruiz Jiménez, 1",Jarandilla de la Vera,Cáceres,10450,3,50.0
LL6UKHTAOAVKT6SZVT8V,"Repsol ES, Gestión De Estaciones De Servici",38.881786,-6.963889,"Cl Avenida Circunvalacion, S.N.",Badajoz,Badajoz,6007,3,50.0
6G1RZBYXGXYW7PNQAAWL,"Repsol, DC - Ahigal",40.189068,-6.191219,"Ctra. De Santibáñez, 11-1",Ahigal,Cáceres,10650,2,22.17
HMEFKGVKUI5XVCVO2PAT,"Repsol, DC - Serrejón",39.818695,-5.801292,"C/ Calvario, S/N",Serrejón,Cáceres,10528,3,50.0
UV1T5SIYZKNQQO4VOYJF,"Mercadona, Av. Cantabria, Cantabria",43.006126,-4.128251,"Av. Cantabria, 78",Campoo de Enmedio,Cantabria,39200,6,22.17
OYXYSP2USGKYF2NG6CCQ,"Repsol, DC - Malpartida de Plasencia",39.978325,-6.04585,Plaza San Gregorio,Malpartida de Plasencia,Cáceres,10680,3,50.0
CPKEQTWJKF8QCZLUUPQL,"Repsol, DC - Deleitosa",39.640972,-5.646345,"Bº Egido, S/N",Deleitosa,Cáceres,10370,3,50.0
HDNLKHDRTVO2OQLHCVQU,"Repsol, DC - Aldeacentenera",39.523815,-5.633856,"C/ Primero De Mayo, S/N",Aldeacentenera,Cáceres,10251,3,50.0
XNOJKOKI14MI8BU6PWHM,"Repsol, DC - Navalvillar de Ibor",39.586174,-5.414552,"C/ Del Palomar, S/N",Navalmoral de la Mata,Cáceres,10341,3,50.0
3LNKJ68ZM4JHWKNULYQV,"Repsol, DC - Hoyos",40.17126,-6.718045,"Avda. Extremadura, S/N",Hoyos,Cáceres,10850,2,22.17
FISIKE0QPUV6VYW6WQQY,"Repsol ES, SALAS GESTIÓN DE CARBURANTES SAN",40.380363,-3.59776,"M-203, 0.28, I",Madrid,Madrid,28031,3,50.0
MFXV73HMUDLTTE39GHEC,"Repsol ES, GVP ARROYOMOLINO",40.302162,-3.922616,"Cr A-5, 23.5",Arroyomolinos,Madrid,28939,3,50.0
DH3M2Z5GMQMMMOU8T7SR,"Mercadona, Carrequemada, Burgos",41.671883,-3.682322,"C/ Carrequemada, 3",Aranda de Duero,Burgos,9400,2,22.17
GNCBR8XX3OYEJOKLXOIO,"Repsol ES, Bazarra S.L.",42.966038,-9.193553,"Lugar De Bazarra, 64",Cee,"Coruña, A",15270,3,50.0
UGKOJ4NCN8RVCQVNSUCO,"Repsol ES, CRED Calella",41.612648,2.652129,"Cr N-2, 667",Calella,Barcelona,8370,3,50.0
DMLQOCUBWNW43SNXYMM1,"Repsol ES, Petronalca S.L.",43.219044,-2.408673,"Cr N-634, 56,7",Elgoibar,Gipuzkoa,20870,3,50.0
ERXA9ZJL4PLTZWVAVHWJ,"Mercadona, Labrador, Las Palmas",27.98148,-15.385798,"C/ Labrador, S/N",Telde,"Palmas, Las",35214,6,22.17
CGJ6GUQEWNSCELYU0QXS,CARREFOUR SAN FERNANDO DE HENARES,40.44953,-3.527738,"CTRA NACIONAL II, PK 16",San Fernando de Henares,Madrid,28830,3,50.0
Q5PFHUSAKY58NCL15R4E,Muebles La Factoria - Asturias,43.383102,-5.748537,"N-634 Granda, 51A, 33188, Asturias, Spain",Oviedo,Asturias,33199,4,100.0
INIXR4JLNQ1JTCDTWRKV,Ibis Budget - Valencia Alcasser,39.36511,-0.430242,"Carrer Dels Fusters, 51, 46290 Alcàsser, Val",Silla,Valencia/València,46460,5,80.0
RLWD3ELHW6SDAVSHPM21,Alcampo - Vilagarcía de Arousa,42.594414,-8.755006,"Rúa Xílgaro, 5, 36619 Vilagarcía De Arousa",Vilagarcía de Arousa,Pontevedra,36613,6,90.0
WDH9RS1C1GWUDZFKCADS,Supermercado Saladar - Xàbia,38.760918,0.199232,"Partida Camino Cap Martí, 83, 03739 Xàbia,",Jávea/Xàbia,Alicante/Alacant,3738,3,50.0
NHXXQFIZHBNSCEFXMUQA,Centro Comercial Ruta de la Plata - Cáceres,39.468914,-6.390872,"C. Londres, 35, Oeste, 10005 Cáceres, Spain",Cáceres,Cáceres,10005,18,150.0
M2FDJGN6TGIDIR3EPZJY,Ibis Barcelona - Aeropuerto Viladecans,41.321274,2.029129,"Carrer Dandorra, 70, 08840 Viladecans, Barce",Montcada i Reixac,Barcelona,8840,6,50.0
H2WBDVLC32TBF1WJMNY6,Twelve Pádel Zenter - Vigo,42.212193,-8.710245,"Estrada Fragosiño, 20A, Sárdoma, 36214 Vigo",Vigo,Pontevedra,36214,3,50.0
O8DRHJI2DZDX4RLXXUDY,Galp - El Astillero,43.404575,-3.835361,"C. Prosperidad, 55, 39611 Astillero, Cantabri","Astillero, El",Cantabria,39610,2,120.0
76BZZQBZGN7Z4FSYENNE,Parque Comercial Arroyomolinos - Av. de Francia,40.281834,-3.922469,"Av. De Francia, 114, 28939 Arroyomolinos, Mad",Arroyomolinos,Madrid,28939,4,100.0
MQXTJEHHEETOHTFIXDQF,Centro Comercial Parque Santiago 5,28.055458,-16.73208,"Av. Las Américas, 38660 Arona, Santa Cruz De",Arona,Santa Cruz de Tenerife,38650,7,100.0
NVPEIQGJCOHNVWDZKEQ8,Cash Borosa - Roquetas de Mar,36.77097,-2.613533,"Ctra. De Alicun, 31, 04740 Roquetas De Mar, A",Láujar de Andarax,Almería,4740,4,80.0
4FMZLHQY3Y5WEQGQTCSZ,Parque Comercial Jaca,42.577766,-0.529058,"Ctra. Ipas, 2A, 22700 Jaca, Huesca, Spain",Jaca,Huesca,22700,4,100.0
CISFYXOLBLUWVFEWDRG5,Centro Comercial L'Aljub - Elche,38.264095,-0.721607,"Carrer Jacarilla, 7, 03205 Elx, Alicante, Spa",Elche/Elx,Alicante/Alacant,3205,46,120.0
MB4GMZPX4V9VWQONHHXS,Alcobendas - Calle Calabozos,40.53064,-3.65194,"Calabozos,1",Alcobendas,Madrid,28108,3,100.0
QY06175Q7MPJ5PVKIP63,Alcobendas - P.º de la Chopera,40.545616,-3.659228,"De La Chopera,198",Alcobendas,Madrid,28100,3,100.0
2UYRD9IZYTD6NNABSHTO,Alcobendas - Avda. Doctor Severo Ochoa,40.542156,-3.652058,"Del Dr. Severo Ochoa,30",Alcobendas,Madrid,28100,3,100.0
PVX3EINERZIG1BK7DMRZ,Iberdoex - Salvaleón,38.52,-6.784284,"Ba-124,S/N",Salvaleón,Badajoz,6174,2,60.0
MPFI9HHDSWEVLQK0EUQ6,Estación bp Arenys de Mar,41.575314,2.542288,"Ral Del Camp De Sa Mar,6",Arenys de Mar,Barcelona,8350,3,150.0
NSASYWZBVX2NTOXGFYDP,Inturasa Pérez Rumbao-Ourense,42.287685,-7.860525,"Madrid Km,231",San Cibrao das Viñas,Ourense,32915,4,300.0
CV4C6PZS3LZUI9OATFOB,Alcobendas - Plaza de la Moraleja,40.515896,-3.651399,"De La Moraleja,9",Alcobendas,Madrid,28109,3,100.0
TPINGQNXCHLWDR2OTKGJ,Estación bonÁrea - Caspe,41.233006,-0.05824,"35, Parcela ,1124",Caspe,Zaragoza,50700,2,100.0
2YLUPQVP4YSPKS3J4NO0,"Alcobendas - C. de la Constitución, 106",40.547207,-3.645207,"C. De La Constitución,106",Alcobendas,Madrid,28100,3,100.0
S41HHXNVTOZ5LZTAIKSU,Estación bp Mazarrón Park,37.57301,-1.26922,"Dr. Meca,S/N",Mazarrón,Murcia,30860,2,100.0
ZGJ0TZ4NEXFRDQZOIDVQ,Hotel Las Talliscas,40.02414,-6.595197,"Ex-108, Km 96,N/A",Casas de Don Gómez,Cáceres,10818,2,120.0
FFCF5RCKJQKM7SPCH4CW,Estación bonÁrea - Tora,41.807613,1.403006,"De Calaf,S/N",Torà,Lleida,25750,2,100.0
DZHNYET6OBCXTJXGMGF8,Estación bonÁrea - Ponts,41.906887,1.193059,"Ponent,S/N",Ponts,Lleida,25740,2,150.0
XP2XXYHN0WLAZ0BLSCZD,Estación bp Rally Moll,42.25562,3.182341,"Del Far,S/N",Roses,Girona,17480,2,100.0
