segment_id,route_segment,corridor,is_tent,daily_bev_traffic_2027,seasonal_multiplier,n_chargers_det,n_chargers_abm,n_chargers_stoch,delta_seasonal,delta_mc_noise,simulated_charging_rate,capacity_kw_abm
1097,N-341,Standard,True,147.3,1.0,4,4,4,0,0,0.1225,600
1098,N-342,Standard,False,18.9,1.0,2,2,2,0,0,0.119,300
1099,N-343,Standard,False,196.8,1.0,2,2,2,0,0,0.1265,300
1100,N-344,Standard,False,145.9,1.0,2,2,2,0,0,0.1255,300
1101,N-344,Standard,False,64.2,1.0,2,2,2,0,0,0.12,300
1102,N-344,Standard,False,145.9,1.0,2,2,2,0,0,0.1305,300
1103,N-344,Standard,False,355.8,1.0,2,2,2,0,0,0.1265,300
1104,N-345,Standard,False,81.7,1.0,2,2,2,0,0,0.127,300
1105,N-346,Standard,True,94.8,1.0,4,4,4,0,0,0.1225,600
1106,N-403A,Standard,False,60.0,1.0,2,2,2,0,0,0.1285,300
1107,N-420,Standard,False,87.2,1.0,2,2,2,0,0,0.1255,300
1108,N-420,Standard,False,114.1,1.0,2,2,2,0,0,0.131,300
1109,N-420,Standard,False,57.0,1.0,2,2,2,0,0,0.123,300
1110,N-420,Standard,False,47.0,1.0,2,2,2,0,0,0.1255,300
1111,N-420,Standard,False,75.6,1.0,2,2,2,0,0,0.1145,300
1112,N-420,Standard,False,181.5,1.0,2,2,2,0,0,0.1215,300
1113,N-420,Standard,False,81.4,1.0,2,2,2,0,0,0.1255,300
1114,N-420,Standard,False,81.4,1.0,2,2,2,0,0,0.127,300
1115,N-420A,Standard,False,82.5,1.0,2,2,2,0,0,0.1245,300
1116,N-420A,Standard,False,9.2,1.0,2,2,2,0,0,0.1255,300
1117,N-420A,Standard,False,249.6,1.0,2,2,2,0,0,0.1205,300
1118,N-420A,Standard,False,0.6,1.0,2,2,2,0,0,0.1305,300
1119,N-420A,Standard,False,0.3,1.0,2,2,2,0,0,0.13,300
1120,N-420A,Standard,False,2.8,1.0,2,2,2,0,0,0.138,300
1121,N-420A,Standard,False,69.1,1.0,2,2,2,0,0,0.117,300
1122,N-420A,Standard,False,2.5,1.0,2,2,2,0,0,0.1285,300
1123,N-420A,Standard,False,2.6,1.0,2,2,2,0,0,0.1165,300
1124,N-420A,Standard,False,16.1,1.0,2,2,2,0,0,0.125,300
1125,N-420A,Standard,False,9.2,1.0,2,2,2,0,0,0.1225,300
1126,N-420A,Standard,False,150.9,1.0,2,2,2,0,0,0.129,300
1127,N-420A,Standard,False,0.7,1.0,2,2,2,0,0,0.13,300
1128,N-420A,Standard,False,53.8,1.0,2,2,2,0,0,0.1315,300
1129,N-420B,Standard,False,196.8,1.0,2,2,2,0,0,0.124,300
1130,N-430,Standard,False,95.5,1.0,2,2,2,0,0,0.1285,300
1131,N-430,Standard,False,226.6,1.0,2,2,2,0,0,0.125,300
1132,N-430,Standard,False,124.0,1.0,2,2,2,0,0,0.1325,300
1133,N-430,Standard,False,399.6,1.0,2,2,2,0,0,0.1275,300
1134,N-430,Standard,False,95.5,1.0,2,2,2,0,0,0.12,300
1135,N-430,Standard,False,95.5,1.0,2,2,2,0,0,0.118,300
1136,N-430,Standard,False,21.5,1.0,2,2,2,0,0,0.119,300
1137,N-430,Standard,False,67.1,1.0,2,2,2,0,0,0.1355,300
1138,N-430,Standard,False,46.7,1.0,2,2,2,0,0,0.1375,300
1139,N-430A,Standard,False,20.7,1.0,2,2,2,0,0,0.1135,300
1140,N-430A,Standard,False,0.8,1.0,2,2,2,0,0,0.1275,300
1141,N-430A,Standard,False,25.8,1.0,2,2,2,0,0,0.1315,300
1142,N-430A,Standard,False,20.7,1.0,2,2,2,0,0,0.1275,300
1143,N-430A,Standard,False,87.0,1.0,2,2,2,0,0,0.1195,300
1144,N-430A,Standard,False,74.0,1.0,2,2,2,0,0,0.124,300
1145,N-430C,Standard,False,583.8,1.0,2,2,2,0,0,0.132,300
1146,N-430C,Standard,False,583.8,1.0,2,2,2,0,0,0.123,300
1147,N-431,Standard,False,128.3,1.0,2,2,2,0,0,0.127,300
1148,N-431,Standard,False,221.7,1.0,2,2,2,0,0,0.127,300
1149,N-431,Standard,False,383.9,1.0,2,2,2,0,0,0.133,300
1150,N-431,Standard,False,245.8,1.0,2,2,2,0,0,0.1345,300
1151,N-432,Standard,False,576.3,1.0,2,2,2,0,0,0.1175,300
1152,N-432,Standard,False,176.6,1.0,2,2,2,0,0,0.133,300
1153,N-432,Standard,False,430.0,1.0,2,2,2,0,0,0.136,300
1154,N-432,Standard,False,188.7,1.0,2,2,2,0,0,0.1365,300
1155,N-432,Standard,False,191.0,1.0,2,2,2,0,0,0.1365,300
1156,N-432,Standard,False,819.6,1.0,2,2,2,0,0,0.1195,300
1157,N-432A,Standard,False,194.0,1.0,2,2,2,0,0,0.1255,300
1158,N-432A,Standard,False,51.6,1.0,2,2,2,0,0,0.13,300
1159,N-432A,Standard,False,52.3,1.0,2,2,2,0,0,0.136,300
1160,N-432A,Standard,False,105.9,1.0,2,2,2,0,0,0.131,300
1161,N-432A,Standard,False,50.6,1.0,2,2,2,0,0,0.1375,300
1162,N-435A,Standard,False,15.3,1.0,2,2,2,0,0,0.12,300
1163,N-435A,Standard,False,28.6,1.0,2,2,2,0,0,0.116,300
1164,N-435A,Standard,False,2.1,1.0,2,2,2,0,0,0.115,300
1165,N-435A,Standard,False,0.9,1.0,2,2,2,0,0,0.1435,300
1166,N-435A,Standard,False,158.4,1.0,2,2,2,0,0,0.1335,300
1167,N-437,Standard,False,424.3,1.0,2,2,2,0,0,0.145,300
1168,N-442,Standard,False,662.6,1.0,2,2,2,0,0,0.122,300
1169,N-442,Standard,False,260.9,1.0,2,2,2,0,0,0.113,300
1170,N-444,Standard,False,153.2,1.0,2,2,2,0,0,0.1285,300
1171,N-445,Standard,False,212.0,1.0,2,2,2,0,0,0.1275,300
1172,N-446,Standard,False,148.1,1.0,2,2,2,0,0,0.1225,300
1173,N-4A,Standard,False,39.2,1.0,2,2,2,0,0,0.1255,300
1174,N-4A,Standard,False,2.3,1.0,2,2,2,0,0,0.123,300
1175,N-4A,Standard,False,99.4,1.0,2,2,2,0,0,0.134,300
1176,N-5,Standard,False,60.1,1.0,2,2,2,0,0,0.1205,300
1177,N-5,Standard,False,17.7,1.0,2,2,2,0,0,0.124,300
1178,N-5,Standard,False,60.1,1.0,2,2,2,0,0,0.116,300
1179,N-5,Standard,False,60.1,1.0,2,2,2,0,0,0.1295,300
1180,N-5,Standard,False,60.1,1.0,2,2,2,0,0,0.1285,300
1181,N-5,Standard,False,135.6,1.0,2,2,2,0,0,0.1375,300
1182,N-525,Standard,False,854.2,1.0,2,2,2,0,0,0.119,300
1183,N-525,Standard,False,166.3,1.0,2,2,2,0,0,0.118,300
1184,N-6,Standard,False,124.3,1.0,2,2,2,0,0,0.1355,300
1185,N-6,Standard,False,614.0,1.0,2,2,2,0,0,0.125,300
1186,N-6,Standard,False,124.3,1.0,2,2,2,0,0,0.11,300
1187,N-6,Standard,False,124.3,1.0,2,2,2,0,0,0.1305,300
1188,N-601,Standard,False,154.3,1.0,2,2,2,0,0,0.122,300
1189,N-601,Standard,False,1174.3,1.0,3,3,3,0,0,0.137,450
1190,N-601,Standard,False,154.3,1.0,2,2,2,0,0,0.1265,300
1191,N-601,Standard,False,17.8,1.0,2,2,2,0,0,0.137,300
1192,N-601,Standard,False,116.5,1.0,2,2,2,0,0,0.1295,300
1193,N-601,Standard,False,691.6,1.0,2,2,2,0,0,0.1275,300
1194,N-603,Standard,False,181.9,1.0,2,2,2,0,0,0.146,300
1195,N-610,Standard,False,85.6,1.0,2,2,2,0,0,0.128,300
1196,N-610,Standard,False,64.5,1.0,2,2,2,0,0,0.1355,300
1197,N-610A,Standard,False,60.1,1.0,2,2,2,0,0,0.1215,300
1198,N-611,Standard,False,30.7,1.0,2,2,2,0,0,0.12,300
1199,N-611,Standard,False,22.4,1.0,2,2,2,0,0,0.133,300
1200,N-611,Standard,False,35.3,1.0,2,2,2,0,0,0.122,300
1201,N-611,Standard,False,111.8,1.0,2,2,2,0,0,0.142,300
1202,N-611,Standard,False,290.6,1.0,2,2,2,0,0,0.122,300
1203,N-611A,Standard,False,18.2,1.0,2,2,2,0,0,0.1255,300
1204,N-611A,Standard,False,5.3,1.0,2,2,2,0,0,0.1405,300
1205,N-611A,Standard,False,0.9,1.0,2,2,2,0,0,0.127,300
1206,N-620,Standard,False,21.7,1.0,2,2,2,0,0,0.133,300
1207,N-620,Standard,False,156.9,1.0,2,2,2,0,0,0.1225,300
1208,N-620,Standard,False,48.2,1.0,2,2,2,0,0,0.1355,300
1209,N-620,Standard,False,19.9,1.0,2,2,2,0,0,0.1235,300
1210,N-620,Standard,False,12.5,1.0,2,2,2,0,0,0.125,300
1211,N-620,Standard,False,119.6,1.0,2,2,2,0,0,0.133,300
1212,N-620A,Standard,False,55.5,1.0,2,2,2,0,0,0.1245,300
1213,N-620A,Standard,False,72.1,1.0,2,2,2,0,0,0.115,300
1214,N-620A,Standard,False,9.6,1.0,2,2,2,0,0,0.1165,300
1215,N-620A,Standard,False,37.4,1.0,2,2,2,0,0,0.145,300
1216,N-629,Standard,False,245.2,1.0,2,2,2,0,0,0.1245,300
1217,N-629A,Standard,False,30.2,1.0,2,2,2,0,0,0.119,300
1218,N-630,Standard,False,388.5,1.0,2,2,2,0,0,0.1155,300
1219,N-630,Standard,False,141.0,1.0,2,2,2,0,0,0.125,300
1220,N-630,Standard,False,143.0,1.0,2,2,2,0,0,0.1245,300
1221,N-630,Standard,False,94.4,1.0,2,2,2,0,0,0.123,300
1222,N-630,Standard,False,113.5,1.0,2,2,2,0,0,0.1185,300
1223,N-630,Standard,False,106.3,1.0,2,2,2,0,0,0.12,300
1224,N-630,Standard,False,21.7,1.0,2,2,2,0,0,0.1185,300
1225,N-630,Standard,False,46.2,1.0,2,2,2,0,0,0.117,300
1226,N-630,Standard,False,250.0,1.0,2,2,2,0,0,0.1265,300
1227,N-630,Standard,False,106.3,1.0,2,2,2,0,0,0.124,300
1228,N-630,Standard,False,106.3,1.0,2,2,2,0,0,0.1355,300
1229,N-630,Standard,False,737.5,1.0,2,2,2,0,0,0.124,300
1230,N-630,Standard,False,111.2,1.0,2,2,2,0,0,0.122,300
1231,N-630,Standard,False,28.4,1.0,2,2,2,0,0,0.131,300
1232,N-630,Standard,False,120.7,1.0,2,2,2,0,0,0.124,300
1233,N-630,Standard,False,328.0,1.0,2,2,2,0,0,0.1275,300
1234,N-630,Standard,False,44.1,1.0,2,2,2,0,0,0.135,300
1235,N-630,Standard,False,559.4,1.0,2,2,2,0,0,0.135,300
1236,N-630,Standard,False,27.3,1.0,2,2,2,0,0,0.1145,300
1237,N-630,Standard,False,81.5,1.0,2,2,2,0,0,0.1235,300
1238,N-630,Standard,False,101.5,1.0,2,2,2,0,0,0.129,300
1239,N-630,Standard,False,27.6,1.0,2,2,2,0,0,0.131,300
1240,N-630,Standard,False,10.7,1.0,2,2,2,0,0,0.1285,300
1241,N-630,Standard,False,18.6,1.0,2,2,2,0,0,0.1275,300
1242,N-630,Standard,False,54.9,1.0,2,2,2,0,0,0.127,300
1243,N-630,Standard,False,106.3,1.0,2,2,2,0,0,0.126,300
1244,N-630,Standard,False,441.9,1.0,2,2,2,0,0,0.122,300
1245,N-630,Standard,False,1513.4,1.0,4,4,4,0,0,0.113,600
1246,N-630A,Standard,False,490.3,1.0,2,2,2,0,0,0.107,300
1247,N-630A,Standard,False,7.8,1.0,2,2,2,0,0,0.134,300
1248,N-630A,Standard,False,135.8,1.0,2,2,2,0,0,0.132,300
1249,N-630A,Standard,False,4.7,1.0,2,2,2,0,0,0.123,300
1250,N-630A,Standard,False,395.3,1.0,2,2,2,0,0,0.144,300
1251,N-630A,Standard,False,30.5,1.0,2,2,2,0,0,0.131,300
1252,N-630A,Standard,False,83.2,1.0,2,2,2,0,0,0.1275,300
1253,N-631,Standard,False,74.5,1.0,2,2,2,0,0,0.114,300
1254,N-632,Standard,False,122.6,1.0,2,2,2,0,0,0.122,300
1255,N-632,Standard,False,14.7,1.0,2,2,2,0,0,0.1265,300
1256,N-632,Standard,False,265.9,1.0,2,2,2,0,0,0.129,300
1257,N-632,Standard,False,122.6,1.0,2,2,2,0,0,0.12,300
1258,N-632A,Standard,True,6.7,1.0,4,4,4,0,0,0.124,600
1259,N-632A,Standard,False,6.7,1.0,2,2,2,0,0,0.1165,300
1260,N-632A,Standard,False,6.7,1.0,2,2,2,0,0,0.1255,300
1261,N-632A,Standard,False,6.7,1.0,2,2,2,0,0,0.145,300
1262,N-634A,Standard,False,24.6,1.0,2,2,2,0,0,0.1205,300
1263,N-634R,Standard,False,74.8,1.0,2,2,2,0,0,0.1175,300
1264,N-635,Standard,False,183.1,1.0,2,2,2,0,0,0.1265,300
1265,N-636,Standard,True,194.6,1.0,4,4,4,0,0,0.131,600
1266,N-636,Standard,False,194.6,1.0,2,2,2,0,0,0.129,300
1267,N-636,Standard,False,194.6,1.0,2,2,2,0,0,0.119,300
1268,N-636,Standard,False,194.6,1.0,2,2,2,0,0,0.1325,300
1269,N-640,Standard,False,153.5,1.0,2,2,2,0,0,0.145,300
1270,N-640,Standard,False,370.6,1.0,2,2,2,0,0,0.1175,300
1271,N-640,Standard,False,334.0,1.0,2,2,2,0,0,0.1195,300
1272,N-640,Standard,False,421.6,1.0,2,2,2,0,0,0.121,300
1273,N-640,Standard,False,518.7,1.0,2,2,2,0,0,0.1365,300
1274,N-640,Standard,False,112.2,1.0,2,2,2,0,0,0.1195,300
1275,N-640,Standard,False,185.6,1.0,2,2,2,0,0,0.1405,300
1276,N-640,Standard,False,334.0,1.0,2,2,2,0,0,0.128,300
1277,N-640A,Standard,False,370.3,1.0,2,2,2,0,0,0.1205,300
1278,N-641,Standard,True,196.8,1.0,4,4,4,0,0,0.1255,600
1279,N-641,Standard,True,196.8,1.0,4,4,4,0,0,0.142,600
1280,N-642,Standard,False,76.4,1.0,2,2,2,0,0,0.1355,300
1281,N-642,Standard,True,286.8,1.0,4,4,4,0,0,0.121,600
1282,N-643,Standard,False,50.7,1.0,2,2,2,0,0,0.127,300
1283,N-651,Standard,False,352.7,1.0,2,2,2,0,0,0.1175,300
1284,N-651,Standard,False,341.2,1.0,2,2,2,0,0,0.132,300
1285,N-651,Standard,False,329.6,1.0,2,2,2,0,0,0.1265,300
1286,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.13,600
1287,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.1235,600
1288,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.12,600
1289,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.132,600
1290,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.1305,600
1291,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.1225,600
1292,AP-8,Standard,True,196.8,1.0,4,4,4,0,0,0.117,600
1293,N-624,Standard,True,196.8,1.0,4,4,4,0,0,0.12,600
1294,N-638,Standard,True,196.8,1.0,4,4,4,0,0,0.12,600
