id,brand,address,postal_code,locality,municipality,province,ccaa_id,latitude,longitude,road_side,sale_type,schedule
5535,GALP,"CARRETERA LE-311 KM. 3,5",24008,VILLAQUILAMBRE,Villaquilambre,LEÓN,8,42.633222,-5.559667,D,P,L-D: 07:00-23:00
14974,BALLENOIL,"CALLE CERRADA-VO  EN  VILLAOBISPO-VO-, 2",24007,VILLAOBISPO DE LAS REGUERAS,Villaquilambre,LEÓN,8,42.618361,-5.552278,D,P,L-D: 24H
6055,REPSOL,"CARRETERA SANTANDER KM. 4,02",24007,VILLAOBISPO DE LAS REGUERAS,Villaquilambre,LEÓN,8,42.622167,-5.549667,D,P,L-D: 07:00-23:00
14710,VALCARCE,"CALLE EL VAGO, 1",24007,VILLAOBISPO DE LAS REGUERAS,Villaquilambre,LEÓN,8,42.602222,-5.550278,N,P,L-D: 24H
5547,REPSOL,CARRETERA N-621 KM. 5,24193,VILLAQUILAMBRE,Villaquilambre,LEÓN,8,42.626417,-5.548,I,P,L-S: 08:00-14:30
5035,BEROIL,CARRETERA LE-311 KM. 7,24193,VILLAQUILAMBRE,Villaquilambre,LEÓN,8,42.673083,-5.542083,I,P,L-D: 24H
4950,ALTO LEON,CARRETERA N-630 KM. 140,24193,NAVATEJERA,Villaquilambre,LEÓN,8,42.636833,-5.589778,I,P,L-D: 06:00-00:00
11891,REPSOL,"POLIGONO LA HUERGA, 17",24193,NAVATEJERA,Villaquilambre,LEÓN,8,42.64475,-5.58625,D,P,L-V: 08:00-13:30 y 15:30-19:00
8068,SHELL,"AVDA.DE LA LIBERTAD, 40",24193,NAVATEJERA,Villaquilambre,LEÓN,8,42.622389,-5.563778,D,P,L-D: 06:00-00:00
5064,REPSOL,CARRETERA NACIONAL 120 KM. 342,24288,ESTEBANEZ DE LA CALZADA,Villarejo de Órbigo,LEÓN,8,42.447667,-5.965917,D,P,L: 06:00-22:00
10922,AGROCANTABRIA LAR,DELICIAS 3,24350,VEGUELLINA DE ORBIGO,Villarejo de Órbigo,LEÓN,8,42.428889,-5.886778,D,P,L-D: 24H
11013,REPSOL,CARRETERA GENERAL ADANERO -GIJON N-601 KM. 316,24226,TOLDANOS,Villaturiel,LEÓN,8,42.547667,-5.462361,D,P,L-D: 07:00-23:00
14224,DISTROL,"CALLE CAÑADA REAL-MR  EN  MARIALBA-MR, 107",24199,CASTRILLO DE LA RIBERA,Villaturiel,LEÓN,8,42.553861,-5.549611,D,P,L-D: 24H
12418,SERVI AGER,"CARRETERA TREMP (DE) KM. 35,5",25691,AGER,Àger,LLEIDA,9,42.002528,0.765972,D,P,L-D: 07:00-19:00
2019,BONAREA,"CENTRO  BONAREA, AVDA. GENERALITAT 10, (P. IND. NAVESMA)",25310,AGRAMUNT,Agramunt,LLEIDA,9,41.782056,1.104639,N,P,L-D: 24H
2434,CEPSA,C-240 km 89,25310,AGRAMUNT,Agramunt,LLEIDA,9,41.782,1.094528,D,P,L-D: 07:00-22:00
2514,PETRONOR,"CARRETERA COMARCAL 230A KM. 6,100",25171,ALBATARREC,Albatàrrec,LLEIDA,9,41.576111,0.610333,I,P,L-V: 07:00-15:00
11433,COOP ALBATARREC,CARRETERA L-700 KM. 1,25171,ALBATARREC,Albatàrrec,LLEIDA,9,41.566083,0.612194,I,P,L-D: 24H
2048,COOPERATIVA SANT ROC,"C/ CAMI DEL RIU, S/N",25135,ALBESA,Albesa,LLEIDA,9,41.749833,0.658056,N,P,L-D: 24H
1647,Q8,"CARRETERA CTRA N-II KM. KM 452,2",25180,ALCARRAS,Alcarràs,LLEIDA,9,41.568722,0.5365,I,P,L-D: 06:00-22:00
8440,SHELL,"CTRA.N-II km 454,9",25180,ALCARRAS,Alcarràs,LLEIDA,9,41.579472,0.559333,N,P,L-D: 24H
8243,PONENT ENERGIA,"CTRA. VALLMANYA km 1,5",25180,ALCARRAS,Alcarràs,LLEIDA,9,41.57575,0.517194,I,P,L-D: 24H
10510,BONAREA,CTRA L-800 km 1.85,25180,ALCARRAS,Alcarràs,LLEIDA,9,41.577667,0.516889,D,P,L-D: 24H
10202,SIN ROTULO,DEMOCRACIA S/NÚM.,25660,ALCOLETGE,Alcoletge,LLEIDA,9,41.652058,0.692455,N,R,L-D: 24H
2239,REPSOL,CARRETERA C-13 KM. 11,25560,ALCOLETGE,Alcoletge,LLEIDA,9,41.694667,0.738083,D,P,L-D: 06:00-22:00
2082,PETRONOR,"CL AVENIDA LERIDA, 75",25120,ALFARRAS,Alfarràs,LLEIDA,9,41.824,0.568806,D,P,L-D: 24H
2328,REPSOL,"CR C-12  P.K. 128,20 (C-12 km 127)",25161,ALFES,Alfés,LLEIDA,9,41.517667,0.619667,I,P,L-D: 07:00-22:00
3041,VALCARCE,AUTOPISTA AP-2 (MRG.DCHO.) KM. 142,25161,ALFES,Alfés,LLEIDA,9,41.541306,0.639222,D,P,L-D: 24H
3040,VALCARCE,AUTOPISTA AP-2 (MRG.IZDO.) KM. 142,25161,ALFES,Alfés,LLEIDA,9,41.543361,0.637222,I,P,L-D: 24H
1629,ES ALGERRI,CARRETERA C-26 KM. 7,25130,ALGERRI,Algerri,LLEIDA,9,41.814361,0.635944,D,P,L-D: 07:00-21:00
2099,REPSOL,CARRETERA N-230 KM. 15,25125,ALGUAIRE,Alguaire,LLEIDA,9,41.733222,0.591306,D,P,L-D: 06:00-22:00
9926,SIN ROTULO,"ACCESO AEROPUERTO LLEIDA ALGUAIRE, S/N",25125,ALGUAIRE,Alguaire,LLEIDA,9,41.732278,0.585472,N,R,L-D: 24H
2453,REPSOL,"CALLE MAJOR, 94",25100,ALMACELLES,Almacelles,LLEIDA,9,41.727667,0.44175,D,P,L-D: 24H
15601,CEREALES TORREMORELL,"CAMINO PONT D'ESPADOS, 0",25126,ALMENAR,Almenar,LLEIDA,9,41.800417,0.573361,D,P,L-V: 08:00-20:00
1570,E.S. SEGRIÀ,CARRETERA N-230 LLEIDA - VIELLA KM. 22,25126,ALMENAR,Almenar,LLEIDA,9,41.793,0.573111,D,P,L-D: 24H
9295,TOTAL,"PTDA. BARRANC S. ANTONI, 1",25110,ALPICAT,Alpicat,LLEIDA,9,41.671278,0.552222,N,P,L-V: 09:00-14:00
12351,REPSOL,CARRETERA A-22 KM. 0,25110,ALPICAT,Alpicat,LLEIDA,9,41.645917,0.566444,I,P,L-D: 06:00-22:00
14927,ESCLATOIL,"CALLE ENRIC GRANADOS S/N, S/N",25110,ALPICAT,Alpicat,LLEIDA,9,41.662833,0.55775,D,P,L-D: 24H
2018,BONAREA,"PTDA. LES ERES, 4",25320,ANGLESOLA,Anglesola,LLEIDA,9,41.656861,1.079,N,P,L-D: 24H
9313,ARBEQUINA,"CALLE SANTIAGO RUSSINYOL, S/N",25140,ARBECA,Arbeca,LLEIDA,9,41.542889,0.920917,I,P,L-D: 24H
9499,REPSOL,"CALLE LLEIDA, 2",25150,ARTESA DE LLEIDA,Artesa de Lleida,LLEIDA,9,41.553139,0.706306,D,P,L: 06:00-22:00
1573,FARRE OIL,"CARRETERA C-14 KM. 102,100",25730,ARTESA DE SEGRE,Artesa de Segre,LLEIDA,9,41.8895,1.050194,D,P,L-V: 07:00-21:00; S-D: 07:00-14:30
12187,COOPSERVICE D'ARTESA,CARRETERA MONTBLANC KM. 1,25730,ARTESA DE SEGRE,Artesa de Segre,LLEIDA,9,41.882,1.055222,N,P,L-D: 24H
12943,COOP.ASPA,CARRETERA COGUL KM. S/N,25151,ASPA,Aspa,LLEIDA,9,41.494083,0.672833,N,P,L-D: 24H
13911,BLTR,"POLIGONO CAMPLLONG C/MARINADA, 7",25600,BALAGUER,Balaguer,LLEIDA,9,41.77275,0.816889,D,P,L-D: 24H
2350,REPSOL,"CALLE URGELL, 11",25600,BALAGUER,Balaguer,LLEIDA,9,41.793083,0.810972,D,P,L-D: 06:00-22:00
2012,LOW COST 24,"CALLE MARINADA, S/N.POL.IND.CAMP LLONG,",25600,BALAGUER,Balaguer,LLEIDA,9,41.772806,0.816222,N,P,L-D: 24H
16396,BONAREA,"CALLE URGELL, 115,121",25600,BALAGUER,Balaguer,LLEIDA,9,41.790306,0.819278,N,P,L-D: 24H
1998,BONAREA,"POL.IND.CAMPLLONG,19",25600,BALAGUER,Balaguer,LLEIDA,9,41.775472,0.818694,N,P,L-D: 24H
2847,BP EL CORB - TORRE DE NOVEL,"CR C-12,  P.K. 161.83",25600,BALAGUER,Balaguer,LLEIDA,9,41.751111,0.765083,N,P,L-S: 06:00-22:00; D: 08:00-22:00
14836,SORIGUE,CARRETERA C12 KM. 162,25600,BALAGUER,Balaguer,LLEIDA,9,41.754639,0.764556,D,P,L-V: 06:00-22:00
9962,REPSOL,CASTELLO 37,25600,BALAGUER,Balaguer,LLEIDA,9,41.786,0.794611,I,P,L-V: 06:00-22:00; S-D: 07:00-21:00
2282,REPSOL,CARRETERA C 14 KM. 134,25289,BASSELLA,Bassella,LLEIDA,9,42.005889,1.294306,N,P,L-D: 06:00-23:00
2528,REPSOL,CR N-230 186,25549,BAUSEN,Bausen,LLEIDA,9,42.832111,0.72975,I,P,L-D: 07:00-21:00
1794,REPSOL,"CARRETERA COMARCAL 148 KM. 20,500",25337,BELLCAIRE D'URGELL,Bellcaire d'Urgell,LLEIDA,9,41.754333,0.915694,D,P,L-D: 06:00-22:00
13305,COOP BELLCAIRE,"CARRETERA CARRETERA COMARCAL C-53 KM. 137,3",25337,BELLCAIRE D'URGELL,Bellcaire d'Urgell,LLEIDA,9,41.761389,0.895139,D,P,L-D: 24H
2450,REPSOL,CARRETERA NII KM. 475,25220,BELL-LLOC D'URGELL,Bell-lloc d'Urgell,LLEIDA,9,41.628667,0.77475,D,P,L-D: 24H
11705,E.S.ARENES BELLPUIG,"CARRETERA LV3344 KM. 1,5",25250,BELLPUIG,Bellpuig,LLEIDA,9,41.644444,1.000306,I,P,L-D: 24H
12602,NADAL,"CARRETERA LP-2015 KM. 0,500",25250,BELLPUIG,Bellpuig,LLEIDA,9,41.618861,1.007556,I,P,L-D: 07:00-00:00
2555,REPSOL,"CR A-2, 495,5",25250,SEANA,Bellpuig,LLEIDA,9,41.632389,1.007167,I,P,L-D: 06:00-22:00
12347,EMCCAT 24H.,"CARRETERA N-260 KM. 198,100",25720,BELLVER DE CERDANYA,Bellver de Cerdanya,LLEIDA,9,42.373556,1.759389,D,P,L-D: 24H
2345,REPSOL,"CARRETERA C-16 KM. 130,733",25720,BELLVER DE CERDANYA,Bellver de Cerdanya,LLEIDA,9,42.346167,1.833806,D,P,L-D: 24H
2346,REPSOL,"CARRETERA C-16 KM. 136,6",25720,BELLVER DE CERDANYA,Bellver de Cerdanya,LLEIDA,9,42.346556,1.832806,I,P,L-D: 24H
1601,ANEU OIL,"AVENIDA CERDANYA, 35",25720,BELLVER DE CERDANYA,Bellver de Cerdanya,LLEIDA,9,42.370278,1.78,I,P,L-D: 24H
2280,SHELL - E.S. BELLVIS,"LV-3311 km 5,2",25142,BELLVIS,Bellvís,LLEIDA,9,41.670278,0.814167,D,P,L-D: 24H
9876,COOPERATIVA DE BELLVÍS SCCL,"PASEO URGELL, S/N",25142,BELLVIS,Bellvís,LLEIDA,9,41.666889,0.816972,D,R,L-V: 08:00-20:00; S: 08:00-13:00
1574,PONENT ENERGIA,CTRA. LP-9221 km 6.80000,25132,BENAVENT DE SEGRIA,Benavent de Segrià,LLEIDA,9,41.687917,0.633,D,P,L-S: 07:00-23:00; D: 07:00-14:00
3038,GALP,AUTOPISTA AP-2 (MRG.DCHO.) KM. 164,25400,BORGES BLANQUES (LES),Borges Blanques (Les),LLEIDA,9,41.487417,0.8655,D,P,L-D: 07:00-23:00
3039,GALP,AUTOPISTA AP-2 (MRG.IZDO.) KM. 164,25400,BORGES BLANQUES (LES),Borges Blanques (Les),LLEIDA,9,41.489389,0.8655,I,P,L-D: 07:00-23:00
8441,SHELL,"CARRER RAVAL DE LLEIDA, S/N",25400,BORGES BLANQUES (LES),Borges Blanques (Les),LLEIDA,9,41.522778,0.8625,I,P,L-D: 06:00-22:00
12767,E.S SANT ISIDRE,"AVINGUDA JAUME SEGARRA, S/N",25400,BORGES BLANQUES (LES),Borges Blanques (Les),LLEIDA,9,41.523167,0.861694,D,P,L-D: 24H
1605,BONAREA,"N-240  (C. C. BON AREA) km 71,15",25400,BORGES BLANQUES (LES),Borges Blanques (Les),LLEIDA,9,41.532889,0.842694,I,P,L-D: 24H
1799,SEGRE OIL,"CARRETERA C-13 KM. 9,6",25613,CAMARASA,Camarasa,LLEIDA,9,41.880222,0.878778,I,P,L-D: 24H
9283,CASTELL-OIL,"CAMI ERMITA, S/N",25154,CASTELLDANS,Castelldans,LLEIDA,9,41.494306,0.765472,D,P,L-D: 24H
13909,ESCLATOIL,"AVENIDA TÀRREGA, 5",25200,CERVERA,Cervera,LLEIDA,9,41.669528,1.266667,D,P,L-D: 24H
2000,BONAREA,"CENTRO BONAREA, C/URGELL,S/N",25200,CERVERA,Cervera,LLEIDA,9,41.673139,1.263944,N,P,L-D: 24H
12420,ASSOCIACIÓ DE TRANSPORTISTES DE LA SEGARRA,"AVENIDA POLIGONO INDUSTRIAL, S/N",25200,CERVERA,Cervera,LLEIDA,9,41.675083,1.266472,N,R,L-D: 24H
2447,REPSOL,CARRETERA N-II KM. 518,25200,CERVERA,Cervera,LLEIDA,9,41.670972,1.261056,D,P,L-D: 05:00-23:00
2011,PETROLIS INDEPENDENTS,"AVENIDA AGRAMUNT.POL.INDUSTRIAL, 1",25200,CERVERA,Cervera,LLEIDA,9,41.67525,1.26975,N,P,L-V: 08:00-20:30
2850,ES COLL DE NARGÓ,"CARRETERA CR C-14 KM. 156,5",25793,COLL DE NARGO,Coll de Nargó,LLEIDA,9,42.172722,1.320417,I,P,L-D: 08:00-20:00
9051,FRUITERA DE CORBINS,"AVENIDA LLEIDA, 60",25137,CORBINS,Corbins,LLEIDA,9,41.687611,0.690194,D,R,L-S: 09:00-20:00
15779,SEROIL  ENERGY,"CARRETERA C-12 KM. 150,5",25137,CORBINS,Corbins,LLEIDA,9,41.680417,0.681361,D,P,L-D: 24H
1773,SEROIL ENERGY,CTRA.LLEIDA-PUIGUERD,25737,CUBELLS,Cubells,LLEIDA,9,41.853028,0.95675,D,P,L-D: 24H
1604,MOEVE,"C-134, KM  154",25597,ESPOT,Espot,LLEIDA,9,42.577139,1.139194,I,P,L-J: 07:00-20:30; V: 07:00-21:30; S: 07:30-21:30; D: 08:00-21:00
2942,MOEVE,CARRETERA C-13 KM. 158,25580,ESTERRI D'ANEU,Esterri d'Àneu,LLEIDA,9,42.60875,1.126333,D,P,L-D: 08:00-14:00 y 15:30-20:00
2834,REPSOL,"CR A-2, 484,5",25244,FONDARELLA,Fondarella,LLEIDA,9,41.638722,0.87425,D,P,L-D: 24H
10946,MOEVE,"AUTOVIA A-2 KM. 485,1",25244,FONDARELLA,Fondarella,LLEIDA,9,41.639444,0.877528,D,P,L-D: 06:00-22:00
11151,XOPLUC,C-53 km 127,25332,FULIOLA (LA),Fuliola (La),LLEIDA,9,41.722222,1.001167,D,P,L-D: 24H
2500,REPSOL,"CARRETERA DE LERIDA, S/N KM. 23",25112,GIMENELLS,Gimenells i el Pla de la Font,LLEIDA,9,41.652611,0.393,D,P,L-D: 24H
9425,NO TIENE,"CALLE DR.SARRAT, 28",25112,GIMENELLS,Gimenells i el Pla de la Font,LLEIDA,9,41.654056,0.389194,D,R,L-S: 08:00-20:00
1767,PETROLIS INDEPENDENTS - PETRO7,"CRTA.N II, KM 486 POL.IND.GOLDPARK",25241,GOLMES,Golmés,LLEIDA,9,41.628333,0.908972,N,P,L-S: 08:00-21:00; D: 09:00-14:00
9077,AUTOSERVEI M3,"CALLE DE LA CATALUNYA NORD, 21",25241,GOLMES,Golmés,LLEIDA,9,41.629694,0.906,D,P,L-D: 24H
11550,BONAREA,"POLIGONO COLOMER, C/ LLEIDA, 35",25241,GOLMES,Golmés,LLEIDA,9,41.630528,0.914083,D,P,L-D: 24H
1826,REPSOL,"AUTOVIA A-II KM. 513,8",25218,FONOLLERES,Granyanella,LLEIDA,9,41.666028,1.211083,I,P,L-D: 24H
2823,REPSOL,"CR A-2 , 512",25218,FONOLLERES,Granyanella,LLEIDA,9,41.661556,1.198583,D,P,L-D: 06:00-22:00
1812,DST,"AUTOVÍA N.II.(CERCA ITV) (AUTOV? N.II.(CERCA ITV) km 512,9)",25218,FONOLLERES,Granyanella,LLEIDA,9,41.661917,1.201,D,P,L-D: 24H
2495,REPSOL,"CARRETERA DE PONTS KM. 15,1",25210,GUISSONA,Guissona,LLEIDA,9,41.789278,1.287583,D,P,L-D: 07:00-23:00
2049,BONAREA,"AVDA. VERGE DEL CLAUSTRE, 32",25210,GUISSONA,Guissona,LLEIDA,9,41.789361,1.287806,N,P,L-D: 24H
1588,BONAREA,"CENTRO COMERCIAL BONAREA, CTRA.L-313 km 14,5",25210,GUISSONA,Guissona,LLEIDA,9,41.781917,1.278167,D,P,L-D: 24H
2020,COOP. IVARS,"CALLE LLEIDA, 2",25260,IVARS D'URGELL,Ivars d'Urgell,LLEIDA,9,41.679861,0.985389,N,P,L-D: 24H
10852,COOP.JUNCOSA,"PLAZA MAJOR, 8",25165,JUNCOSA,Juncosa,LLEIDA,9,41.371639,0.775028,N,P,L-S: 08:00-19:00
10853,COOP.JUNCOSA,"PLAZA MAJOR, 8",25165,JUNCOSA,Juncosa,LLEIDA,9,41.371639,0.775028,D,P,L-S: 08:00-19:00
9280,AGROPECUARIA DE JUNEDA,CARRETERA N-240 km 73,25430,JUNEDA,Juneda,LLEIDA,9,41.541139,0.8295,D,P,L-D: 24H
2087,REPSOL,"CARRER PRAT DE LA RIBA, 83",25430,JUNEDA,Juneda,LLEIDA,9,41.548806,0.823722,D,P,L-S: 00:07-21:00; D: 00:08-14:00
2832,ESTACION BOYA,"CR N-230, 183,3",25540,LES,Les,LLEIDA,9,42.820447,0.714372,D,P,L-D: 24H
9301,COOPERATIVA LINYOLA,"C/ PRAT DE LA RIBA , S/N",25240,LINYOLA,Linyola,LLEIDA,9,41.718417,0.90275,D,P,L-D: 24H
9055,VERGE LORETO,"CALLE FLIX, 0",25186,LLARDECANS,Llardecans,LLEIDA,9,41.372444,0.551222,D,P,L-D: 24H
2949,CEPSA,"CALLE CORTS CATALANES, 60",25005,LLEIDA,Lleida,LLEIDA,9,41.630778,0.62675,D,P,L-D: 07:00-22:00
2947,CEPSA,"CARRETERA N-230 KM. 3,2",25005,LLEIDA,Lleida,LLEIDA,9,41.643889,0.6135,D,P,L-D: 05:00-23:00
2336,REPSOL,"AVENIDA ALCALDE RECASENS, 25",25005,LLEIDA,Lleida,LLEIDA,9,41.625444,0.628889,D,P,L: 07:00-22:00
16068,HAM,"CALLE A2, 463",25195,LLEIDA,Lleida,LLEIDA,9,41.665083,0.628167,D,P,L-D: 24H
11778,BP AREA 463,"AUTOVIA A-2 KM. 463,63",25195,LLEIDA,Lleida,LLEIDA,9,41.665306,0.628194,I,P,L-D: 06:00-22:00
2212,REPSOL,"CALLE ACADEMIA, 28",25002,LLEIDA,Lleida,LLEIDA,9,41.611111,0.618139,D,P,L-D: 24H
2487,CEPSA,"AVINGUDA EXERCIT, 44",25002,LLEIDA,Lleida,LLEIDA,9,41.605806,0.61225,I,P,L-D: 06:00-22:00
2458,REPSOL,"CARRETERA LL-11 KM. 10,00",25001,LLEIDA,Lleida,LLEIDA,9,41.611222,0.643667,D,P,L-D: 06:00-23:00
11823,REPSOL,"CALLE COGUL, 1",25001,LLEIDA,Lleida,LLEIDA,9,41.613611,0.655417,I,P,L-D: 06:00-22:00
2222,REPSOL,CARRETERA N-240 KM. 89,25001,LLEIDA,Lleida,LLEIDA,9,41.61075,0.662972,I,P,L-D: 06:00-22:00
2353,MOEVE,"AVDA. FLIX, 41",25001,LLEIDA,Lleida,LLEIDA,9,41.599417,0.633139,D,P,L-D: 06:00-23:00
2284,BALLENOIL,"AVENIDA BARCELONA (N-IIA PK 463,5), 17",25001,LLEIDA,Lleida,LLEIDA,9,41.609306,0.636222,I,P,L-D: 24H
2283,BALLENOIL,"AVENIDA BARCELONA (N-IIA PK 463,5), 17",25001,LLEIDA,Lleida,LLEIDA,9,41.609056,0.637083,D,P,L-D: 24H
12490,ESCLATOIL,"CALLE ENGINYER ANTONI LLOBET, S/N",25001,LLEIDA,Lleida,LLEIDA,9,41.602444,0.632167,N,P,L-D: 24H
1768,MOEVE,"POLIGONO INDUSTRIAL EL SEGRE, 202R, 202",25191,LLEIDA,Lleida,LLEIDA,9,41.618944,0.652278,D,P,L-D: 24H
12757,GASOLINERA LOW COST,"CARRETERA NACIONAL II L11 KM. 467,6",25191,LLEIDA,Lleida,LLEIDA,9,41.613806,0.649917,D,P,L-D: 24H
9521,REPSOL,"CARRETERA LL-11 KM. 9,000",25191,LLEIDA,Lleida,LLEIDA,9,41.61475,0.652472,D,P,L-D: 24H
11666,LACICAR,"CARRER ENGINYER MIAS, 509",25191,LLEIDA,Lleida,LLEIDA,9,41.624333,0.661667,I,P,L: 08:00-20:00
15538,TROTA,"VIAL VIAL E, PARCELA 7 (CIM LLEIDA), S/N",25191,LLEIDA,Lleida,LLEIDA,9,41.611278,0.680389,N,R,L-D: 24H
15558,TRANSEGRE,"POLIGONO INDUSTRIAL EL SEGRE, PARCELA, 206",25191,LLEIDA,Lleida,LLEIDA,9,41.617583,0.653639,D,P,L-D: 24H
15016,NOUTRANSPORT,"VIAL C, PARCELA 1 (CIM LLEIDA), 1",25191,LLEIDA,Lleida,LLEIDA,9,41.609778,0.676639,N,R,L-D: 24H
15590,ALSA,"CARRER JOSEP SEGURA Y FARRÉ, 714",25191,LLEIDA,Lleida,LLEIDA,9,41.628889,0.664333,N,R,L-D: 08:00-22:00
12590,REPSOL BUTANO,"AVINGUDA INDUSTRIA, P. 504",25191,LLEIDA,Lleida,LLEIDA,9,41.626361,0.660722,N,P,L-V: 10:00-13:30 y 16:00-19:00; S: 09:00-13:00
1568,BONAREA,"POLIGONO INDUSTRIAL EL SEGRE,PARCELA 202",25191,LLEIDA,Lleida,LLEIDA,9,41.615583,0.6495,D,P,L-D: 24H
2948,CEPSA,"CARRETERA N-240A KM. 96,4",25198,BASSES D'ALPICAT (LES),Lleida,LLEIDA,9,41.631944,0.592611,D,P,L-D: 07:00-22:00
11881,GALP,CARRETERA N-240 KM. 100,25195,BASSES D'ALPICAT (LES),Lleida,LLEIDA,9,41.645306,0.566139,D,P,L-D: 06:00-22:00
15143,MOLGAS,"CARRETERA 230 KM. 6,5",25195,BASSES D'ALPICAT (LES),Lleida,LLEIDA,9,41.663917,0.606889,I,P,L-D: 24H
15328,L ESPIGA SCCL,"CALLE BOU (SUCHS), 12",25113,SUCHS,Lleida,LLEIDA,9,41.702361,0.41025,D,R,L: 08:00-18:00
8103,NIEVES,"PARTIDA CTRA NACIONL II, N",25192,LLEIDA,Lleida,LLEIDA,9,41.599222,0.597861,I,P,L-D: 24H
10866,REPSOL,"AVENIDA DEL EJERCITO, 2",25194,LLEIDA,Lleida,LLEIDA,9,41.607889,0.616111,I,P,L-D: 06:00-22:00
1560,BENZINERA MARTINET,"CARRETERA N-260 KM. 205,7",25726,LLES DE CERDANYA,Lles de Cerdanya,LLEIDA,9,42.364444,1.681139,D,P,L-D: 07:00-22:00
13721,AUTOSERVEI 24 H,"CARRETERA C45-CTRA. MAIALS A SERÒS KM. 0,5",25179,MAIALS,Maials,LLEIDA,9,41.365083,0.507167,I,P,L-V: 08:00-13:00 y 15:00-19:00; S-D: 24H
9174,COOPERATIVA MAIALS,CARRETERA C45 - CTRA. MAIALS A SERÒS KM.,25179,MAIALS,Maials,LLEIDA,9,41.366222,0.50875,N,R,L-D: 24H
13941,AGRARIA DE MIRALCAMP,"POLIGONO POLIGON 12, PARC, 9, 1",25242,MIRALCAMP,Miralcamp,LLEIDA,9,41.605417,0.887306,D,P,L-D: 24H
2944,PETROPRIX,"CARRETERA L-200 KM. 1,370",25230,MOLLERUSSA,Mollerussa,LLEIDA,9,41.621556,0.890389,D,P,L-D: 24H
1769,PETROLIS,"RONDA DE PONENT, 1",25230,MOLLERUSSA,Mollerussa,LLEIDA,9,41.627528,0.886944,N,P,L-D: 24H
2256,REPSOL,"AVENIDA JAIME I, 24",25230,MOLLERUSSA,Mollerussa,LLEIDA,9,41.629694,0.887806,D,P,L-D: 24H
2257,REPSOL,"AVENIDA JAIME I, 24",25230,MOLLERUSSA,Mollerussa,LLEIDA,9,41.630056,0.887778,I,P,L-D: 06:00-22:00
9193,VALENTI,CTRA. N-260 km 230,25711,MONTFERRER,Montferrer i Castellbò,LLEIDA,9,42.346611,1.428278,D,P,L-D: 07:00-21:00
10335,COOPERATIVA,"CALLE CREU, 0",25172,MONTOLIU DE LLEIDA,Montoliu de Lleida,LLEIDA,9,41.561917,0.587778,D,R,L-D: 24H
1567,MOEVE,"CARRETERA C-28 KM. 29,5",25599,ARTIES,Naut Aran,LLEIDA,9,42.700222,0.862583,D,P,L-D: 24H
2027,ESTACIO SERVEI OLIANA,"CARRETERA C-14 KM. 141,000",25790,OLIANA,Oliana,LLEIDA,9,42.064333,1.312917,N,P,L-S: 06:30-22:00; D: 07:30-22:00
1548,PETROLIS DE BARCELONA,"CTRA. MANRESA, C-55 km 77,50",25286,OLIUS,Olius,LLEIDA,9,41.984528,1.556083,N,P,L-D: 24H
1838,PETRONOR,"CR C-14, 162",25794,ORGANYA,Organyà,LLEIDA,9,42.212111,1.33025,D,P,L-D: 07:30-21:30
9281,"S.C.C.L.A. ""SANT ROC""","C/ URGELL, S/N",25243,PALAU D'ANGLESOLA (EL),Palau d'Anglesola (El),LLEIDA,9,41.647752,0.883483,D,R,L-D: 24H
2015,BONAREA,"C/ SANTA MAGDALENA, S/N",25212,PLANS DE SIO (ELS),Plans de Sió (Els),LLEIDA,9,41.76,1.197528,N,P,L-D: 24H
2941,MOEVE,"CARRETERA C-13 KM. 94,5",25500,POBLA DE SEGUR (LA),Pobla de Segur (La),LLEIDA,9,42.238306,0.965278,I,P,L-D: 06:00-22:00
2854,CEPSA,"CARRETERA N-230 KM. 124,7",25520,PONT DE SUERT (EL),Pont de Suert (El),LLEIDA,9,42.404278,0.742583,D,P,L-D: 06:00-22:00
2465,ONDINA DEL SEGRE,"CR C-14, 117,10",25740,PONTS,Ponts,LLEIDA,9,41.92075,1.191222,I,P,L: 04:00-22:00
1999,BONAREA,"POL. IND., C/PONENT, S/N",25740,PONTS,Ponts,LLEIDA,9,41.906833,1.193528,N,P,L-D: 24H
2773,REPSOL,"CARRETERA LP-4033 KM. 6,2",25721,PRATS,Prats i Sansor,LLEIDA,9,42.368306,1.845528,I,P,L-V: 09:00-21:00; S-D: 09:00-17:00
2416,PETROLIS,CARRETERA C-13 KM. 131,25594,RIALP,Rialp,LLEIDA,9,42.437111,1.130556,N,P,L-D: 07:00-21:00
16171,MAPISAOIL,CARRETERA LLEIDA KM. 37,25796,PLA DE SANT TIRS (EL),Ribera d'Urgellet,LLEIDA,9,42.317778,1.388528,I,P,L-D: 24H
9518,"FRU-ROSE, SCCL","AVGDA.DE LA FRUITA, 11",25124,ROSSELLO,Rosselló,LLEIDA,9,41.691556,0.594194,N,P,L-D: 24H
1557,E.S. SANT GUIM,"CARRETERA CALAF, 35 KM.",25270,SANT GUIM DE FREIXENET,Sant Guim de Freixenet,LLEIDA,9,41.655,1.421944,D,P,L-D: 24H
2294,REPSOL,CARRETERA DE BERGA KM. S/N,25282,SANT LLORENÇ DE MORUNYS,Sant Llorenç de Morunys,LLEIDA,9,42.136056,1.591778,D,P,L-D: 06:30-21:00
