;;;;GASTOS DE PRESTACIONES POR DESEMPLEO ( miles de euros) POR PROVINCIA Y TIPO DE PRESTACIÓN;;;;;;
201212;Diciembre de 2012;1;Andalucía;14;Córdoba;50749,95;26702,04;13038,12;2239,35;8770,44
201212;Diciembre de 2012;1;Andalucía;18;Granada;54975,55;30617,25;15281,88;2891,08;6185,34
201212;Diciembre de 2012;1;Andalucía;21;Huelva;38040,2;21300,86;10539,74;1739,98;4459,62
201212;Diciembre de 2012;1;Andalucía;23;Jaén;35066,72;18234,26;9057,11;1807,3;5968,05
201212;Diciembre de 2012;1;Andalucía;29;Málaga;96265,11;60463,4;25781,9;5869,7;4150,11
201212;Diciembre de 2012;1;Andalucía;41;Sevilla;123596,34;70548,93;32987,91;6315,88;13743,62
201212;Diciembre de 2012;2;Aragón;22;Huesca;10072,37;8098,24;1765,69;208,44;0
201212;Diciembre de 2012;2;Aragón;44;Teruel;6794,33;5307,61;1351,66;135,06;0
201212;Diciembre de 2012;2;Aragón;50;Zaragoza;52494,62;42851,82;8328,66;1314,14;0
201212;Diciembre de 2012;3;Asturias, Principado de;33;Asturias;58234,86;44102,68;12432,96;1699,22;0
201212;Diciembre de 2012;4;Balears, Illes;7;Balears, Illes;100571,11;77425,6;21789,26;1356,25;0
201212;Diciembre de 2012;5;Canarias;35;Palmas, Las;62357,36;38697,17;18518,14;5142,05;0
201212;Diciembre de 2012;5;Canarias;38;Santa Cruz de Tenerife;57670,02;35627,96;18034,35;4007,71;0
201212;Diciembre de 2012;6;Cantabria;39;Cantabria;31670,65;25230,36;5576,5;863,79;0
201212;Diciembre de 2012;7;Castilla y León;5;Ávila;8014,14;5686,17;2009,11;318,86;0
201212;Diciembre de 2012;7;Castilla y León;9;Burgos;20153,43;16176,84;3525,68;450,91;0
201212;Diciembre de 2012;7;Castilla y León;24;León;25420,85;19601;5166,98;652,87;0
201212;Diciembre de 2012;7;Castilla y León;34;Palencia;8063,95;6247,88;1557,85;258,22;0
201212;Diciembre de 2012;7;Castilla y León;37;Salamanca;16330,54;11946,62;3632,86;751,06;0
201212;Diciembre de 2012;7;Castilla y León;40;Segovia;6843,16;5501,05;1174,15;167,96;0
201212;Diciembre de 2012;7;Castilla y León;42;Soria;4215,94;3399,61;722,25;94,08;0
201212;Diciembre de 2012;7;Castilla y León;47;Valladolid;27281,44;21890,4;4531,2;859,84;0
201212;Diciembre de 2012;7;Castilla y León;49;Zamora;8374,49;6106,08;1958,31;310,1;0
201212;Diciembre de 2012;8;Castilla - La Mancha;2;Albacete;24658,78;17914,25;5388,17;1356,36;0
201212;Diciembre de 2012;8;Castilla - La Mancha;13;Ciudad Real;31965,95;23462,68;7053,67;1449,6;0
201212;Diciembre de 2012;8;Castilla - La Mancha;16;Cuenca;11204,71;8456,59;2276,79;471,33;0
201212;Diciembre de 2012;8;Castilla - La Mancha;19;Guadalajara;15175,06;12055,14;2741,71;378,21;0
201212;Diciembre de 2012;8;Castilla - La Mancha;45;Toledo;45108,56;33940,44;9398,92;1769,2;0
201212;Diciembre de 2012;9;Cataluña;8;Barcelona;320887,44;251609,93;61656,42;7621,09;0
201212;Diciembre de 2012;9;Cataluña;17;Girona;46160,47;35206,12;10089,15;865,2;0
201212;Diciembre de 2012;9;Cataluña;25;Lleida;21521,37;16966,61;4037,94;516,82;0
201212;Diciembre de 2012;9;Cataluña;43;Tarragona;50660,83;37785,38;11366,25;1509,2;0
201212;Diciembre de 2012;10;Comunitat Valenciana;3;Alicante/Alacant;93331,03;60565,02;26141,1;6624,91;0
201212;Diciembre de 2012;10;Comunitat Valenciana;12;Castellón/Castelló;33640,64;24691,94;7763;1185,7;0
201212;Diciembre de 2012;10;Comunitat Valenciana;46;Valencia/Valéncia;144501,36;107132,17;30909,34;6459,85;0
201212;Diciembre de 2012;11;Extremadura;6;Badajoz;45150,68;24431,13;13317,96;2502,85;4898,74
201212;Diciembre de 2012;11;Extremadura;10;Cáceres;26320,77;15240,32;7092,64;1091,3;2896,51
201212;Diciembre de 2012;12;Galicia;15;Coruña, A;59294,61;45582,33;11856,05;1856,23;0
201212;Diciembre de 2012;12;Galicia;27;Lugo;15029,98;11301,71;3231,26;497,01;0
201212;Diciembre de 2012;12;Galicia;32;Ourense;14763,62;10080,59;4044,1;638,93;0
201212;Diciembre de 2012;12;Galicia;36;Pontevedra;56314,01;41172,46;13054,66;2086,89;0
201212;Diciembre de 2012;13;Madrid, Comunidad de;28;Madrid;329149,97;272803,32;49806,46;6540,19;0
201212;Diciembre de 2012;14;Murcia, Región de;30;Murcia;75198,33;54311,53;16775,02;4111,78;0
201212;Diciembre de 2012;15;Navarra, Comunidad Foral de;31;Navarra;36782,09;30467,15;5611,46;703,48;0
201212;Diciembre de 2012;16;País Vasco;1;Araba/Álava;16974,56;14366;2453,34;155,22;0
201212;Diciembre de 2012;16;País Vasco;20;Gipuzkoa;33984,79;28654,68;4987,68;342,43;0
201212;Diciembre de 2012;16;País Vasco;48;Bizkaia;56398,41;47367,28;8294,31;736,82;0
201212;Diciembre de 2012;17;Rioja, La;26;Rioja, La;16997,44;13908,52;2682,35;406,57;0
201212;Diciembre de 2012;18;Ceuta;51;Ceuta;3426,58;1599,29;1496,47;330,82;0
201212;Diciembre de 2012;19;Melilla;52;Melilla;2925,03;1476,04;1152,02;296,97;0
