province_code,province_name,metric,year,month_number,period,value
35,"Palmas, Las",Pernoctaciones,2025,4,2025M04,3205338
35,"Palmas, Las",Pernoctaciones,2025,3,2025M03,3545628
35,"Palmas, Las",Pernoctaciones,2025,2,2025M02,3446537
35,"Palmas, Las",Pernoctaciones,2025,1,2025M01,3567745
38,Santa Cruz de Tenerife,Viajero,2025,12,2025M12,372733
38,Santa Cruz de Tenerife,Viajero,2025,11,2025M11,391022
38,Santa Cruz de Tenerife,Viajero,2025,10,2025M10,401938
38,Santa Cruz de Tenerife,Viajero,2025,9,2025M09,361491
38,Santa Cruz de Tenerife,Viajero,2025,8,2025M08,427801
38,Santa Cruz de Tenerife,Viajero,2025,7,2025M07,412358
38,Santa Cruz de Tenerife,Viajero,2025,6,2025M06,378459
38,Santa Cruz de Tenerife,Viajero,2025,5,2025M05,379173
38,Santa Cruz de Tenerife,Viajero,2025,4,2025M04,384117
38,Santa Cruz de Tenerife,Viajero,2025,3,2025M03,387552
38,Santa Cruz de Tenerife,Viajero,2025,2,2025M02,381673
38,Santa Cruz de Tenerife,Viajero,2025,1,2025M01,378256
38,Santa Cruz de Tenerife,Viajero,2025,12,2025M12,72069
38,Santa Cruz de Tenerife,Viajero,2025,11,2025M11,70171
38,Santa Cruz de Tenerife,Viajero,2025,10,2025M10,87890
38,Santa Cruz de Tenerife,Viajero,2025,9,2025M09,104150
38,Santa Cruz de Tenerife,Viajero,2025,8,2025M08,142170
38,Santa Cruz de Tenerife,Viajero,2025,7,2025M07,132370
38,Santa Cruz de Tenerife,Viajero,2025,6,2025M06,112886
38,Santa Cruz de Tenerife,Viajero,2025,5,2025M05,111093
38,Santa Cruz de Tenerife,Viajero,2025,4,2025M04,92159
38,Santa Cruz de Tenerife,Viajero,2025,3,2025M03,70909
38,Santa Cruz de Tenerife,Viajero,2025,2,2025M02,65856
38,Santa Cruz de Tenerife,Viajero,2025,1,2025M01,62267
38,Santa Cruz de Tenerife,Viajero,2025,12,2025M12,300664
38,Santa Cruz de Tenerife,Viajero,2025,11,2025M11,320851
38,Santa Cruz de Tenerife,Viajero,2025,10,2025M10,314048
38,Santa Cruz de Tenerife,Viajero,2025,9,2025M09,257341
38,Santa Cruz de Tenerife,Viajero,2025,8,2025M08,285632
38,Santa Cruz de Tenerife,Viajero,2025,7,2025M07,279988
38,Santa Cruz de Tenerife,Viajero,2025,6,2025M06,265574
38,Santa Cruz de Tenerife,Viajero,2025,5,2025M05,268080
38,Santa Cruz de Tenerife,Viajero,2025,4,2025M04,291958
38,Santa Cruz de Tenerife,Viajero,2025,3,2025M03,316643
38,Santa Cruz de Tenerife,Viajero,2025,2,2025M02,315817
38,Santa Cruz de Tenerife,Viajero,2025,1,2025M01,315989
38,Santa Cruz de Tenerife,Pernoctaciones,2025,12,2025M12,2240355
38,Santa Cruz de Tenerife,Pernoctaciones,2025,11,2025M11,2298350
38,Santa Cruz de Tenerife,Pernoctaciones,2025,10,2025M10,2410701
38,Santa Cruz de Tenerife,Pernoctaciones,2025,9,2025M09,2169638
38,Santa Cruz de Tenerife,Pernoctaciones,2025,8,2025M08,2629820
38,Santa Cruz de Tenerife,Pernoctaciones,2025,7,2025M07,2477587
38,Santa Cruz de Tenerife,Pernoctaciones,2025,6,2025M06,2172704
38,Santa Cruz de Tenerife,Pernoctaciones,2025,5,2025M05,2062066
38,Santa Cruz de Tenerife,Pernoctaciones,2025,4,2025M04,2168609
38,Santa Cruz de Tenerife,Pernoctaciones,2025,3,2025M03,2303478
38,Santa Cruz de Tenerife,Pernoctaciones,2025,2,2025M02,2304576
38,Santa Cruz de Tenerife,Pernoctaciones,2025,1,2025M01,2422582
38,Santa Cruz de Tenerife,Pernoctaciones,2025,12,2025M12,257085
38,Santa Cruz de Tenerife,Pernoctaciones,2025,11,2025M11,233329
38,Santa Cruz de Tenerife,Pernoctaciones,2025,10,2025M10,315016
38,Santa Cruz de Tenerife,Pernoctaciones,2025,9,2025M09,386290
38,Santa Cruz de Tenerife,Pernoctaciones,2025,8,2025M08,600201
38,Santa Cruz de Tenerife,Pernoctaciones,2025,7,2025M07,509984
38,Santa Cruz de Tenerife,Pernoctaciones,2025,6,2025M06,389180
38,Santa Cruz de Tenerife,Pernoctaciones,2025,5,2025M05,373583
38,Santa Cruz de Tenerife,Pernoctaciones,2025,4,2025M04,321344
38,Santa Cruz de Tenerife,Pernoctaciones,2025,3,2025M03,248103
38,Santa Cruz de Tenerife,Pernoctaciones,2025,2,2025M02,212348
38,Santa Cruz de Tenerife,Pernoctaciones,2025,1,2025M01,241331
38,Santa Cruz de Tenerife,Pernoctaciones,2025,12,2025M12,1983270
38,Santa Cruz de Tenerife,Pernoctaciones,2025,11,2025M11,2065020
38,Santa Cruz de Tenerife,Pernoctaciones,2025,10,2025M10,2095685
38,Santa Cruz de Tenerife,Pernoctaciones,2025,9,2025M09,1783348
38,Santa Cruz de Tenerife,Pernoctaciones,2025,8,2025M08,2029618
38,Santa Cruz de Tenerife,Pernoctaciones,2025,7,2025M07,1967603
38,Santa Cruz de Tenerife,Pernoctaciones,2025,6,2025M06,1783524
38,Santa Cruz de Tenerife,Pernoctaciones,2025,5,2025M05,1688483
38,Santa Cruz de Tenerife,Pernoctaciones,2025,4,2025M04,1847265
38,Santa Cruz de Tenerife,Pernoctaciones,2025,3,2025M03,2055375
38,Santa Cruz de Tenerife,Pernoctaciones,2025,2,2025M02,2092228
38,Santa Cruz de Tenerife,Pernoctaciones,2025,1,2025M01,2181251
39,Cantabria,Viajero,2025,12,2025M12,66481
39,Cantabria,Viajero,2025,11,2025M11,72776
39,Cantabria,Viajero,2025,10,2025M10,110168
39,Cantabria,Viajero,2025,9,2025M09,148285
39,Cantabria,Viajero,2025,8,2025M08,208069
39,Cantabria,Viajero,2025,7,2025M07,194903
39,Cantabria,Viajero,2025,6,2025M06,153262
39,Cantabria,Viajero,2025,5,2025M05,138283
39,Cantabria,Viajero,2025,4,2025M04,114466
39,Cantabria,Viajero,2025,3,2025M03,70391
39,Cantabria,Viajero,2025,2,2025M02,53062
39,Cantabria,Viajero,2025,1,2025M01,44098
39,Cantabria,Viajero,2025,12,2025M12,57916
39,Cantabria,Viajero,2025,11,2025M11,60759
39,Cantabria,Viajero,2025,10,2025M10,78107
39,Cantabria,Viajero,2025,9,2025M09,102964
39,Cantabria,Viajero,2025,8,2025M08,166738
39,Cantabria,Viajero,2025,7,2025M07,151189
39,Cantabria,Viajero,2025,6,2025M06,110391
39,Cantabria,Viajero,2025,5,2025M05,88829
39,Cantabria,Viajero,2025,4,2025M04,85583
39,Cantabria,Viajero,2025,3,2025M03,58835
39,Cantabria,Viajero,2025,2,2025M02,45669
39,Cantabria,Viajero,2025,1,2025M01,37042
39,Cantabria,Viajero,2025,12,2025M12,8565
39,Cantabria,Viajero,2025,11,2025M11,12017
39,Cantabria,Viajero,2025,10,2025M10,32060
39,Cantabria,Viajero,2025,9,2025M09,45320
39,Cantabria,Viajero,2025,8,2025M08,41331
39,Cantabria,Viajero,2025,7,2025M07,43714
39,Cantabria,Viajero,2025,6,2025M06,42871
39,Cantabria,Viajero,2025,5,2025M05,49454
39,Cantabria,Viajero,2025,4,2025M04,28883
39,Cantabria,Viajero,2025,3,2025M03,11556
39,Cantabria,Viajero,2025,2,2025M02,7393
39,Cantabria,Viajero,2025,1,2025M01,7057
39,Cantabria,Pernoctaciones,2025,12,2025M12,118811
39,Cantabria,Pernoctaciones,2025,11,2025M11,144637
39,Cantabria,Pernoctaciones,2025,10,2025M10,221783
39,Cantabria,Pernoctaciones,2025,9,2025M09,316426
39,Cantabria,Pernoctaciones,2025,8,2025M08,551108
39,Cantabria,Pernoctaciones,2025,7,2025M07,479549
39,Cantabria,Pernoctaciones,2025,6,2025M06,324170
39,Cantabria,Pernoctaciones,2025,5,2025M05,266242
39,Cantabria,Pernoctaciones,2025,4,2025M04,228221
39,Cantabria,Pernoctaciones,2025,3,2025M03,137686
39,Cantabria,Pernoctaciones,2025,2,2025M02,91873
39,Cantabria,Pernoctaciones,2025,1,2025M01,78953
39,Cantabria,Pernoctaciones,2025,12,2025M12,103079
39,Cantabria,Pernoctaciones,2025,11,2025M11,119702
39,Cantabria,Pernoctaciones,2025,10,2025M10,161092
39,Cantabria,Pernoctaciones,2025,9,2025M09,229852
39,Cantabria,Pernoctaciones,2025,8,2025M08,461796
39,Cantabria,Pernoctaciones,2025,7,2025M07,384484
39,Cantabria,Pernoctaciones,2025,6,2025M06,241382
39,Cantabria,Pernoctaciones,2025,5,2025M05,180350
39,Cantabria,Pernoctaciones,2025,4,2025M04,177820
39,Cantabria,Pernoctaciones,2025,3,2025M03,114332
39,Cantabria,Pernoctaciones,2025,2,2025M02,77543
39,Cantabria,Pernoctaciones,2025,1,2025M01,65570
39,Cantabria,Pernoctaciones,2025,12,2025M12,15732
39,Cantabria,Pernoctaciones,2025,11,2025M11,24936
39,Cantabria,Pernoctaciones,2025,10,2025M10,60692
39,Cantabria,Pernoctaciones,2025,9,2025M09,86574
39,Cantabria,Pernoctaciones,2025,8,2025M08,89311
39,Cantabria,Pernoctaciones,2025,7,2025M07,95064
39,Cantabria,Pernoctaciones,2025,6,2025M06,82789
39,Cantabria,Pernoctaciones,2025,5,2025M05,85892
39,Cantabria,Pernoctaciones,2025,4,2025M04,50401
39,Cantabria,Pernoctaciones,2025,3,2025M03,23354
39,Cantabria,Pernoctaciones,2025,2,2025M02,14331
39,Cantabria,Pernoctaciones,2025,1,2025M01,13383
05,Ávila,Viajero,2025,12,2025M12,27439
05,Ávila,Viajero,2025,11,2025M11,29121
05,Ávila,Viajero,2025,10,2025M10,38093
05,Ávila,Viajero,2025,9,2025M09,39364
05,Ávila,Viajero,2025,8,2025M08,43538
05,Ávila,Viajero,2025,7,2025M07,36010
05,Ávila,Viajero,2025,6,2025M06,37020
05,Ávila,Viajero,2025,5,2025M05,40270
05,Ávila,Viajero,2025,4,2025M04,33965
05,Ávila,Viajero,2025,3,2025M03,24379
05,Ávila,Viajero,2025,2,2025M02,24877
05,Ávila,Viajero,2025,1,2025M01,18378
05,Ávila,Viajero,2025,12,2025M12,24665
05,Ávila,Viajero,2025,11,2025M11,25282
05,Ávila,Viajero,2025,10,2025M10,29046
05,Ávila,Viajero,2025,9,2025M09,30816
05,Ávila,Viajero,2025,8,2025M08,38608
05,Ávila,Viajero,2025,7,2025M07,31646
05,Ávila,Viajero,2025,6,2025M06,31098
05,Ávila,Viajero,2025,5,2025M05,30831
05,Ávila,Viajero,2025,4,2025M04,26086
05,Ávila,Viajero,2025,3,2025M03,21026
05,Ávila,Viajero,2025,2,2025M02,22695
05,Ávila,Viajero,2025,1,2025M01,16137
05,Ávila,Viajero,2025,12,2025M12,2773
05,Ávila,Viajero,2025,11,2025M11,3839
05,Ávila,Viajero,2025,10,2025M10,9048
05,Ávila,Viajero,2025,9,2025M09,8548
05,Ávila,Viajero,2025,8,2025M08,4930
05,Ávila,Viajero,2025,7,2025M07,4363
05,Ávila,Viajero,2025,6,2025M06,5922
05,Ávila,Viajero,2025,5,2025M05,9439
05,Ávila,Viajero,2025,4,2025M04,7878
05,Ávila,Viajero,2025,3,2025M03,3353
05,Ávila,Viajero,2025,2,2025M02,2183
05,Ávila,Viajero,2025,1,2025M01,2241
05,Ávila,Pernoctaciones,2025,12,2025M12,42842
05,Ávila,Pernoctaciones,2025,11,2025M11,45566
05,Ávila,Pernoctaciones,2025,10,2025M10,58789
05,Ávila,Pernoctaciones,2025,9,2025M09,60720
05,Ávila,Pernoctaciones,2025,8,2025M08,73991
05,Ávila,Pernoctaciones,2025,7,2025M07,61573
05,Ávila,Pernoctaciones,2025,6,2025M06,58230
05,Ávila,Pernoctaciones,2025,5,2025M05,63672
05,Ávila,Pernoctaciones,2025,4,2025M04,55209
05,Ávila,Pernoctaciones,2025,3,2025M03,38392
05,Ávila,Pernoctaciones,2025,2,2025M02,37025
05,Ávila,Pernoctaciones,2025,1,2025M01,28830
05,Ávila,Pernoctaciones,2025,12,2025M12,39066
05,Ávila,Pernoctaciones,2025,11,2025M11,39843
05,Ávila,Pernoctaciones,2025,10,2025M10,46295
05,Ávila,Pernoctaciones,2025,9,2025M09,48376
05,Ávila,Pernoctaciones,2025,8,2025M08,66951
05,Ávila,Pernoctaciones,2025,7,2025M07,53587
05,Ávila,Pernoctaciones,2025,6,2025M06,47062
05,Ávila,Pernoctaciones,2025,5,2025M05,48908
05,Ávila,Pernoctaciones,2025,4,2025M04,43553
05,Ávila,Pernoctaciones,2025,3,2025M03,33080
05,Ávila,Pernoctaciones,2025,2,2025M02,32110
05,Ávila,Pernoctaciones,2025,1,2025M01,25177
05,Ávila,Pernoctaciones,2025,12,2025M12,3776
05,Ávila,Pernoctaciones,2025,11,2025M11,5723
05,Ávila,Pernoctaciones,2025,10,2025M10,12494
05,Ávila,Pernoctaciones,2025,9,2025M09,12344
05,Ávila,Pernoctaciones,2025,8,2025M08,7040
05,Ávila,Pernoctaciones,2025,7,2025M07,7987
05,Ávila,Pernoctaciones,2025,6,2025M06,11168
05,Ávila,Pernoctaciones,2025,5,2025M05,14764
05,Ávila,Pernoctaciones,2025,4,2025M04,11656
05,Ávila,Pernoctaciones,2025,3,2025M03,5313
05,Ávila,Pernoctaciones,2025,2,2025M02,4915
05,Ávila,Pernoctaciones,2025,1,2025M01,3653
09,Burgos,Viajero,2025,12,2025M12,63015
09,Burgos,Viajero,2025,11,2025M11,67266
09,Burgos,Viajero,2025,10,2025M10,95943
09,Burgos,Viajero,2025,9,2025M09,100513
09,Burgos,Viajero,2025,8,2025M08,130430
09,Burgos,Viajero,2025,7,2025M07,101445
09,Burgos,Viajero,2025,6,2025M06,90615
09,Burgos,Viajero,2025,5,2025M05,99047
09,Burgos,Viajero,2025,4,2025M04,85626
09,Burgos,Viajero,2025,3,2025M03,65329
09,Burgos,Viajero,2025,2,2025M02,51062
09,Burgos,Viajero,2025,1,2025M01,48410
09,Burgos,Viajero,2025,12,2025M12,48534
09,Burgos,Viajero,2025,11,2025M11,48729
09,Burgos,Viajero,2025,10,2025M10,59889
09,Burgos,Viajero,2025,9,2025M09,54778
09,Burgos,Viajero,2025,8,2025M08,75040
09,Burgos,Viajero,2025,7,2025M07,50921
09,Burgos,Viajero,2025,6,2025M06,55413
09,Burgos,Viajero,2025,5,2025M05,54340
09,Burgos,Viajero,2025,4,2025M04,53112
09,Burgos,Viajero,2025,3,2025M03,48278
09,Burgos,Viajero,2025,2,2025M02,38286
09,Burgos,Viajero,2025,1,2025M01,33311
09,Burgos,Viajero,2025,12,2025M12,14482
09,Burgos,Viajero,2025,11,2025M11,18538
09,Burgos,Viajero,2025,10,2025M10,36054
09,Burgos,Viajero,2025,9,2025M09,45735
09,Burgos,Viajero,2025,8,2025M08,55390
09,Burgos,Viajero,2025,7,2025M07,50524
09,Burgos,Viajero,2025,6,2025M06,35202
09,Burgos,Viajero,2025,5,2025M05,44707
09,Burgos,Viajero,2025,4,2025M04,32514
09,Burgos,Viajero,2025,3,2025M03,17051
09,Burgos,Viajero,2025,2,2025M02,12776
09,Burgos,Viajero,2025,1,2025M01,15099
09,Burgos,Pernoctaciones,2025,12,2025M12,96380
09,Burgos,Pernoctaciones,2025,11,2025M11,111967
09,Burgos,Pernoctaciones,2025,10,2025M10,144670
09,Burgos,Pernoctaciones,2025,9,2025M09,144436
09,Burgos,Pernoctaciones,2025,8,2025M08,178620
09,Burgos,Pernoctaciones,2025,7,2025M07,163413
09,Burgos,Pernoctaciones,2025,6,2025M06,132038
09,Burgos,Pernoctaciones,2025,5,2025M05,145725
09,Burgos,Pernoctaciones,2025,4,2025M04,128725
09,Burgos,Pernoctaciones,2025,3,2025M03,99988
09,Burgos,Pernoctaciones,2025,2,2025M02,75788
09,Burgos,Pernoctaciones,2025,1,2025M01,72605
09,Burgos,Pernoctaciones,2025,12,2025M12,76286
09,Burgos,Pernoctaciones,2025,11,2025M11,86587
09,Burgos,Pernoctaciones,2025,10,2025M10,99240
09,Burgos,Pernoctaciones,2025,9,2025M09,86895
09,Burgos,Pernoctaciones,2025,8,2025M08,114772
09,Burgos,Pernoctaciones,2025,7,2025M07,78382
09,Burgos,Pernoctaciones,2025,6,2025M06,85758
09,Burgos,Pernoctaciones,2025,5,2025M05,89241
09,Burgos,Pernoctaciones,2025,4,2025M04,86873
09,Burgos,Pernoctaciones,2025,3,2025M03,76678
09,Burgos,Pernoctaciones,2025,2,2025M02,59393
09,Burgos,Pernoctaciones,2025,1,2025M01,52064
09,Burgos,Pernoctaciones,2025,12,2025M12,20094
09,Burgos,Pernoctaciones,2025,11,2025M11,25380
09,Burgos,Pernoctaciones,2025,10,2025M10,45430
09,Burgos,Pernoctaciones,2025,9,2025M09,57541
09,Burgos,Pernoctaciones,2025,8,2025M08,63848
09,Burgos,Pernoctaciones,2025,7,2025M07,85031
09,Burgos,Pernoctaciones,2025,6,2025M06,46280
09,Burgos,Pernoctaciones,2025,5,2025M05,56484
09,Burgos,Pernoctaciones,2025,4,2025M04,41852
09,Burgos,Pernoctaciones,2025,3,2025M03,23310
09,Burgos,Pernoctaciones,2025,2,2025M02,16395
09,Burgos,Pernoctaciones,2025,1,2025M01,20542
24,León,Viajero,2025,12,2025M12,44683
24,León,Viajero,2025,11,2025M11,55911
24,León,Viajero,2025,10,2025M10,88599
24,León,Viajero,2025,9,2025M09,95530
24,León,Viajero,2025,8,2025M08,112191
24,León,Viajero,2025,7,2025M07,95255
24,León,Viajero,2025,6,2025M06,97972
24,León,Viajero,2025,5,2025M05,96811
24,León,Viajero,2025,4,2025M04,78736
24,León,Viajero,2025,3,2025M03,56983
24,León,Viajero,2025,2,2025M02,44919
24,León,Viajero,2025,1,2025M01,36853
24,León,Viajero,2025,12,2025M12,39923
24,León,Viajero,2025,11,2025M11,48387
24,León,Viajero,2025,10,2025M10,67206
24,León,Viajero,2025,9,2025M09,64577
24,León,Viajero,2025,8,2025M08,90812
24,León,Viajero,2025,7,2025M07,74925
24,León,Viajero,2025,6,2025M06,68196
24,León,Viajero,2025,5,2025M05,59420
24,León,Viajero,2025,4,2025M04,60280
24,León,Viajero,2025,3,2025M03,49532
24,León,Viajero,2025,2,2025M02,40391
24,León,Viajero,2025,1,2025M01,32519
24,León,Viajero,2025,12,2025M12,4760
24,León,Viajero,2025,11,2025M11,7524
24,León,Viajero,2025,10,2025M10,21392
24,León,Viajero,2025,9,2025M09,30953
24,León,Viajero,2025,8,2025M08,21379
24,León,Viajero,2025,7,2025M07,20330
24,León,Viajero,2025,6,2025M06,29776
24,León,Viajero,2025,5,2025M05,37391
24,León,Viajero,2025,4,2025M04,18456
24,León,Viajero,2025,3,2025M03,7451
24,León,Viajero,2025,2,2025M02,4528
24,León,Viajero,2025,1,2025M01,4334
24,León,Pernoctaciones,2025,12,2025M12,78329
24,León,Pernoctaciones,2025,11,2025M11,99074
24,León,Pernoctaciones,2025,10,2025M10,150617
24,León,Pernoctaciones,2025,9,2025M09,148859
24,León,Pernoctaciones,2025,8,2025M08,186926
24,León,Pernoctaciones,2025,7,2025M07,149710
24,León,Pernoctaciones,2025,6,2025M06,141209
24,León,Pernoctaciones,2025,5,2025M05,147201
24,León,Pernoctaciones,2025,4,2025M04,123621
24,León,Pernoctaciones,2025,3,2025M03,90505
24,León,Pernoctaciones,2025,2,2025M02,72191
24,León,Pernoctaciones,2025,1,2025M01,61711
24,León,Pernoctaciones,2025,12,2025M12,70532
24,León,Pernoctaciones,2025,11,2025M11,86074
24,León,Pernoctaciones,2025,10,2025M10,119474
24,León,Pernoctaciones,2025,9,2025M09,106118
24,León,Pernoctaciones,2025,8,2025M08,155323
24,León,Pernoctaciones,2025,7,2025M07,121282
24,León,Pernoctaciones,2025,6,2025M06,101178
24,León,Pernoctaciones,2025,5,2025M05,99161
24,León,Pernoctaciones,2025,4,2025M04,98520
24,León,Pernoctaciones,2025,3,2025M03,77903
24,León,Pernoctaciones,2025,2,2025M02,63941
24,León,Pernoctaciones,2025,1,2025M01,54341
24,León,Pernoctaciones,2025,12,2025M12,7797
24,León,Pernoctaciones,2025,11,2025M11,13000
24,León,Pernoctaciones,2025,10,2025M10,31143
24,León,Pernoctaciones,2025,9,2025M09,42741
24,León,Pernoctaciones,2025,8,2025M08,31603
24,León,Pernoctaciones,2025,7,2025M07,28427
24,León,Pernoctaciones,2025,6,2025M06,40030
24,León,Pernoctaciones,2025,5,2025M05,48040
24,León,Pernoctaciones,2025,4,2025M04,25101
24,León,Pernoctaciones,2025,3,2025M03,12602
24,León,Pernoctaciones,2025,2,2025M02,8250
24,León,Pernoctaciones,2025,1,2025M01,7370
34,Palencia,Viajero,2025,12,2025M12,11044
34,Palencia,Viajero,2025,11,2025M11,13606
34,Palencia,Viajero,2025,10,2025M10,18673
34,Palencia,Viajero,2025,9,2025M09,23666
34,Palencia,Viajero,2025,8,2025M08,27329
34,Palencia,Viajero,2025,7,2025M07,24548
34,Palencia,Viajero,2025,6,2025M06,24725
34,Palencia,Viajero,2025,5,2025M05,24670
34,Palencia,Viajero,2025,4,2025M04,17817
34,Palencia,Viajero,2025,3,2025M03,13200
34,Palencia,Viajero,2025,2,2025M02,10544
34,Palencia,Viajero,2025,1,2025M01,10477
34,Palencia,Viajero,2025,12,2025M12,9334
34,Palencia,Viajero,2025,11,2025M11,11644
34,Palencia,Viajero,2025,10,2025M10,14665
34,Palencia,Viajero,2025,9,2025M09,15900
34,Palencia,Viajero,2025,8,2025M08,20558
34,Palencia,Viajero,2025,7,2025M07,18657
34,Palencia,Viajero,2025,6,2025M06,17942
34,Palencia,Viajero,2025,5,2025M05,17539
34,Palencia,Viajero,2025,4,2025M04,15435
34,Palencia,Viajero,2025,3,2025M03,11105
34,Palencia,Viajero,2025,2,2025M02,9000
34,Palencia,Viajero,2025,1,2025M01,8997
34,Palencia,Viajero,2025,12,2025M12,1710
34,Palencia,Viajero,2025,11,2025M11,1962
34,Palencia,Viajero,2025,10,2025M10,4008
34,Palencia,Viajero,2025,9,2025M09,7766
34,Palencia,Viajero,2025,8,2025M08,6770
34,Palencia,Viajero,2025,7,2025M07,5891
34,Palencia,Viajero,2025,6,2025M06,6782
34,Palencia,Viajero,2025,5,2025M05,7132
34,Palencia,Viajero,2025,4,2025M04,2381
34,Palencia,Viajero,2025,3,2025M03,2095
34,Palencia,Viajero,2025,2,2025M02,1544
34,Palencia,Viajero,2025,1,2025M01,1480
34,Palencia,Pernoctaciones,2025,12,2025M12,22025
34,Palencia,Pernoctaciones,2025,11,2025M11,29637
34,Palencia,Pernoctaciones,2025,10,2025M10,37168
34,Palencia,Pernoctaciones,2025,9,2025M09,44186
34,Palencia,Pernoctaciones,2025,8,2025M08,55672
34,Palencia,Pernoctaciones,2025,7,2025M07,46609
34,Palencia,Pernoctaciones,2025,6,2025M06,41665
34,Palencia,Pernoctaciones,2025,5,2025M05,44941
34,Palencia,Pernoctaciones,2025,4,2025M04,39198
34,Palencia,Pernoctaciones,2025,3,2025M03,27777
34,Palencia,Pernoctaciones,2025,2,2025M02,24200
34,Palencia,Pernoctaciones,2025,1,2025M01,19394
34,Palencia,Pernoctaciones,2025,12,2025M12,19241
34,Palencia,Pernoctaciones,2025,11,2025M11,25381
34,Palencia,Pernoctaciones,2025,10,2025M10,29438
34,Palencia,Pernoctaciones,2025,9,2025M09,32655
34,Palencia,Pernoctaciones,2025,8,2025M08,43633
34,Palencia,Pernoctaciones,2025,7,2025M07,37510
34,Palencia,Pernoctaciones,2025,6,2025M06,32207
34,Palencia,Pernoctaciones,2025,5,2025M05,35734
34,Palencia,Pernoctaciones,2025,4,2025M04,35519
34,Palencia,Pernoctaciones,2025,3,2025M03,24358
34,Palencia,Pernoctaciones,2025,2,2025M02,20580
34,Palencia,Pernoctaciones,2025,1,2025M01,16858
34,Palencia,Pernoctaciones,2025,12,2025M12,2784
34,Palencia,Pernoctaciones,2025,11,2025M11,4257
34,Palencia,Pernoctaciones,2025,10,2025M10,7730
34,Palencia,Pernoctaciones,2025,9,2025M09,11531
34,Palencia,Pernoctaciones,2025,8,2025M08,12039
34,Palencia,Pernoctaciones,2025,7,2025M07,9099
34,Palencia,Pernoctaciones,2025,6,2025M06,9459
34,Palencia,Pernoctaciones,2025,5,2025M05,9207
34,Palencia,Pernoctaciones,2025,4,2025M04,3679
34,Palencia,Pernoctaciones,2025,3,2025M03,3419
34,Palencia,Pernoctaciones,2025,2,2025M02,3620
34,Palencia,Pernoctaciones,2025,1,2025M01,2536
37,Salamanca,Viajero,2025,12,2025M12,77547
37,Salamanca,Viajero,2025,11,2025M11,74624
37,Salamanca,Viajero,2025,10,2025M10,101395
37,Salamanca,Viajero,2025,9,2025M09,106443
37,Salamanca,Viajero,2025,8,2025M08,132183
37,Salamanca,Viajero,2025,7,2025M07,110063
37,Salamanca,Viajero,2025,6,2025M06,90794
37,Salamanca,Viajero,2025,5,2025M05,98152
37,Salamanca,Viajero,2025,4,2025M04,93790
37,Salamanca,Viajero,2025,3,2025M03,69715
37,Salamanca,Viajero,2025,2,2025M02,58394
37,Salamanca,Viajero,2025,1,2025M01,52643
37,Salamanca,Viajero,2025,12,2025M12,52903
37,Salamanca,Viajero,2025,11,2025M11,51993
37,Salamanca,Viajero,2025,10,2025M10,60859
37,Salamanca,Viajero,2025,9,2025M09,67248
37,Salamanca,Viajero,2025,8,2025M08,81712
37,Salamanca,Viajero,2025,7,2025M07,67499
37,Salamanca,Viajero,2025,6,2025M06,56722
37,Salamanca,Viajero,2025,5,2025M05,58649
37,Salamanca,Viajero,2025,4,2025M04,58513
37,Salamanca,Viajero,2025,3,2025M03,47151
37,Salamanca,Viajero,2025,2,2025M02,42101
37,Salamanca,Viajero,2025,1,2025M01,35710
37,Salamanca,Viajero,2025,12,2025M12,24644
37,Salamanca,Viajero,2025,11,2025M11,22632
37,Salamanca,Viajero,2025,10,2025M10,40536
37,Salamanca,Viajero,2025,9,2025M09,39195
37,Salamanca,Viajero,2025,8,2025M08,50471
37,Salamanca,Viajero,2025,7,2025M07,42564
37,Salamanca,Viajero,2025,6,2025M06,34072
37,Salamanca,Viajero,2025,5,2025M05,39503
37,Salamanca,Viajero,2025,4,2025M04,35277
37,Salamanca,Viajero,2025,3,2025M03,22564
37,Salamanca,Viajero,2025,2,2025M02,16292
37,Salamanca,Viajero,2025,1,2025M01,16933
37,Salamanca,Pernoctaciones,2025,12,2025M12,124792
37,Salamanca,Pernoctaciones,2025,11,2025M11,135233
37,Salamanca,Pernoctaciones,2025,10,2025M10,176797
37,Salamanca,Pernoctaciones,2025,9,2025M09,181919
37,Salamanca,Pernoctaciones,2025,8,2025M08,203433
37,Salamanca,Pernoctaciones,2025,7,2025M07,173321
37,Salamanca,Pernoctaciones,2025,6,2025M06,158928
37,Salamanca,Pernoctaciones,2025,5,2025M05,167267
37,Salamanca,Pernoctaciones,2025,4,2025M04,164608
37,Salamanca,Pernoctaciones,2025,3,2025M03,127230
37,Salamanca,Pernoctaciones,2025,2,2025M02,97690
37,Salamanca,Pernoctaciones,2025,1,2025M01,89718
37,Salamanca,Pernoctaciones,2025,12,2025M12,90121
37,Salamanca,Pernoctaciones,2025,11,2025M11,101388
37,Salamanca,Pernoctaciones,2025,10,2025M10,119218
37,Salamanca,Pernoctaciones,2025,9,2025M09,124126
37,Salamanca,Pernoctaciones,2025,8,2025M08,137142
37,Salamanca,Pernoctaciones,2025,7,2025M07,115087
37,Salamanca,Pernoctaciones,2025,6,2025M06,106510
37,Salamanca,Pernoctaciones,2025,5,2025M05,110834
37,Salamanca,Pernoctaciones,2025,4,2025M04,113744
37,Salamanca,Pernoctaciones,2025,3,2025M03,91561
37,Salamanca,Pernoctaciones,2025,2,2025M02,72383
