id_terraza,id_local,id_distrito_local,desc_distrito_local,wikidata_distrito,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
3186,280008491,1,Centro,http://www.wikidata.org/entity/Q1763376,102,EMBAJADORES,11002287,1,275400,CALLE,ESPINO,NUM,6,28012,"440478,59","4473136,53",1,Puerta Calle,1,Abierto,20,,PB,,,,RESTAURANTE GRIEGO HERCULES,1,Anual,1,Abierta,"14,04","14,04",14/12/2015,20004572,1,507700,CALLE,MIGUEL SERVET,NUM,12,,Acera,10:00:00,01:00:00,10:00:00,23:00:00,10:00:00,02:30:00,10:00:00,23:00:00,0,0,6,6,18,
3187,30000710,3,Retiro,http://www.wikidata.org/entity/Q2002296,306,NIÑO JESUS,11013474,1,241300,CALLE,DOCTOR ESQUERDO,NUM,70,28007,"443165,57","4473879,5",1,Puerta Calle,1,Abierto,10,,PB,,,,GINOS,1,Anual,1,Abierta,"15,2","15,2",14/12/2015,11013474,1,241300,CALLE,DOCTOR ESQUERDO,NUM,70,,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,8,8,16,
3188,270441221,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,1304,PALOMERAS SURESTE,11096340,1,335550,CALLE,GERARDO DIEGO,NUM,9,28018,"445459,55","4470689,46",1,Puerta Calle,1,Abierto,30,,PB,,,,CAFETERIA GEMINIS,2,Estacional,1,Abierta,28,,16/12/2015,20176091,1,624825,AVENIDA,RAFAEL ALBERTI,NUM,32,,Acera,10:00:00,01:00:00,,,10:00:00,02:00:00,,,0,,8,,32,
3189,40002846,4,Salamanca,http://www.wikidata.org/entity/Q1773521,405,LISTA,11019087,1,206100,CALLE,CONDE DE PEÑALVER,NUM,68,28006,"442748,58","4475876,5",1,Puerta Calle,1,Abierto,20,,PB,,,,MANOLO BAKES,1,Anual,1,Abierta,"33,73","33,73",16/12/2015,11019087,1,206100,CALLE,CONDE DE PEÑALVER,NUM,68,,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0,9,0,31,
3195,285006201,3,Retiro,http://www.wikidata.org/entity/Q2002296,305,LOS JERONIMOS,11012752,1,59600,CALLE,ANTONIO MAURA,NUM,7,28014,"441389,59","4474239,52",1,Puerta Calle,1,Abierto,10,,PB,,,,MAURA,1,Anual,1,Abierta,"68,5","68,5",29/12/2015,11012752,1,59600,CALLE,ANTONIO MAURA,NUM,7,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,21,21,78,
3196,280046738,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,803,PEÑA GRANDE,11044942,1,141550,AVENIDA,CARDENAL HERRERA ORIA,NUM,277,28035,"438574,63","4481206,57",1,Puerta Calle,1,Abierto,20,,PB,,,,LA COPICHUELA,1,Anual,1,Abierta,"50,04","50,04",29/12/2015,11044942,1,141550,AVENIDA,CARDENAL HERRERA ORIA,NUM,277,,Superficie en parcela privada,09:00:00,01:00:00,09:00:00,00:00:00,09:00:00,02:30:00,09:00:00,00:00:00,0,0,12,12,44,
3197,285000147,4,Salamanca,http://www.wikidata.org/entity/Q1773521,402,GOYA,11014954,1,610450,CALLE,PRINCIPE DE VERGARA,NUM,34,28001,"442329,58","4475308,51",1,Puerta Calle,1,Abierto,20,,PB,,,,CASA PACO,1,Anual,1,Abierta,"28,66","9,29",05/01/2016,11014954,1,610450,CALLE,PRINCIPE DE VERGARA,NUM,34,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,9,3,27,
3198,80000933,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,806,VALVERDE,11049266,1,381425,CALLE,ISLA GRACIOSA,NUM,9,28034,"441889,62","4482744,54",1,Puerta Calle,1,Abierto,30,,PB,,,,CAFETERIA VENECIA,2,Estacional,1,Abierta,"13,5",,05/01/2016,11049266,1,381425,CALLE,ISLA GRACIOSA,NUM,9,,Acera,09:00:00,01:00:00,,,09:00:00,02:30:00,,,0,,5,,15,
3199,270435106,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,803,PEÑA GRANDE,20015580,1,122950,CALLE,CADALSO DE LOS VIDRIOS,NUM,20,28035,"438694,63","4481398,57",1,Puerta Calle,1,Abierto,30,,PB,,,,EL VIEJO ALMACEN DE BUENOS AIRES,1,Anual,1,Abierta,"37,6","37,6",05/01/2016,20015580,1,122950,CALLE,CADALSO DE LOS VIDRIOS,NUM,20,,Superficie en parcela privada,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,6,6,17,
3200,270473160,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,804,EL PILAR,11045964,1,514425,AVENIDA,MONFORTE DE LEMOS,NUM,166,28029,"439361,63","4481028,56",1,Puerta Calle,1,Abierto,20,,PB,,,,BAR PAMER,2,Estacional,1,Abierta,32,,05/01/2016,11045964,1,514425,AVENIDA,MONFORTE DE LEMOS,NUM,166,,Superficie en parcela privada,09:00:00,01:00:00,,,09:00:00,02:30:00,,,0,,6,,24,
3201,270558145,5,Chamartín,http://www.wikidata.org/entity/Q1766348,502,PROSPERIDAD,20138306,1,210200,CALLE,CORAZON DE MARIA,NUM,57,28002,"443458,59","4477598,5",1,Puerta Calle,1,Abierto,15,,PB,,,,MARIORCA,1,Anual,1,Abierta,"27,78","27,78",08/01/2016,20138306,1,210200,CALLE,CORAZON DE MARIA,NUM,57,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,9,9,36,
3202,270417349,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,804,EL PILAR,11045924,1,106100,AVENIDA,BETANZOS,NUM,53,28029,"439586,63","4481038,56",1,Puerta Calle,1,Abierto,30,,PB,,,,BIRLOQUE,1,Anual,1,Abierta,"144,87","144,87",12/01/2016,11045924,1,106100,AVENIDA,BETANZOS,NUM,53,,Acera,09:00:00,01:00:00,09:00:00,00:00:00,09:00:00,02:30:00,09:00:00,00:00:00,0,0,22,22,71,
3204,270067158,4,Salamanca,http://www.wikidata.org/entity/Q1773521,401,RECOLETOS,11013834,1,710300,CALLE,SERRANO,NUM,6,28001,"441606,59","4474743,52",1,Puerta Calle,1,Abierto,10,,PB,,,,MALLORCA,1,Anual,1,Abierta,26,26,14/01/2016,11013834,1,710300,CALLE,SERRANO,NUM,6,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,10,10,30,
3206,280054640,11,Carabanchel,http://www.wikidata.org/entity/Q1001991,1104,VISTA ALEGRE,11075703,1,543600,CALLE,OCA,NUM,23,28025,"437612,6","4471260,54",1,Puerta Calle,1,Abierto,10,,PB,,,,RÓTULO NO INFORMADO,1,Anual,1,Abierta,"89,1","89,1",15/01/2016,31009260,1,543600,CALLE,OCA,NUM,23,A,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,00:30:00,10:00:00,00:00:00,0,0,14,5,53,
3207,270086120,5,Chamartín,http://www.wikidata.org/entity/Q1766348,501,EL VISO,11020916,1,203700,AVENIDA,CONCHA ESPINA,NUM,14,28036,"441754,6","4478118,52",1,Puerta Calle,1,Abierto,20,,PB,,,,CAFÉ Y TÉ,1,Anual,1,Abierta,"65,62","65,62",18/01/2016,11020916,1,203700,AVENIDA,CONCHA ESPINA,NUM,14,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,20,20,80,
3209,285033868,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,1301,ENTREVIAS,11087327,1,337810,AVENIDA,GLORIETAS,NUM,2,28053,"443832,55","4469429,48",1,Puerta Calle,1,Abierto,40,,PB,,,,OASIS NEGRO,1,Anual,1,Abierta,"26,53","26,53",22/01/2016,11087327,1,337810,AVENIDA,GLORIETAS,NUM,2,,Acera,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,10:00:00,23:00:00,0,0,8,4,32,
3210,270416883,5,Chamartín,http://www.wikidata.org/entity/Q1766348,506,CASTILLA,20010344,1,88906663,AVENIDA,BURGOS,NUM,21,28036,"442683,61","4480630,52",1,Puerta Calle,1,Abierto,10,,PB,,,,FABORIT,1,Anual,1,Abierta,"10,45","10,45",25/01/2016,20010344,1,88906663,AVENIDA,BURGOS,NUM,21,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,5,5,11,
3211,270528044,5,Chamartín,http://www.wikidata.org/entity/Q1766348,502,PROSPERIDAD,11022356,1,210200,CALLE,CORAZON DE MARIA,NUM,39,28002,"443409,58","4477361,5",1,Puerta Calle,1,Abierto,20,,PB,,,,BABUDES,1,Anual,1,Abierta,87,87,25/01/2016,11022356,1,210200,CALLE,CORAZON DE MARIA,NUM,39,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,39,39,92,
3212,200001182,20,San Blas,http://www.wikidata.org/entity/Q2001937,2005,ROSAS,20122447,1,2443,CALLE,SOFIA,NUM,58,28022,"449000,55","4475487,41",1,Puerta Calle,1,Abierto,20,,PB,,,,CAFETERIA CAUCA,1,Anual,1,Abierta,"10,88","10,88",25/01/2016,20122447,1,2443,CALLE,SOFIA,NUM,58,,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0,8,8,16,
3213,200000878,20,San Blas,http://www.wikidata.org/entity/Q2001937,2004,ARCOS,20144241,1,88906339,CALLE,AQUITANIA,NUM,46,28032,"448036,55","4474619,43",1,Puerta Calle,1,Abierto,10,,PB,,,,EL RINCON DELOS TOREROS CAFE DE AQUITANIA,1,Anual,1,Abierta,"41,65","41,65",25/01/2016,20144241,1,88906339,CALLE,AQUITANIA,NUM,46,,Acera,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,08:00:00,00:00:00,0,0,16,16,58,
3214,270394017,1,Centro,http://www.wikidata.org/entity/Q1763376,106,SOL,11007850,1,145600,CALLE,CARMEN,NUM,17,28013,"440239,59","4474426,53",1,Puerta Calle,1,Abierto,10,,PB,,,,CAFE CARMEN,1,Anual,1,Abierta,"14,04","14,04",28/01/2016,11007850,1,145600,CALLE,CARMEN,NUM,17,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,6,6,18,
3215,270399062,1,Centro,http://www.wikidata.org/entity/Q1763376,105,UNIVERSIDAD,11006141,1,251900,PLAZA,DOS DE MAYO,NUM,4,28004,"440241,6","4475420,53",1,Puerta Calle,1,Abierto,20,,PB,,,,CAFE DE MAHON,1,Anual,1,Abierta,"20,02","20,02",28/01/2016,11006141,1,251900,PLAZA,DOS DE MAYO,NUM,4,,Plaza peatonal,10:00:00,00:00:00,10:00:00,23:00:00,10:00:00,01:30:00,10:00:00,23:00:00,0,0,8,8,24,
3216,280007704,1,Centro,http://www.wikidata.org/entity/Q1763376,101,PALACIO,11000945,1,149750,PLAZA,CARROS,NUM,3,28005,"439621,59","4473708,53",1,Puerta Calle,1,Abierto,20,,PB,,,,RÓTULO NO INFORMADO,1,Anual,1,Abierta,"27,36","27,36",28/01/2016,11000945,1,149750,PLAZA,CARROS,NUM,3,,Calle peatonal,09:00:00,23:30:00,09:00:00,23:00:00,09:00:00,01:00:00,09:00:00,23:00:00,0,0,9,9,34,
3217,270069483,4,Salamanca,http://www.wikidata.org/entity/Q1773521,401,RECOLETOS,11014306,1,341900,CALLE,GOYA,NUM,37,28001,"442021,58","4475187,51",1,Puerta Calle,1,Abierto,20,,PB,,,,VIENA CAPELLANES,1,Anual,1,Abierta,"7,2","7,2",28/01/2016,11014306,1,341900,CALLE,GOYA,NUM,37,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,5,5,10,
3218,270555574,10,Latina,http://www.wikidata.org/entity/Q794954,1006,CUATRO VIENTOS,31024092,1,31000350,CALLE,CLARINETES,NUM,1,28054,"435143,6","4469401,56",1,Puerta Calle,1,Abierto,10,,PB,,,,CAFETERIA PASTELERIA,1,Anual,1,Abierta,8,8,01/02/2016,31050926,1,333700,CALLE,JOAQUIN TURINA,NUM,51,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,8,8,16,L
3219,270027998,20,San Blas,http://www.wikidata.org/entity/Q2001937,2007,CANILLEJAS,20151825,1,443800,CALLE,LUCANO,NUM,32,28022,"448192,56","4476541,43",1,Puerta Calle,1,Abierto,20,,PB,,,,BAR LUCANO,2,Estacional,1,Abierta,"23,12",,01/02/2016,20151825,1,443800,CALLE,LUCANO,NUM,32,,Acera,08:00:00,01:30:00,,,08:00:00,01:30:00,,,0,,8,,32,
3220,280022717,5,Chamartín,http://www.wikidata.org/entity/Q1766348,505,NUEVA ESPAÑA,11025659,1,153600,PASEO,CASTELLANA,NUM,190,28046,"441598,6","4479211,53",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR DE PALMERO,1,Anual,1,Abierta,"6,5","6,5",02/02/2016,11025659,1,153600,PASEO,CASTELLANA,NUM,190,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,3,3,9,
3222,285007186,5,Chamartín,http://www.wikidata.org/entity/Q1766348,504,HISPANOAMERICA,11024255,1,619100,CALLE,PUERTO RICO,NUM,9,28016,"442793,59","4478266,51",1,Puerta Calle,1,Abierto,10,,PB,,,,EL BARUCO DE ANA,1,Anual,1,Abierta,"12,35","12,35",02/02/2016,11024255,1,619100,CALLE,PUERTO RICO,NUM,9,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,7,7,21,
3223,270094850,5,Chamartín,http://www.wikidata.org/entity/Q1766348,505,NUEVA ESPAÑA,11025709,1,574000,CALLE,PEDRO MUGURUZA,NUM,5,28036,"441843,6","4479328,53",1,Puerta Calle,1,Abierto,20,,PB,,,,LA BOMBA BISTRO,1,Anual,1,Abierta,"50,4","50,4",02/02/2016,11025709,1,574000,CALLE,PEDRO MUGURUZA,NUM,5,,Otros,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,1,1,12,12,40,
3225,280058166,13,Puente de Vallecas,http://www.wikidata.org/entity/Q2003054,1303,PALOMERAS BAJAS,11095463,1,714800,CALLE,SIERRA DE CADI,NUM,10,28018,"443905,56","4471544,48",1,Puerta Calle,1,Abierto,10,,PB,,,,CERVECERIA CAFETERIA LOS ASTURIANOS,1,Anual,1,Abierta,"59,28","59,28",03/02/2016,11095463,1,714800,CALLE,SIERRA DE CADI,NUM,10,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,01:00:00,10:00:00,00:00:00,0,0,16,16,48,
3226,270448968,1,Centro,http://www.wikidata.org/entity/Q1763376,104,JUSTICIA,11005251,1,313100,CALLE,FUENCARRAL,NUM,86,28004,"440502,59","4475367,53",1,Puerta Calle,1,Abierto,20,,PB,,,,PEÑACRUZ,1,Anual,1,Abierta,"16,92","16,92",03/02/2016,11005251,1,313100,CALLE,FUENCARRAL,NUM,86,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,8,8,22,
3227,180001056,18,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,1803,ENSANCHE DE VALLECAS,31042397,1,31000519,CALLE,ENTREPEÑAS,NUM,46,28051,"448409,52","4469155,41",1,Puerta Calle,1,Abierto,10,,PB,,,,BAR ROTONDA  DE PEÑARANDA,1,Anual,1,Abierta,"27,61","19,44",04/02/2016,31047334,1,31000252,CALLE,PEÑARANDA DE BRACAMONTE,NUM,18,D,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,13,6,38,
3228,80000711,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,807,MIRASIERRA,20148020,1,1411,CALLE,PEÑAS DEL ARCIPRESTE,NUM,17,28035,"439079,63","4482023,57",1,Puerta Calle,1,Abierto,40,,PB,,,,CERVECERIA GAMBRINUS MIRASIERRA,1,Anual,1,Abierta,"34,8","22,7",05/02/2016,20110738,1,1404,CALLE,CERRO MINGUETE,NUM,7,B,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0,16,9,35,
3229,280047633,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,806,VALVERDE,11047357,1,679900,CALLE,SAN MODESTO,NUM,36,28034,"441334,62","4481926,54",1,Puerta Calle,1,Abierto,20,,PB,,,,RINCON DE SALVA,2,Estacional,1,Abierta,21,18,05/02/2016,11047357,1,679900,CALLE,SAN MODESTO,NUM,36,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,,10,,30,
3230,270542485,8,Fuencarral-El Pardo,http://www.wikidata.org/entity/Q656196,803,PEÑA GRANDE,20075143,1,1408,CALLE,RISCOS DE POLANCO,NUM,10,28035,"438814,63","4481879,57",1,Puerta Calle,1,Abierto,10,,PB,,,,EL CHORRON BAR-RESTAURANTE,1,Anual,1,Abierta,"105,63","53,13",05/02/2016,20075122,1,1395,CALLE,VALLE DE PINARES LLANOS,NUM,23,,Calle peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,1,1,21,9,80,
3231,280072387,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,1503,QUINTANA,11108894,1,358300,CALLE,HERMANOS DE PABLO,NUM,10,28027,"445336,57","4476305,47",1,Puerta Calle,1,Abierto,20,,PB,,,,MONCAYO,2,Estacional,1,Abierta,"4,32",,08/02/2016,11108894,1,358300,CALLE,HERMANOS DE PABLO,NUM,10,,Acera,10:00:00,01:00:00,,,10:00:00,02:30:00,,,0,,3,,6,
3232,270497894,15,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,1506,SAN JUAN BAUTISTA,11111471,1,264500,CALLE,EMILIO VARGAS,NUM,18,28043,"444719,58","4477772,48",1,Puerta Calle,1,Abierto,10,,PB,,,,AIREN,2,Estacional,1,Abierta,"46,8","41,76",08/02/2016,11111471,1,264500,CALLE,EMILIO VARGAS,NUM,18,,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0,14,14,52,
